dataset,mode,target,model,seed,fold,train_r2,train_rmse,train_nrmse,train_mae,test_r2,test_rmse,test_nrmse,test_mae
Dataset_0172,single_output,Si Particle Size (um),lightgbm,42,0,0.9919158649485819,0.08300014577800889,0.021282088661027924,0.0564808833164374,0.9803119273086455,0.13174386083764314,0.04511776056083669,0.1017778320150325
Dataset_0172,single_output,Si Particle Size (um),lightgbm,42,1,0.995614766651454,0.06468744897747856,0.016629164261562614,0.043832001859446044,0.9787854386552958,0.07812800772970806,0.03906400386485403,0.06313281671619124
Dataset_0172,single_output,Si Particle Size (um),lightgbm,42,2,0.9956998727018318,0.061724648366783846,0.01582683291455996,0.04448694202483855,0.9811740301494402,0.12192320018268392,0.049162580718824164,0.09609915669076566
Dataset_0172,single_output,Si Particle Size (um),lightgbm,42,3,0.9966816498947003,0.05536567968170549,0.014196328123514231,0.03793784570956093,0.9630150051709198,0.1541168067343052,0.05523899882950007,0.10826151818288728
Dataset_0172,single_output,Si Particle Size (um),lightgbm,42,4,0.9946950161884587,0.061670192449335526,0.020556730816445174,0.047703433110018616,0.9584156488036011,0.24523520769356574,0.06453558097199098,0.12949346921707278
Dataset_0172,single_output,Si Particle Size (um),lightgbm,123,0,0.9960899595163535,0.05951513081876095,0.01526028995352845,0.04164076158211745,0.9708620785653904,0.13900542532563154,0.04982273309162421,0.09918020759111577
Dataset_0172,single_output,Si Particle Size (um),lightgbm,123,1,0.995387564619256,0.06364373647144331,0.01631890678754957,0.04518485334042025,0.9678510748672872,0.16429862410024348,0.052999556161368866,0.12046707682276063
Dataset_0172,single_output,Si Particle Size (um),lightgbm,123,2,0.9936991040653885,0.07316318085261096,0.01875978996220794,0.04814616839070972,0.9795265890210699,0.13364628750390448,0.04492312185005192,0.118740051977918
Dataset_0172,single_output,Si Particle Size (um),lightgbm,123,3,0.9936937275420944,0.07348601398675884,0.02303636802092754,0.053518169695648134,0.9433102872709012,0.22916083637161394,0.05875918881323435,0.11719861164143333
Dataset_0172,single_output,Si Particle Size (um),lightgbm,123,4,0.9945609832630758,0.06823616193189917,0.017496451777410046,0.05064689279429825,0.9903570827227326,0.09477156380013492,0.038214340241989886,0.07043680296727754
Dataset_0172,single_output,Si Particle Size (um),lightgbm,7,0,0.9925274545624833,0.07758554873182227,0.024245483978694464,0.05603658470962735,0.9551902271228979,0.21825137994606691,0.05713386909582904,0.11290995670575509
Dataset_0172,single_output,Si Particle Size (um),lightgbm,7,1,0.9948596048064672,0.07181268141682116,0.018413508055595173,0.050716127145482626,0.9250112367044823,0.16312718723348404,0.07957423767487028,0.11513402177487113
Dataset_0172,single_output,Si Particle Size (um),lightgbm,7,2,0.9946097043039352,0.06826289607730396,0.017503306686488196,0.049950020739920525,0.9861173605921384,0.10826275361661335,0.03409850507609869,0.09090158768028712
Dataset_0172,single_output,Si Particle Size (um),lightgbm,7,3,0.9931051956803858,0.07659628669779919,0.019640073512256207,0.050648357817178934,0.9700178258590645,0.1608665372842185,0.05664314693106285,0.13823684702406253
Dataset_0172,single_output,Si Particle Size (um),lightgbm,7,4,0.9978520855030372,0.0419251354719978,0.010819389799225239,0.030212297029495138,0.9884801486430639,0.10980399540386389,0.03921571264423711,0.07655743414893641
Dataset_0172,single_output,Si Particle Size (um),lightgbm,2024,0,0.9974045539608186,0.04683882296513882,0.012009954606445852,0.033873750186028,0.9795582404564205,0.13990749368223854,0.05422771072954983,0.10722111287930576
Dataset_0172,single_output,Si Particle Size (um),lightgbm,2024,1,0.9953163839733618,0.06679954999348549,0.01712808974191936,0.047567061425706665,0.9837286520692078,0.09310093018484827,0.03738993180114388,0.0712038226008322
Dataset_0172,single_output,Si Particle Size (um),lightgbm,2024,2,0.9947004159516099,0.0650450076290962,0.016678207084383643,0.041917502028645776,0.9899359129995172,0.10735819797789592,0.03408196761203045,0.07239537617405087
Dataset_0172,single_output,Si Particle Size (um),lightgbm,2024,3,0.9966982153922987,0.05507432892180233,0.014157925172699828,0.03717439462119705,0.9830318214909118,0.10056190510970421,0.03591496611060865,0.07277674287827271
Dataset_0172,single_output,Si Particle Size (um),lightgbm,2024,4,0.994264171105917,0.06905197190202045,0.021578741219381394,0.05294291503378572,0.9355254237300535,0.2539467492779526,0.06735988044508026,0.15571708178018304
Dataset_0172,single_output,Si Particle Size (um),lightgbm,99,0,0.996240974649754,0.057833479386063195,0.014829097278477744,0.03875202150925194,0.9865698846910544,0.10284784001683393,0.04081263492731506,0.07466680095984678
Dataset_0172,single_output,Si Particle Size (um),lightgbm,99,1,0.9947897351951612,0.06966038545211146,0.017907554100799864,0.04619430653382594,0.9767590175813985,0.11978092209970663,0.04791236883988265,0.09247013438313516
Dataset_0172,single_output,Si Particle Size (um),lightgbm,99,2,0.9954494058362633,0.06300123777700399,0.016154163532565127,0.043243464001219416,0.9792264879919007,0.1331622906794533,0.04639801068970498,0.10826391452723784
Dataset_0172,single_output,Si Particle Size (um),lightgbm,99,3,0.9934944219987848,0.07125177219790937,0.02226617881184668,0.05236813499001396,0.9459650896322243,0.2518070081075857,0.0662650021335752,0.15126905874755203
Dataset_0172,single_output,Si Particle Size (um),lightgbm,99,4,0.9935744912008639,0.07479958190499067,0.019179379975638636,0.04769673894336937,0.9873287320437946,0.09863900088185332,0.03092131689086311,0.07163969780490441
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,42,0,0.9903998650572424,0.09044836984007963,0.023191889702584526,0.0678021446515534,0.9804170793052569,0.13139157453651948,0.04499711456730119,0.09775319486849103
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,42,1,0.98833168776831,0.10551827710007744,0.027125521105418368,0.07191195703560131,0.9755526346841069,0.08386982810062568,0.04193491405031284,0.06970011957677205
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,42,2,0.9884359052560565,0.10122173775771487,0.025954291732747405,0.07319686650593929,0.9653450940539368,0.16542076927169552,0.06670192309342561,0.12035576469664597
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,42,3,0.9870494683104226,0.10937632644211796,0.02804521190823538,0.07433988762822938,0.967081831808534,0.14539686775293584,0.05211357267130317,0.09777987624135007
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,42,4,0.993511780583846,0.0682018313328384,0.0227339437776128,0.04607432215526496,0.9634549887605643,0.22989625972237765,0.06049901571641517,0.13575121777363414
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,123,0,0.985595285744827,0.11423234424773525,0.02929034467890648,0.07708548540985168,0.9819675783170165,0.1093526958992966,0.03919451465924609,0.07799663297768114
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,123,1,0.98442383468264,0.11695553915312354,0.029988599782852194,0.07475651769134725,0.9373139697708919,0.2294225389931252,0.07400727064294362,0.15445599054035383
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,123,2,0.9919109713228517,0.08289715247676739,0.02125568012224805,0.06471476657565105,0.9849894672173287,0.1144352573540998,0.03846563272406716,0.0953221646814721
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,123,3,0.9912567534599933,0.08652760606088596,0.02712464139839685,0.06101842338464774,0.961003236296498,0.19006517680676577,0.048734660719683534,0.10974705608084678
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,123,4,0.9841039332078334,0.11665389199579287,0.029911254357895614,0.07593462711950423,0.9663512599986237,0.17703463075923154,0.07138493175775465,0.12679344029933465
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,7,0,0.989878071963185,0.09029800939809793,0.028218127936905604,0.060569502270501153,0.9545486132687013,0.21980835498790469,0.05754145418531537,0.132422698669443
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,7,1,0.9891760660092117,0.10420665521184908,0.026719655182525406,0.0696741095667439,0.9384093738840265,0.14783782401639564,0.07211601171531495,0.11013117376119227
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,7,2,0.9888972211114972,0.09797025984163392,0.025120579446572804,0.069925143755036,0.9912847106106492,0.08577958751036291,0.027017192916649738,0.06791387028942843
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,7,3,0.9919946852188871,0.08253458090569155,0.021162713052741425,0.05888489224396412,0.9689893454696269,0.16360238058938947,0.05760647203851742,0.12671375125344495
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,7,4,0.9927142196913361,0.07721541604620934,0.019926558979666928,0.0567054019585364,0.977563389941126,0.1532404170735277,0.054728720383402756,0.1047280102054557
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,2024,0,0.9818486345169767,0.12386671545682186,0.031760696270979966,0.081133606352302,0.9528377626746625,0.2125098372353972,0.08236815396720823,0.1547577805768329
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,2024,1,0.9884496931856946,0.10490100656023066,0.026897693989802737,0.0728823631557908,0.9821717773922466,0.09745323905044266,0.0391378470082099,0.07998397628347002
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,2024,2,0.9892716654101258,0.09254633650688968,0.02372982987356146,0.058214629224748814,0.9791509253252932,0.15452238915763,0.049054726716707936,0.11662295261898145
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,2024,3,0.9865969830565168,0.11096247320079516,0.028525057378096446,0.0817140823311536,0.9700652739062964,0.13356833873298474,0.04770297811892312,0.1068687731743605
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,2024,4,0.9881514526164837,0.09924543652436175,0.03101419891386305,0.055821961378991404,0.9238802204740302,0.2759288878132812,0.07319068642262101,0.1681235771712181
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,99,0,0.9810680477327872,0.12978945067618342,0.03327934632722652,0.09035115030868092,0.9806210109663539,0.12354377370219811,0.0490253070246818,0.09204590840242634
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,99,1,0.987795427969145,0.10661474009337438,0.027407388198810896,0.08205060594008144,0.9839584105223604,0.09951398322738263,0.039805593290953054,0.06825801729611619
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,99,2,0.9822455417173391,0.12444250426880643,0.03190833442789909,0.08092486715072295,0.9441354273020401,0.2183707849934314,0.07608738153081233,0.17283821263598645
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,99,3,0.9871537179986387,0.10012475173718306,0.03128898491786971,0.05689413216762886,0.9342152162897175,0.27783907266412,0.07311554543792632,0.1663084511418443
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,99,4,0.9870137897454493,0.10633754364944203,0.02726603683319027,0.07181394772714922,0.9684053492458053,0.15575622279950074,0.04882640213150494,0.10959928750497554
Dataset_0172,single_output,Hardness (HV),xgboost,42,0,0.9874331020009185,0.6889001876153796,0.025514821763532577,0.5242057398745887,0.9696647615026945,1.040499421213299,0.04954759148634757,0.8548114013671874
Dataset_0172,single_output,Hardness (HV),xgboost,42,1,0.992282122583452,0.5608604842960158,0.020772610529482066,0.45281902112458855,0.8618179885672105,1.4509455067046095,0.11892995956595158,0.7628556315104172
Dataset_0172,single_output,Hardness (HV),xgboost,42,2,0.9873089344820251,0.6787037324527988,0.025137175276029586,0.4805433339086072,0.9666155007471507,1.1870638305393988,0.05935319152696994,0.9902996608189178
Dataset_0172,single_output,Hardness (HV),xgboost,42,3,0.9877238064295646,0.6894011444638125,0.026515428633223558,0.557435186978044,0.9472840253017502,1.3155036286343236,0.061186215285317376,1.1131014142717635
Dataset_0172,single_output,Hardness (HV),xgboost,42,4,0.9809853415830548,0.8007663429799637,0.03336526429083182,0.6087616492962014,0.9872577744396622,0.8038668909097435,0.03215467563638974,0.5816072736467633
Dataset_0172,single_output,Hardness (HV),xgboost,123,0,0.989528521387784,0.6299179206037737,0.023330293355695322,0.484718965229235,0.9494354846014779,1.3506820023577089,0.06588692694427849,1.0013990275065103
Dataset_0172,single_output,Hardness (HV),xgboost,123,1,0.9855516456176268,0.7562873750610752,0.028010643520780563,0.5790697599712169,0.9762924408155054,0.8347719386931856,0.04637621881628809,0.6374196370442708
Dataset_0172,single_output,Hardness (HV),xgboost,123,2,0.9877501647619203,0.6827143503582546,0.025285716679935354,0.5305316004259832,0.965000410369135,1.1182254673856686,0.055911273369283435,0.8563638959612163
Dataset_0172,single_output,Hardness (HV),xgboost,123,3,0.9920868725836824,0.5435536685679561,0.022648069523664837,0.442700563628098,0.9296491820520202,1.6477506300647837,0.07489775591203562,0.9621122087751114
Dataset_0172,single_output,Hardness (HV),xgboost,123,4,0.9886266778027695,0.6318246060703029,0.02430094638731934,0.4643539691793507,0.9506821835930853,1.5309092998154714,0.07290044284835578,1.2485849652971541
Dataset_0172,single_output,Hardness (HV),xgboost,7,0,0.9862077827317595,0.7148201882424079,0.02978417451010033,0.5510494299102248,0.9712433278754697,1.0293105235897442,0.04678684198135201,0.7385974121093748
Dataset_0172,single_output,Hardness (HV),xgboost,7,1,0.9858655533958516,0.755495497420283,0.029057519131549345,0.5719446550335798,0.9660316796575289,0.9579808947225847,0.050420047090662355,0.7253633626302085
Dataset_0172,single_output,Hardness (HV),xgboost,7,2,0.9862664134855893,0.7144125694358507,0.0264597247939204,0.5218683177027208,0.971539377241222,0.9686717458809602,0.04612722599433144,0.7008501325334819
Dataset_0172,single_output,Hardness (HV),xgboost,7,3,0.9869617588178511,0.7162331457468112,0.02652715354617819,0.4858751231226427,0.9477108798614551,1.0781616267926335,0.06342127216427255,0.8976195199148995
Dataset_0172,single_output,Hardness (HV),xgboost,7,4,0.9945052905264772,0.42600424947363424,0.015777935165690156,0.33545242835735456,0.9365204361558224,1.8054242103218614,0.08024107601430495,1.2418864658900668
Dataset_0172,single_output,Hardness (HV),xgboost,2024,0,0.9868864335042206,0.7031993343041866,0.026044419789043947,0.4995073820415298,0.9573913890366156,1.2577799418695594,0.0559013307497582,0.9206008911132812
Dataset_0172,single_output,Hardness (HV),xgboost,2024,1,0.9877921509269246,0.6964346256288205,0.02579387502328965,0.5231152450829222,0.9700091723068337,0.9138890707389951,0.047107684058711075,0.688189595540364
Dataset_0172,single_output,Hardness (HV),xgboost,2024,2,0.9880704595862098,0.65319483852585,0.024192401426883333,0.49390619212183445,0.942143849071946,1.6099743943025784,0.07666544734774183,1.4376631600516185
Dataset_0172,single_output,Hardness (HV),xgboost,2024,3,0.9948103428613638,0.43532327162774487,0.016743202754913263,0.33059573995655983,0.8895612316808283,2.0335674524353733,0.09458453267141272,1.5866219656808036
Dataset_0172,single_output,Hardness (HV),xgboost,2024,4,0.9852968542149885,0.7428095158322976,0.0309503964930124,0.5590751121784077,0.9528020281671932,1.146358769091236,0.05210721677687436,0.8279893057686942
Dataset_0172,single_output,Hardness (HV),xgboost,99,0,0.9890901525085946,0.6622008406774177,0.024525957062126583,0.466593531558388,0.9607018120404789,1.0231541151327943,0.04990995683574606,0.8667202758789064
Dataset_0172,single_output,Hardness (HV),xgboost,99,1,0.9936290788300441,0.49463349611990093,0.018319759115551885,0.40706479256613215,0.8941198681500003,1.7785147799517733,0.10844602316779102,0.9915268961588547
Dataset_0172,single_output,Hardness (HV),xgboost,99,2,0.9875037643783741,0.7040827974963227,0.026077140648011952,0.49966654284247014,0.9623097365322182,1.0264120545873205,0.06220679118711034,0.8894541059221542
Dataset_0172,single_output,Hardness (HV),xgboost,99,3,0.9843331803871532,0.7603817790974333,0.03168257412905972,0.5650808926286367,0.9565682556637818,1.2398280214436466,0.049593120857745865,0.914712633405413
Dataset_0172,single_output,Hardness (HV),xgboost,99,4,0.9877666035039349,0.6265046319247107,0.02506018527698843,0.48896363357017775,0.9586160023279094,1.5217407477327585,0.06340586448886494,1.1483184814453122
Dataset_0172,single_output,Hardness (HV),lightgbm,42,0,0.989584511387895,0.6271653875609088,0.023228347687441066,0.43111179763042595,0.9773019187660156,0.9000418612333013,0.04285913624920482,0.700500564237341
Dataset_0172,single_output,Hardness (HV),lightgbm,42,1,0.99409747937656,0.49048379237910444,0.018166066384411275,0.3993629756330048,0.8459626788357613,1.5319278989586078,0.12556786057037767,0.9124009316647507
Dataset_0172,single_output,Hardness (HV),lightgbm,42,2,0.9886591106888448,0.6415858103614183,0.02376243742079327,0.4546198819664119,0.9540501074916057,1.3926561104548019,0.0696328055227401,1.129636187608072
Dataset_0172,single_output,Hardness (HV),lightgbm,42,3,0.9911215826434544,0.5862838274505127,0.022549377978865873,0.45573200745318293,0.9485008831152253,1.3002319118413934,0.06047590287634388,1.038390265503597
Dataset_0172,single_output,Hardness (HV),lightgbm,42,4,0.9874944211981054,0.6494017364839008,0.0270584056868292,0.4557687964909186,0.9760033452674249,1.1031557899724025,0.0441262315988961,0.8864370043048869
Dataset_0172,single_output,Hardness (HV),lightgbm,123,0,0.9894200582364681,0.633171848450696,0.02345080920187763,0.4611993196651621,0.9424265815438607,1.441256226867252,0.07030518179840253,1.045929366939013
Dataset_0172,single_output,Hardness (HV),lightgbm,123,1,0.9883256588283029,0.6798198612021491,0.025178513377857373,0.5109718253138525,0.971425294150326,0.9164637766662784,0.05091465425923769,0.7837396568020305
Dataset_0172,single_output,Hardness (HV),lightgbm,123,2,0.9897431473120463,0.6247136091115119,0.023137541078204142,0.45623789063225145,0.959543145930998,1.2022477067447395,0.06011238533723697,0.9824575949525658
Dataset_0172,single_output,Hardness (HV),lightgbm,123,3,0.9942515509696714,0.46328015192999045,0.019303339663749603,0.3710783731647461,0.9177451942126573,1.7817121903241135,0.08098691774200516,1.1852216590122384
Dataset_0172,single_output,Hardness (HV),lightgbm,123,4,0.9924018146454152,0.5164256512759765,0.01986252504907602,0.38668759211413156,0.9387203883533125,1.7064970570975282,0.08126176462369182,1.3235292282496138
Dataset_0172,single_output,Hardness (HV),lightgbm,7,0,0.9889437305868827,0.6400060375464016,0.026666918231100067,0.4584439481080683,0.9651802309629297,1.1326351704387623,0.05148341683812556,0.8776814885920534
Dataset_0172,single_output,Hardness (HV),lightgbm,7,1,0.98921840134103,0.6598330369449932,0.025378193728653582,0.5382715937650872,0.9593209204470984,1.04834775725308,0.0551761977501621,0.8263818493128184
Dataset_0172,single_output,Hardness (HV),lightgbm,7,2,0.9902270313821357,0.6026572079629716,0.02232063733196191,0.42582036340606044,0.9634388120422908,1.0979045434210968,0.05228116873433794,0.9240963802109506
Dataset_0172,single_output,Hardness (HV),lightgbm,7,3,0.9881657289495719,0.6823633084414815,0.025272715127462278,0.4981289157688106,0.9172874691462433,1.3560130166556095,0.07976547156797703,1.1023965923599934
Dataset_0172,single_output,Hardness (HV),lightgbm,7,4,0.9957921504567384,0.3727963618378081,0.01380727266065956,0.30463192659954613,0.9252092607709038,1.9596847263725956,0.08709709894989313,1.49382508160077
Dataset_0172,single_output,Hardness (HV),lightgbm,2024,0,0.9896701196223311,0.6241165306948128,0.02311542706277084,0.42308186777692375,0.9487424854391651,1.3795414320888826,0.06131295253728367,0.9882073830786359
Dataset_0172,single_output,Hardness (HV),lightgbm,2024,1,0.990545301616841,0.6128929406451007,0.022699738542411137,0.4707885702458782,0.9731796018836942,0.8642350345003934,0.04454819765465944,0.6622300325492328
Dataset_0172,single_output,Hardness (HV),lightgbm,2024,2,0.9899553196916935,0.5993754456984791,0.022199090581425152,0.4190299890130172,0.923664246469586,1.8493035301079972,0.08806207286228558,1.545280885333751
Dataset_0172,single_output,Hardness (HV),lightgbm,2024,3,0.9959795367852072,0.38316038200239955,0.014736937769323059,0.3228898611410356,0.8963541759365897,1.970033945446408,0.09162948583471665,1.5685434829275866
Dataset_0172,single_output,Hardness (HV),lightgbm,2024,4,0.9865651671020502,0.7100492311705079,0.029585384632104497,0.5281024517154304,0.9509620776467832,1.1684897844385311,0.053113172019933236,0.8407907298354595
Dataset_0172,single_output,Hardness (HV),lightgbm,99,0,0.9889230074544887,0.6672542054585203,0.024713118720685937,0.4900097044403839,0.9677985360188408,0.9261740335747195,0.04517922114998632,0.7447451302852727
Dataset_0172,single_output,Hardness (HV),lightgbm,99,1,0.9959958209770519,0.39213819945543593,0.014523637016867997,0.3140462251172966,0.8668308578884699,1.9945826772419766,0.12162089495377902,1.4473252989791017
Dataset_0172,single_output,Hardness (HV),lightgbm,99,2,0.9888710242847034,0.6644491163768813,0.024609226532477085,0.4554113111388632,0.9567552535030396,1.0994458265596128,0.0666330803975523,0.9314955504717324
Dataset_0172,single_output,Hardness (HV),lightgbm,99,3,0.9875375355345595,0.6781772960073079,0.02825738733363783,0.4666037980858395,0.9398946714020799,1.4585264168299017,0.05834105667319607,1.166742061820025
Dataset_0172,single_output,Hardness (HV),lightgbm,99,4,0.9917009355982312,0.5160185661561014,0.02064074264624406,0.4020690656438192,0.9455634518039754,1.7452985942310795,0.0727207747596283,1.3843461179401149
Dataset_0172,single_output,Hardness (HV),gradient_boosting,42,0,0.9778177060062014,0.9152621155428269,0.03389859687195655,0.6432613602152902,0.9401242611581904,1.4618189209095505,0.06961042480521669,1.275433879194846
Dataset_0172,single_output,Hardness (HV),gradient_boosting,42,1,0.9889236597610893,0.6718990829805064,0.024885151221500236,0.5449857024944044,0.830532891861784,1.6068230610898928,0.13170680828605677,0.9623501065529269
Dataset_0172,single_output,Hardness (HV),gradient_boosting,42,2,0.982542531746908,0.7960160508538922,0.029482075957551562,0.5844698752989597,0.9700583910511138,1.1241886755215797,0.05620943377607899,0.8133051294416315
Dataset_0172,single_output,Hardness (HV),gradient_boosting,42,3,0.9852803105580372,0.7549000598622109,0.02903461768700811,0.5669094756009098,0.939471441378761,1.40961689380105,0.06556357645586279,1.2543075766623073
Dataset_0172,single_output,Hardness (HV),gradient_boosting,42,4,0.9711226053060498,0.9868259273339294,0.04111774697224706,0.7201308946212855,0.9700485072418422,1.2324540417416643,0.04929816166966657,0.9627377533889246
Dataset_0172,single_output,Hardness (HV),gradient_boosting,123,0,0.9858117474387527,0.7332370713580871,0.02715692856881804,0.5445998343886524,0.94420434337509,1.4188300720123956,0.06921122302499491,1.0896343285943393
Dataset_0172,single_output,Hardness (HV),gradient_boosting,123,1,0.97607244931912,0.9732553067040388,0.03604649284089033,0.7339942803144858,0.9613691158797638,1.0655939441961355,0.059199663566451975,0.8827348678300894
Dataset_0172,single_output,Hardness (HV),gradient_boosting,123,2,0.9801011170658954,0.87013824283078,0.03222734232706593,0.6512866274390348,0.9549889190341105,1.2681120352271191,0.06340560176135596,1.0449889636305991
Dataset_0172,single_output,Hardness (HV),gradient_boosting,123,3,0.9903719356500345,0.5995671692683514,0.024981965386181307,0.47461852250441927,0.9277759057726204,1.6695443598846713,0.07588837999475778,1.0134319310051032
