dataset,mode,target,model,seed,fold,train_r2,train_rmse,train_nrmse,train_mae,test_r2,test_rmse,test_nrmse,test_mae,train_Si Particle Size (um)__r2,train_Si Particle Size (um)__rmse,train_Si Particle Size (um)__nrmse,train_Si Particle Size (um)__mae,test_Si Particle Size (um)__r2,test_Si Particle Size (um)__rmse,test_Si Particle Size (um)__nrmse,test_Si Particle Size (um)__mae,train_Hardness (HV)__r2,train_Hardness (HV)__rmse,train_Hardness (HV)__nrmse,train_Hardness (HV)__mae,test_Hardness (HV)__r2,test_Hardness (HV)__rmse,test_Hardness (HV)__nrmse,test_Hardness (HV)__mae,train_wear rate__r2,train_wear rate__rmse,train_wear rate__nrmse,train_wear rate__mae,test_wear rate__r2,test_wear rate__rmse,test_wear rate__nrmse,test_wear rate__mae,train_Ultimate Compression Strength (MPa)__r2,train_Ultimate Compression Strength (MPa)__rmse,train_Ultimate Compression Strength (MPa)__nrmse,train_Ultimate Compression Strength (MPa)__mae,test_Ultimate Compression Strength (MPa)__r2,test_Ultimate Compression Strength (MPa)__rmse,test_Ultimate Compression Strength (MPa)__nrmse,test_Ultimate Compression Strength (MPa)__mae,train_Elongation (%)__r2,train_Elongation (%)__rmse,train_Elongation (%)__nrmse,train_Elongation (%)__mae,test_Elongation (%)__r2,test_Elongation (%)__rmse,test_Elongation (%)__nrmse,test_Elongation (%)__mae
Dataset_0172,multi_output,ALL,linear_regression,42,0,0.7882458190041632,4.210748658578529,0.02290940510652083,2.1404942002794223,0.5514281017628575,3.93668787170048,0.02255723052773596,2.2234979441496696,0.8733348062563011,0.32854186715014244,0.08424150439747244,0.25245546310984224,0.8259934616542443,0.39166211801284195,0.13413086233316507,0.3325991428892891,0.9301747879640055,1.6238592726194596,0.06014293602294295,1.1984768872510059,0.8937160269997414,1.9476101369290255,0.09274333985376312,1.730326973106931,0.9661925477946799,0.26959690367448214,0.044805867321668955,0.20331238271818716,0.9620658323322663,0.2535043148719654,0.054882943250046626,0.20334855638377583,0.7598461606231451,8.902847519500355,0.10726322312651031,7.018771586729204,0.844280103232481,7.954200058808692,0.10357031326573816,6.521592075366057,0.4116807923826852,2.5639395833204075,0.17161576862921066,2.0294546815888723,-0.7689149154044455,3.194903679706535,0.36723030801224543,2.329622973002295
Dataset_0172,multi_output,ALL,linear_regression,42,1,0.7728679159836978,4.196381192314308,0.02283247833023727,2.185057509354175,0.6791033022396837,3.9177325262509797,0.023045485448535175,2.210778545603632,0.8762451854711225,0.3436408007273032,0.08833953746203167,0.2815883491494625,0.6310722903769141,0.32580696150166505,0.16290348075083252,0.2702305201027351,0.952079691704506,1.397544695617902,0.051760914652514894,1.1764731859444435,0.5836317895743854,2.518628589130187,0.20644496632214643,1.9173974459504555,0.9681695936526347,0.2647140227885304,0.04472276107256807,0.19559236518100592,0.9316404241687333,0.2691599250823162,0.07280495674393188,0.21796966553676994,0.7933512438643673,8.826637789370201,0.10263532313221164,7.013644232016043,0.7827368338998855,8.14210292045601,0.12883074241227865,6.889844972975837,0.2744938652258577,2.8279404522148366,0.18928650951906534,2.2579894144799164,0.4664351731785006,1.9817198483915357,0.19659919130868408,1.7584501234523653
Dataset_0172,multi_output,ALL,linear_regression,42,2,0.7809418546828593,3.971746588883979,0.021609067404156575,2.1155702282868587,0.73582211771046,4.72337386824528,0.027787821321598304,2.241659901112286,0.8688253196564479,0.3409125393529194,0.0874134716289537,0.27323705202847165,0.8442948007627247,0.35063820239604093,0.14138637193388748,0.30478385535922764,0.9147161490055927,1.7594000331423034,0.06516296419045568,1.410767369449962,0.962521561191322,1.2577443787644835,0.06288721893822417,1.0518553265462731,0.9654837868761934,0.2665405919040191,0.044297921207249305,0.19504643532852295,0.9673870163184333,0.26592740798024544,0.06286699952251666,0.22104874210555225,0.821583664182364,8.245947593491085,0.09588311155222191,6.576953680777599,0.641288775502032,10.238316724168772,0.14795255381746783,7.813648464715255,0.33410035369369795,2.7559842876392526,0.18447016650865145,2.1218466038497366,0.2636184347777878,2.2254412358248463,0.24727124842498294,1.81696311683512
Dataset_0172,multi_output,ALL,linear_regression,42,3,0.7608488423091041,4.101566576058839,0.023491217503200677,2.139578298324494,0.731488013132487,4.342749000102808,0.02362886446543777,2.34066359780642,0.8671991009834148,0.35025152989980807,0.08980808458969439,0.2865512127298437,0.8692147840681601,0.2898121225850282,0.1038753127544904,0.24092909262402643,0.9225609382000435,1.7314907568669535,0.06659579834103667,1.3744804542601765,0.9385360088465939,1.4204675234217548,0.06606825690333742,1.1799245336723385,0.9665757737748071,0.2710855249719907,0.04505326989728946,0.20951465189992993,0.9626877089210201,0.2435699779762239,0.05536939713030777,0.17379856726851747,0.7765093901533752,8.667762209661209,0.11286148710496365,6.958300453995501,0.8012356443972547,8.854643953573746,0.13966315384185718,7.170936589610473,0.27139900843387976,2.4062245175423644,0.21484147478056825,1.8690447187370183,0.08576591942940626,3.7056145859013885,0.323917358907464,2.937729205856747
Dataset_0172,multi_output,ALL,linear_regression,42,4,0.7949667317802603,3.8491672818825897,0.020942150608719203,2.006216852969985,0.637656927952896,5.363560390007811,0.032112320850218895,2.5301891228758073,0.8693111874182526,0.3060923518271717,0.10203078394239057,0.25601235649479803,0.8414181600558492,0.47889971869288805,0.12602624176128632,0.3244092670323602,0.9126146256320163,1.7166466983016957,0.07152694576257065,1.37291511945913,0.9570186182226033,1.4763920022526844,0.05905568009010738,1.2413117347397937,0.9696453520883329,0.23171591358222696,0.04743416859410991,0.18590808412362295,0.9496793743499646,0.4033528019166194,0.07307115976750352,0.2640356981035442,0.8321802563430754,8.037375532313913,0.09345785502690597,6.329781785594617,0.5081447032087894,11.405671714234762,0.18300315626529906,8.486297271842181,0.3910822374196238,2.5272074890863654,0.17872754519705553,1.8864669191777559,-0.06797621607272664,3.3433188997932817,0.306726504568191,2.334891642661156
Dataset_0172,multi_output,ALL,linear_regression,123,0,0.7590530211362158,4.0613676434059585,0.02295855083892571,2.107239669179483,0.758412938519369,4.501412051825264,0.02449214892989425,2.4811157566867483,0.8700174882512307,0.34314622696054187,0.0879862120411646,0.277323971382481,0.8096637078948485,0.35527387203775984,0.1273383053898781,0.30939043122652354,0.9281191960430334,1.6503893852504936,0.06112553278705532,1.2658471836039908,0.9101008110100095,1.8009766212487281,0.08785251810969405,1.6419319007363735,0.9660624483644962,0.2693754724376868,0.044769066384857364,0.20514682776791274,0.9575521163004346,0.2697349853506042,0.0637520646066188,0.204561071095227,0.777666792697901,8.503539213035808,0.11174164537497777,6.73652488462205,0.7722113195445663,9.534937576868417,0.11087136717288858,8.130922224632439,0.25339918032441755,2.692444786009719,0.18021718781858895,2.051355478520978,0.3425367378469859,2.637427616078222,0.1913953277270118,2.118773155743179
Dataset_0172,multi_output,ALL,linear_regression,123,1,0.8113751224113168,4.0376741061082715,0.021967759010382323,1.9791738410966189,0.6121113105667157,4.589699836374263,0.02595984070347434,2.5566456770707173,0.8630627155832449,0.34677787179528685,0.08891740302443253,0.28274886570087954,0.8810049031336729,0.3160932568948487,0.10196556674027377,0.24429083389429102,0.9244638630142629,1.7292390860812603,0.06404589207708372,1.3872367825955492,0.9236745307863327,1.4978183996801464,0.0832121333155637,1.2252835454544841,0.9693038517011835,0.2541762501347992,0.042243019799700715,0.18879568553462098,0.9521562179123654,0.3079636103780104,0.059590481884289934,0.23126630099292497,0.7949763223149835,8.569195641468822,0.09964180978452118,6.387593440679141,0.7768032361825395,9.235849050412943,0.12136463929583369,7.957474979326871,0.5050688594429096,2.215359726678099,0.15194511156914262,1.649494430972905,-0.4730823351813318,4.193757118296688,0.2904263932338426,3.1249127256850167
Dataset_0172,multi_output,ALL,linear_regression,123,2,0.7627685531110353,4.4006567237684235,0.023942637234866285,2.3336550993385874,0.7645930194210316,2.7144161142263457,0.018123292366725725,1.4963060062178828,0.8712552140294789,0.33071679461518666,0.08479917810645812,0.25512015041750946,0.8251804624158645,0.39053213938125564,0.13127130735504391,0.34424330664705066,0.9186584987014286,1.7592598845173104,0.06515777350064113,1.3780467036495498,0.9571553192368649,1.2372183665306657,0.06186091832653329,1.03820574754582,0.9657063006781003,0.26759770168415936,0.044473608390254174,0.19690049504181661,0.9636642521339516,0.2599203552207489,0.057402905304935706,0.21035166342939288,0.7608426228742573,9.252216854515467,0.10758391691297055,7.530627597514433,0.8088842875597263,5.586393445332898,0.13300936774602137,4.25645995679812,0.29738012927191193,2.8194687105555896,0.18871945853785738,2.3075805500696287,0.2680807757587509,1.9702028449810203,0.24939276518747092,1.63226935666903
Dataset_0172,multi_output,ALL,linear_regression,123,3,0.788083776025563,3.623106700429857,0.019713296155557197,1.9349018949775203,0.7089036175298707,5.9956906459429105,0.03410518001105182,2.7883198454563285,0.8892214764585888,0.30799673472954486,0.09655070054217707,0.2603613322941723,0.7875980009523705,0.44357552009547674,0.11373731284499405,0.3395448444805571,0.9384066968711723,1.5164744563542447,0.06318643568142686,1.2573394691736015,0.854860980666191,2.366731564759331,0.1075787074890605,1.6648087113827401,0.9716677339620232,0.24320727004832154,0.04422754501697064,0.18848722801456666,0.9431758517320682,0.3430582368480347,0.057014830787441365,0.25519622725594937,0.838058155382978,7.538200756524707,0.08765349716889194,6.112463788146678,0.6084618879218269,12.781873649319257,0.18002638942703178,8.969616456278837,0.3030648174530526,2.5211770319129996,0.17459674736239608,1.855857657258584,0.35042136637689714,3.2325487044357484,0.2505851708864921,2.7124329878835596
Dataset_0172,multi_output,ALL,linear_regression,123,4,0.7856215409458374,4.150474137521589,0.02258146973624368,2.1722737538792325,0.5937420304953941,4.179960434440508,0.025998012404779874,2.2858365366336697,0.8621606095689522,0.3435113296431067,0.08807982811361711,0.2664694969016168,0.8832960520484928,0.32969821834201957,0.1329428299766208,0.29505681660945987,0.9302830353602287,1.564307397983418,0.06016566915320838,1.225843178322556,0.9031907333129108,2.144894851246208,0.10213785005934324,1.7615812659336325,0.9620356920308317,0.2743982319031399,0.045603827805075596,0.20856917999322205,0.9796847005918553,0.22396540852084215,0.05173606110437565,0.17702771821346333,0.8149551835730973,8.702065290347697,0.10118680570171741,6.99692159922095,0.5448892335656979,8.803587549425588,0.19138233803099106,7.20371218650015,0.3586731841960774,2.786733832832498,0.18652836899815917,2.163565314957816,-0.34235056704198663,2.257821313732522,0.2902083950813011,1.991804695911643
