dataset,mode,target,model,seed,fold,train_r2,train_rmse,train_nrmse,train_mae,test_r2,test_rmse,test_nrmse,test_mae,train_Si Particle Size (um)__r2,train_Si Particle Size (um)__rmse,train_Si Particle Size (um)__nrmse,train_Si Particle Size (um)__mae,test_Si Particle Size (um)__r2,test_Si Particle Size (um)__rmse,test_Si Particle Size (um)__nrmse,test_Si Particle Size (um)__mae,train_Hardness (HV)__r2,train_Hardness (HV)__rmse,train_Hardness (HV)__nrmse,train_Hardness (HV)__mae,test_Hardness (HV)__r2,test_Hardness (HV)__rmse,test_Hardness (HV)__nrmse,test_Hardness (HV)__mae,train_wear rate__r2,train_wear rate__rmse,train_wear rate__nrmse,train_wear rate__mae,test_wear rate__r2,test_wear rate__rmse,test_wear rate__nrmse,test_wear rate__mae,train_Ultimate Compression Strength (MPa)__r2,train_Ultimate Compression Strength (MPa)__rmse,train_Ultimate Compression Strength (MPa)__nrmse,train_Ultimate Compression Strength (MPa)__mae,test_Ultimate Compression Strength (MPa)__r2,test_Ultimate Compression Strength (MPa)__rmse,test_Ultimate Compression Strength (MPa)__nrmse,test_Ultimate Compression Strength (MPa)__mae,train_Elongation (%)__r2,train_Elongation (%)__rmse,train_Elongation (%)__nrmse,train_Elongation (%)__mae,test_Elongation (%)__r2,test_Elongation (%)__rmse,test_Elongation (%)__nrmse,test_Elongation (%)__mae
Dataset_3772,multi_output,ALL,linear_regression,7,0,0.731448385790493,4.032509182585439,0.021939658229518166,2.1586045695241016,0.6969121963185995,5.575600428144753,0.03173002747635302,2.352901799052492,0.8954125988496078,0.0614831484658362,0.09759229915212096,0.047655251278476585,0.9110723102435628,0.07492369729181214,0.10406069068307242,0.06360229601113591,0.8510730972680758,2.079288139254424,0.109436217855496,1.6418025342561198,0.9459958480228846,1.4251534665657317,0.07917519258698509,1.1900580995443342,0.92427248767241,0.17137531802756267,0.06598972584811807,0.1335623650304511,0.9298829842872047,0.22304145890012678,0.08496817481909591,0.1722622814578859,0.7389671261821034,8.254549177419925,0.12738501817006057,6.689115447392193,0.5944182876544952,12.127837631978418,0.1915930115636401,8.481002593055907,0.24751661898026822,2.9684138142309346,0.21142548534408365,2.280887249663268,0.10319155138484992,2.503144340212819,0.27090306712259954,1.8575837251931957
Dataset_3772,multi_output,ALL,linear_regression,7,1,0.7408337434621334,4.3964577445678525,0.02392109333787395,2.170946348446788,0.6386415394222013,4.248016934452155,0.02401366271595339,2.569631771051481,0.9120935174574167,0.060746940633204925,0.07689486156101889,0.04677780524202577,0.8996508441365305,0.07221057687265127,0.12035096145441876,0.055650911233888885,0.9119205551413501,1.6672078470930145,0.07939084986157212,1.3492311675850728,0.6711872821028102,3.0165192992971943,0.20110128661981294,2.1030513043637313,0.932897828155414,0.1739167527772456,0.06226879798684055,0.13515790223531712,0.9063824671885995,0.22331901360489614,0.1063930507884212,0.16391005096045067,0.6821695645380028,9.353301466324423,0.13118234875630327,7.256016119145993,0.7680981622545335,7.952370657612524,0.18889241467013124,6.982111331339553,0.2650872520184838,2.5192133585318377,0.1841530232844911,2.0675487480255326,-0.05211105857146747,4.222980685324355,0.38671984297842077,3.543435257359781
Dataset_3772,multi_output,ALL,linear_regression,7,2,0.7185110838353259,4.3345928893791426,0.02358320396833048,2.288645565586781,0.7158261520803194,4.5818359208501365,0.027418903808085555,2.2453666623000297,0.9044149727486501,0.06570794189500793,0.08213492736875991,0.05070277114754157,0.915606187889574,0.054097788543211595,0.10607409518276784,0.04461139744092497,0.8584790953761187,2.021244046127399,0.10106220230636995,1.601161893667424,0.8998192117179326,1.8199174516878918,0.11374484073049324,1.540518471889182,0.9363448246693732,0.1732373106955385,0.05992297153079851,0.1290999295973678,0.8235606937191251,0.23475647226157811,0.15313533741785923,0.1969580319531137,0.7057835839312924,9.00445317481739,0.1262896658459662,7.201318028397401,0.6035253575755952,9.788821856509669,0.2034040905248763,7.503802585001602,0.18753294245119467,2.9569484967363873,0.23029193899816097,2.46094520512417,0.33661930949937013,2.403108817038788,0.2503238351082071,1.9409428252153262
Dataset_3772,multi_output,ALL,linear_regression,7,3,0.7506290272232732,4.586610996548737,0.025927704898523102,2.2890850144922132,0.6773983914159956,3.2072210403141086,0.017450465424202127,1.8503732308961272,0.9295345640663788,0.05628904087849612,0.07036130109812015,0.045484072081941614,0.7812372943402425,0.08978408810202057,0.14481304532583963,0.054430379884665876,0.8910390419042574,1.8286536662840693,0.08707874601352711,1.3807392273435177,0.8293610213525434,2.4072308609151305,0.14160181534794886,1.9695860906082803,0.940092938248131,0.16566614640165395,0.05730409768303492,0.12576064340854218,0.8784418545760604,0.24679451449154952,0.11752119737692836,0.20957713165127917,0.673519955088457,9.76370016823567,0.15161025105956014,7.87934275979516,0.8715693748436918,5.526941089673886,0.1060935039768478,4.015634420346885,0.31895863680914194,2.5456970035145554,0.18131745039277458,2.014098369831905,0.02638241196744029,3.875632473008808,0.3105474737987827,3.0026381319895257
Dataset_3772,multi_output,ALL,linear_regression,7,4,0.7612485977941807,4.117675930177802,0.022403024647322096,2.1527723189603902,0.3244512727736417,5.433189357120642,0.03197874842331161,2.9010341872936474,0.9166403699671481,0.06480402012061418,0.08100502515076771,0.04792392052223029,0.8318246078268964,0.05391689697110007,0.1418865709765791,0.047500218158770015,0.8873263714099229,2.010817981478081,0.09575323721324194,1.5797975419340735,0.7622518854452691,1.7288242941712197,0.15716584492465635,1.5407005830247118,0.9327317309674378,0.19325767306936284,0.06684803634360527,0.15115505508908206,0.878716568785421,0.10852472616922827,0.12502848637007874,0.0898094585587353,0.783527734263546,8.468522705931258,0.11877310948010181,6.6654119131416465,-0.20223683104288304,11.83319065317283,0.31387773615843056,10.887271313832544,0.2860167823628488,2.9959074526919736,0.2133837217017075,2.3195731641149195,-0.6482998671464952,2.1377122886914743,0.39152239719624066,1.9398893628934755
Dataset_3772,multi_output,ALL,linear_regression,2024,0,0.725762655641323,4.53277761631304,0.025623389577801244,2.2381383060190903,0.6911627822344392,3.6708640510188366,0.01997314353892397,2.3358704310870513,0.8929631107463313,0.06763708864544678,0.08454636080680847,0.051654840652834884,0.9397868449320551,0.04387386215407374,0.08124789287791433,0.03770876473842464,0.8737718536395117,1.8301347003290545,0.08714927144424069,1.451192740647033,0.772893213109823,2.5441193813125293,0.16960795875416862,2.2772986449548753,0.9370082397373921,0.17295885631629648,0.05982665386243392,0.12959751360311728,0.8531038510145829,0.2070088221764602,0.13261295462937867,0.17301332022612415,0.6656953007843006,9.553134944238918,0.14834060472420682,7.292985686592538,0.8325482498538964,7.203928618158603,0.12046703374847162,6.592030337678553,0.25937477329907976,2.843254256800944,0.20251098695163416,2.2652607485999288,0.057481752261838936,2.993711054056211,0.2969951442516083,2.5993010878372793
Dataset_3772,multi_output,ALL,linear_regression,2024,1,0.7218645424897241,4.375541129712185,0.02380599091247108,2.3045977312951544,0.7681812690785582,4.380719944513152,0.025771972846882884,2.119844427077843,0.9152997060267706,0.064830919652624,0.08103864956578,0.04749729222802874,0.8440297164818404,0.056198212497304605,0.12217002716805347,0.05134951996184709,0.8741726699531315,2.0911685661820094,0.09957945553247664,1.653215610106545,0.8942329832142891,1.3320269026352156,0.09514477875965825,1.207495959433274,0.9369586601012331,0.18034668111803065,0.06238211038326899,0.14159761832589327,0.8716291300888153,0.1795206216588182,0.11398134708496394,0.12233934718862598,0.7067112680389209,9.072520532322656,0.127244327241552,7.275412585775775,0.7254307756247437,9.466338838962628,0.18561448703848296,7.43843851175868,0.17618040832856496,3.0010761626252966,0.2337286731016586,2.4052655500395295,0.5055837399831026,2.1289160587471816,0.22176208945283143,1.7795987970467855
Dataset_3772,multi_output,ALL,linear_regression,2024,2,0.777218931056743,4.166167858860452,0.02266685450957808,2.0639750870664715,0.5477003658596017,5.096591038028858,0.028839922125559407,2.8359766213742845,0.9100233656255942,0.06527214169038098,0.08159017711297623,0.04941397085274626,0.8659987739873357,0.054114110878877485,0.12025357973083886,0.04398412128677744,0.8770453895184427,2.059648844426122,0.0980785164012439,1.5744564261975849,0.8133825508990411,1.4551758551427634,0.13228871410388757,1.290267605184687,0.9361925396602238,0.17421494270747098,0.06026113549203424,0.13548394680755968,0.8498562004193534,0.2055228815689975,0.12765396370745183,0.152531519542689,0.7405669991675837,8.791316650687605,0.12330037378243486,6.793693480205248,0.5153778377106455,10.36083131185891,0.24610050621992663,8.77760479624745,0.4222663613118709,2.2848982531533095,0.16702472610769808,1.7668276112692187,-0.3061135337183669,4.512944804731083,0.35147545208186,3.915495064609818
Dataset_3772,multi_output,ALL,linear_regression,2024,3,0.7370049349582134,4.012574922190383,0.021832389804616045,2.161412073148507,0.5983885693958422,6.019668341991807,0.03743574839547143,2.5147722751891957,0.9117071988509018,0.052477471483902194,0.08464108303855193,0.042116729717786835,0.8499242443184077,0.11295796564855203,0.14119745706069003,0.10444757833797959,0.9210466951882612,1.4586002255202692,0.08103334586223718,1.2339431406157109,0.6091930703203222,3.786848508160359,0.23667803176002244,2.7362219029156285,0.9082543596808179,0.17613079762048314,0.07048051125269435,0.13521005698311872,0.9448133138438195,0.2261655566612282,0.07823090856493539,0.20763505761395823,0.742325137818773,8.377441388551254,0.12928150290974158,7.114901659209343,0.27532573386154624,12.613565328617353,0.26115042088234686,7.150057624977809,0.2016912832523129,2.8567416319248538,0.2034716262054739,2.2808887792165753,0.3126864846351156,2.7705364920560838,0.2653770586260617,2.3754992121006038
Dataset_3772,multi_output,ALL,linear_regression,2024,4,0.7411997627576307,4.408249782298586,0.023983948761145735,2.309843848095183,0.6414591955979474,4.262787253275685,0.024254835011525946,2.108819938011876,0.936786236864826,0.054384925422825775,0.06798115677853221,0.04336794894209999,0.6869452180138331,0.09771147303806196,0.20356556882929577,0.06660637265680386,0.877029761613345,1.9740157628225778,0.0987007881411289,1.5104738490329144,0.8689070611546906,1.9723038071699652,0.12326898794812283,1.8675018081232813,0.9347734163534185,0.18237731129184406,0.06308450753782223,0.13710297512849295,0.8826932053891291,0.1801196682722691,0.11749489124088008,0.14664475655416112,0.732107132418141,9.161565999645264,0.1284932117762309,7.438672021325035,0.5636707571389121,9.148452440476188,0.19887940087991712,7.041078270239922,0.22530226653842256,3.0489476404428895,0.21716151285205765,2.4196024460473717,0.2050797362931721,1.7973927904480553,0.2899020629754928,1.4222684824852134
Dataset_3772,multi_output,ALL,linear_regression,99,0,0.7591863891205886,4.4927294476071875,0.024444906946010054,2.324288250649006,0.22116611425641475,4.13236406931801,0.02569878152560951,2.0820181125026553,0.9139618842644099,0.06436749368001603,0.0814778401012861,0.04783539576572151,0.8557534329424297,0.06182983463694863,0.12881215549364297,0.04946684995995586,0.932909826706215,1.541805992755244,0.07341933298834495,1.2916662048782663,0.21620838175538648,3.371198372173743,0.3064725792885221,2.432954643242743,0.9273942579642563,0.18972533611843495,0.06792887079070355,0.14655972563335448,0.9201384982607199,0.15573334556856308,0.08690476873245705,0.11824252943307068,0.7516322827272275,9.449160336692513,0.13252679294098896,7.746520451208338,-0.641439099693381,8.362135232519147,0.3981969158342451,5.997304837793823,0.2700336939408341,3.03630594337216,0.21626110707778914,2.38885947575935,-0.24483064198308102,2.01588791655051,0.3968283300296278,1.8121217020836844
Dataset_3772,multi_output,ALL,linear_regression,99,1,0.7400955632870395,4.618008740559869,0.025125183572142922,2.31862347346066,0.6196784442773206,3.0485875493718506,0.017342212579622564,1.8452102142196005,0.9000441125455664,0.06514070651703795,0.08142588314629742,0.047253605581648976,0.9252427421509742,0.05341330419334283,0.08615049063442391,0.048705596479798365,0.8709294359101646,1.909262745404368,0.09091727359068419,1.4700812621928898,0.8548582641873065,2.2439985761644636,0.13199991624496846,1.7694779131553031,0.943921809330758,0.1566729727617591,0.05419334927767523,0.11802506497432823,0.8728276073866023,0.26468002986145595,0.11121009658044367,0.24631354590514917,0.6750779039723336,9.787011286295295,0.13726523543191158,7.815187618441056,0.8925403391458219,5.366282475919203,0.11179755158165006,4.65369204340405,0.31050455467637506,2.6777527440629556,0.1907231299190139,2.142569816113377,-0.447076731484102,3.5445739533076956,0.36922645346955163,2.5078619721537008
Dataset_3772,multi_output,ALL,linear_regression,99,2,0.7783433315064264,3.7407574572779363,0.020352325665277126,1.9788844512047306,0.05714254752114778,7.159749600563759,0.04101833056753801,3.182062290497131,0.9253832882008144,0.052337840822356686,0.080519755111318,0.04329810015318699,0.8462180821453471,0.09663665113304738,0.12884886817739652,0.0665956617036253,0.8479457392615914,2.0490431753489,0.11383573196382778,1.6039258523073885,0.930702533229394,1.5821486048523303,0.07534040975487287,1.2109688791995186,0.9181163838907052,0.18027901713375546,0.0694181814146151,0.13537190892587028,0.9413498862505623,0.1873086404080173,0.06706360200788306,0.1568983055538052,0.8075395333244704,7.637490493717943,0.107117678733772,6.061697191896208,-0.18170131246891263,15.501482101605289,0.3460152254822608,11.736125551435325,0.39273171285455055,2.7205244018802626,0.193769544293466,2.050129202740999,-2.250856451550652,3.66967396242848,0.6116123270714133,2.739723054593381
Dataset_3772,multi_output,ALL,linear_regression,99,3,0.7065146152831551,4.036058175530135,0.022958237631001903,2.0387690810907992,0.6078074505434664,5.960456396048957,0.032446686968148925,3.331856615736176,0.9113066264461225,0.06735098044982164,0.08418872556227705,0.05199890157198926,0.8688228593185396,0.04249030229708288,0.12140086370595107,0.03387966699510874,0.8891498231924122,2.008441996201022,0.09564009505719152,1.538765235036764,0.6350907197525071,1.9063574025188184,0.2118174891687576,1.6943718534708532,0.9386610594736983,0.18151979843476876,0.06278789292105456,0.14191305070238008,0.8050706532840098,0.1842221376103965,0.13656199971119085,0.11765020236822872,0.6780371939335423,8.430379731630646,0.13318135437015238,6.469098167906975,0.6951344790736129,12.42117875927986,0.19168485739629415,11.168374664386546,0.11541837336999994,2.5112149883938844,0.2325199063327671,1.9920700502358866,0.03491854128866234,4.436167119046135,0.31596631902037997,3.6450066914601416
Dataset_3772,multi_output,ALL,linear_regression,99,4,0.724265198564741,4.235622789450917,0.023044737701038723,2.1761095177843433,0.7168321883413697,5.263278815204061,0.030969572316587594,3.0674998813116834,0.9114599511254413,0.059517020621848084,0.0743962757773101,0.04504325974040943,0.8845226947426671,0.08263889176493547,0.13773148627489246,0.07267601880204055,0.8644915810376601,1.9500293261343153,0.0928585393397293,1.455621508813752,0.8995692733919727,2.1069997715728164,0.13168748572330102,2.0504137774529676,0.9305657591880142,0.17779649319607735,0.061499997646515855,0.1412042388333765,0.9295714139227402,0.19042266136632421,0.10304256567441782,0.1243955966520656,0.7107948673897707,8.79910267204732,0.13578862148221174,6.889755553394335,0.6670392651625405,11.2192676482993,0.19511769823129224,10.812921784923981,0.20401383408281903,2.9052583358161415,0.20692723189573656,2.3489230281398448,0.2034582944869282,2.855873746316902,0.2735511251261401,2.2770922287273616
Dataset_3772,multi_output,ALL,ridge,42,0,0.7458004265784215,4.361261295760366,0.0237282986711663,2.2698324843509794,0.46472352366895076,4.478759062454876,0.025654479679544484,2.3678057768311382,0.8966180697538403,0.06790863289148621,0.08488579111435776,0.052569746782614994,0.9574406782225985,0.04159050894723775,0.07847265839101462,0.035133686392669394,0.8557553349260346,1.9745940367603498,0.09872970183801749,1.6049860841011174,0.8661224636444503,2.3064128497794023,0.14415080311121264,1.8277953206370015,0.9214329515509568,0.1925328122134519,0.06659730619628222,0.1466613134755102,0.9512137848265001,0.1416197894097559,0.08190849589922261,0.11996418785982821,0.7205501856298827,9.100962985198128,0.12764323962409718,7.245319574097631,0.6561213286429597,9.305330912973306,0.19883185711481416,7.481655323367232,0.33464559103139235,2.8870003663544868,0.20562680672040504,2.299625703298023,-1.1072806369917552,2.8923872715902457,0.4131981816557494,2.37448036589896
Dataset_3772,multi_output,ALL,ridge,42,1,0.7007149665793487,4.30350652863823,0.024479559321036574,2.206855313485783,0.7068833767489455,5.085673597793372,0.02767111158274864,2.694480273049737,0.9328502916571608,0.05518509736554449,0.06898137170693061,0.044001612978658095,0.785895702564442,0.08975279914368367,0.17260153681477627,0.06288511460345632,0.8658556966510182,2.0440383084300646,0.09733515754428879,1.6303570810889365,0.9076652745449949,1.6311798180537487,0.10874532120358324,1.3291511515427215,0.9357520799820926,0.1803041463534932,0.062367397562605745,0.1380334872868491,0.8745299644198496,0.18634425290351905,0.1379306091069719,0.1387847909157098,0.654728156306946,9.020193072898623,0.15880621607215886,7.078068289809311,0.7804558657600952,10.526757179036611,0.14764035314216847,8.762072895970036,0.11438860829952535,2.6501531184627516,0.22084609320522933,2.1438160962651605,0.1858700764553466,3.975454145842196,0.318546005275817,3.1795074122167617
Dataset_3772,multi_output,ALL,ridge,42,2,0.7558544382629802,3.9003395748983705,0.02122056351957764,2.1370206693143112,0.23820903176589678,6.332372718337858,0.03941229052304636,2.6836736937016363,0.9090963913371236,0.055654119637095774,0.08833987243983457,0.04650619828766871,0.775602668667435,0.11396301151270077,0.17009404703388176,0.09252148844969162,0.8522903123845186,1.995586526565566,0.11086591814253144,1.551845995216282,0.88459944061936,1.9879336961837364,0.12424585601148352,1.7722693494527928,0.912972782729994,0.18400780492755797,0.0708539872651359,0.14345714379592817,0.9155186943276337,0.21390269136064197,0.09794079274754672,0.1579030374120968,0.8111507329524706,7.995265313963026,0.11213555840060345,6.707738753043707,-1.2588098988663514,13.734028325312163,0.5282318586658524,9.060763151403957,0.293761971910794,2.8495007841049733,0.202955896303773,2.2355552562279724,-0.12586574591859345,2.8036698931015476,0.3337702253692319,2.334911441789642
