dataset,mode,target,model,train_r2_mean,train_r2_std,train_rmse_mean,train_rmse_std,train_nrmse_mean,train_nrmse_std,train_mae_mean,train_mae_std,test_r2_mean,test_r2_std,test_rmse_mean,test_rmse_std,test_nrmse_mean,test_nrmse_std,test_mae_mean,test_mae_std,gap_r2,gap_rmse,stability_test_r2_std,stability_test_rmse_std
Dataset_0136,single_output,Hardness (HV),gpr,0.963040736179735,0.009470784661821654,1.0491625170546452,0.10152862464964599,0.04995427316193412,0.007358987469535989,0.8503279265628378,0.08743046018380747,0.8988113871835592,0.07997553494109168,1.4255347861232752,0.31012357514232775,0.09867949865899832,0.03479003740262884,1.228239495403829,0.3333035717740117,0.06422934899617572,0.37637226906862997,0.07997553494109168,0.31012357514232775
Dataset_0136,single_output,Hardness (HV),gradient_boosting,0.9846837498685302,0.008071112704834661,0.6631805501068823,0.15029665554512187,0.031574893178195,0.008107051300247926,0.4645551728896822,0.0867384188110297,0.9180961843963144,0.06495828289280263,1.3177549956063854,0.38777293976657634,0.08966360323666465,0.03222546705117803,1.0230227663237503,0.3134586347287647,0.06658756547221589,0.6545744454995032,0.06495828289280263,0.38777293976657634
Dataset_0136,single_output,Hardness (HV),lightgbm,0.9932355656920351,0.0022656773215760295,0.44433360554843254,0.06840199335392178,0.02117658356270274,0.004051066476276094,0.34523546364623575,0.053135210328851996,0.9453003276231001,0.03985770059507945,1.0479912537400404,0.20502227590753216,0.07274427813183172,0.024194181617076926,0.8642294310200233,0.1954317745747715,0.04793523806893496,0.6036576481916078,0.03985770059507945,0.20502227590753216
Dataset_0136,single_output,Hardness (HV),linear_regression,0.944199177202049,0.008463491965726924,1.2971853905416293,0.07470055054357563,0.061627351004232285,0.006150180360800605,1.0983336290961587,0.07679841476930964,0.892272972182308,0.08084951862275909,1.4817200449716512,0.3319734954574637,0.10236666874911117,0.03545673352915006,1.3025435456131385,0.328496820995086,0.05192620501974099,0.18453465443002193,0.08084951862275909,0.3319734954574637
Dataset_0136,single_output,Hardness (HV),random_forest,0.9274896743576481,0.01018867601261856,1.478545209974539,0.05881433917474194,0.07023443139147234,0.006318391703707927,1.222457532218941,0.06355330141426073,0.7392050832534655,0.14114258954060074,2.458777234468063,0.5889974525977045,0.1637763400151703,0.0367316887226361,2.119690504638876,0.5303662437788421,0.1882845911041826,0.9802320244935241,0.14114258954060074,0.5889974525977045
Dataset_0136,single_output,Hardness (HV),ridge,0.9431107197419851,0.00854162994926444,1.3098281915505354,0.07379918882014724,0.06222810252383341,0.006168095830664105,1.1116871431247035,0.07547840187396755,0.8925724912350544,0.08014224225154441,1.4841966627738292,0.3412505451635516,0.10248928785031508,0.035700917380938654,1.3098626066420522,0.3381247541601703,0.05053822850693068,0.1743684712232938,0.08014224225154441,0.3412505451635516
Dataset_0136,single_output,Hardness (HV),svr_rbf,0.6855871757783285,0.030086830672591554,3.0904024384721116,0.1930264086417118,0.14617652087463442,0.0055137994916585106,2.2890943994337714,0.12058017919127088,0.45915051420629205,0.20048638551023806,3.6398710886429377,0.9437482221127741,0.2403310364850211,0.044097781620276354,3.0301400305366526,0.7864587827242719,0.22643666157203646,0.5494686501708261,0.20048638551023806,0.9437482221127741
Dataset_0136,single_output,Hardness (HV),xgboost,0.9940580001656636,0.0017308962962023617,0.41878746074302176,0.05323579991413429,0.019913369092360033,0.0031282878917226983,0.3257533712903854,0.04429579087177036,0.9399421567248939,0.05935903180931836,1.0607340422526246,0.2829003057809541,0.07410920017900016,0.031119047288506462,0.8047625034877233,0.2444789304755817,0.054115843440769695,0.6419465815096028,0.05935903180931836,0.2829003057809541
Dataset_0136,single_output,Si Particle Size (um),ann,0.9348799575178799,0.030357966205242906,0.20130874841590035,0.049097877237199924,0.06549773957292136,0.017177399197059975,0.1615967315250052,0.03730624187385839,0.7667447851123528,0.13684664921084563,0.3253507406472552,0.07489999713869094,0.1612036589884606,0.044241780816890536,0.26274781727396124,0.059936722719321676,0.1681351724055271,0.12404199223135487,0.13684664921084563,0.07489999713869094
Dataset_0136,single_output,Si Particle Size (um),elasticnet,0.9042315703339205,0.010258941729372232,0.2512634368072022,0.014924531619477863,0.0814714704728777,0.008167773476187376,0.1930070556424273,0.011234595077034802,0.8418639286321844,0.08676789274079888,0.2846734602710636,0.12705994634876822,0.13435286895197154,0.04009072455404204,0.2293118111149667,0.08806799265275712,0.06236764170173614,0.033410023463861405,0.08676789274079888,0.12705994634876822
Dataset_0136,single_output,Si Particle Size (um),extra_trees,0.9451158396697985,0.00992140982768782,0.18955352502911638,0.015912365982440335,0.06148985872105324,0.007404004356936344,0.14152988568300848,0.011212683765704572,0.7575627602376217,0.11730916137040695,0.3548434835303212,0.1452409032199598,0.16695839219608932,0.04308944101866573,0.29703759455782364,0.11397881277146889,0.1875530794321768,0.16528995850120481,0.11730916137040695,0.1452409032199598
Dataset_0136,single_output,Si Particle Size (um),gpr,0.9714790539369058,0.020651696730129863,0.12051758493698987,0.06779400073753442,0.03872968229121448,0.022610653054519626,0.0959159415896958,0.05483994870881018,0.8450187637642252,0.11261606211546453,0.2659158339414207,0.09891996185279373,0.1295148823707839,0.04609342105296933,0.21278648916921178,0.0668409934935882,0.12646029017268057,0.14539824900443082,0.11261606211546453,0.09891996185279373
Dataset_0136,single_output,Si Particle Size (um),gradient_boosting,0.9860888187766595,0.008298339100042941,0.0911934515102252,0.02573291030987474,0.02989031651294121,0.009925076474002707,0.0660027302882717,0.01798541989121271,0.9284587311237571,0.046702914912259474,0.18637387987628254,0.07860154439612434,0.08843990701123633,0.028632349410539007,0.14495085778161804,0.05806581611067179,0.05763008765290245,0.09518042836605733,0.046702914912259474,0.07860154439612434
Dataset_0136,single_output,Si Particle Size (um),lightgbm,0.9873739745699572,0.002774619231341825,0.09076908912712081,0.010298479890707197,0.029390980036925675,0.003705411683197857,0.06649778390288252,0.005734345597180888,0.9212875625516158,0.05555211464389545,0.19065712312418737,0.10463922144561072,0.0895096318563195,0.03419553961412757,0.1442370733182546,0.07024352201827909,0.06608641201834142,0.09988803399706656,0.05555211464389545,0.10463922144561072
Dataset_0136,single_output,Si Particle Size (um),linear_regression,0.9254289064286528,0.008950599770542373,0.2219166209664952,0.017883309667389248,0.07178356132287837,0.006410360621276812,0.1785079563182049,0.013914837026601234,0.8466131335306918,0.09418984467023891,0.26727502151210847,0.0733161677151191,0.1313230689560119,0.037810487651205545,0.2195113246828649,0.06269566309059106,0.07881577289796105,0.04535840054561327,0.09418984467023891,0.0733161677151191
Dataset_0136,single_output,Si Particle Size (um),random_forest,0.934393032883075,0.009576563733998109,0.20773392124393958,0.015054504895673565,0.06723943845786665,0.006043076154388775,0.15180174279948305,0.008130426951868174,0.7921262351620316,0.15066585114027128,0.31823643860322276,0.15549095709736416,0.1491668015692964,0.05283085406515022,0.2572022247532229,0.11533540387954068,0.14226679772104334,0.11050251735928318,0.15066585114027128,0.15549095709736416
Dataset_0136,single_output,Si Particle Size (um),ridge,0.924369192518618,0.008974848052395906,0.22349017259323137,0.01782492855146139,0.07229692526530367,0.006449602932733892,0.17900087412234725,0.013504556362516153,0.8513079441609155,0.08545332917950209,0.26614776827578546,0.08188229339147718,0.12972020286828456,0.03635044147954095,0.2190324473269731,0.06512468365859368,0.07306124835770256,0.04265759568255409,0.08545332917950209,0.08188229339147718
Dataset_0136,single_output,Si Particle Size (um),svr_rbf,0.9673380027939821,0.013437297865232975,0.1450106580018511,0.02974849558567269,0.046493506861576696,0.007303736745137861,0.10506187481786501,0.010495430534289562,0.8509157504284554,0.11376416204464972,0.2816829142067585,0.16325096999749417,0.1279328721540782,0.04607730202398586,0.21186734199065727,0.10295344004460144,0.11642225236552672,0.13667225620490742,0.11376416204464972,0.16325096999749417
Dataset_0136,single_output,Si Particle Size (um),xgboost,0.9914770554762862,0.003487164426906224,0.07291476671568776,0.012596439927580019,0.023980571035917296,0.006411757730712118,0.055169441712900925,0.00985556848713745,0.9365027627562477,0.05155781072276558,0.17116731283806602,0.09609769820963854,0.07990436367468051,0.03373435315826279,0.1292682725770133,0.06832927265698321,0.05497429272003851,0.09825254612237826,0.05155781072276558,0.09609769820963854
Dataset_0136,single_output,Strain,ann,0.9790866084832249,0.011430649391989203,3.6185435170179105,0.9729301503481362,0.03773524537934821,0.010004408117667327,2.753448115115632,0.8435919655241829,0.9153206273423667,0.11172783142014049,5.55942062461266,1.5919481617762572,0.08890485660891281,0.04589985146234128,4.644328883116509,1.4333527946573277,0.06376598114085819,1.940877107594749,0.11172783142014049,1.5919481617762572
Dataset_0136,single_output,Strain,elasticnet,0.9661258941153282,0.0036531003205188986,4.708710182453365,0.2655944249222736,0.049177561710452074,0.0026712876155961735,3.8050809215273502,0.25486045063392176,0.942628488976961,0.03119965561703414,5.308556171358659,1.064000496991287,0.07988295103237233,0.020126680314245478,4.353586620426943,0.9458631236402879,0.023497405138367178,0.5998459889052938,0.03119965561703414,1.064000496991287
Dataset_0136,single_output,Strain,extra_trees,0.9613983345008502,0.007516862524611824,5.001823367410389,0.3333260290403789,0.05231366850086359,0.004455199441280841,4.130130503010417,0.253960339865288,0.8545947166329476,0.10728896941987197,8.251102218747835,2.4058127216337564,0.1250257209666149,0.04560097946197509,6.9465406984126865,2.037750001588863,0.1068036178679026,3.249278851337446,0.10728896941987197,2.4058127216337564
Dataset_0136,single_output,Strain,gpr,0.9994054749342851,0.00020568722417697887,0.6137328291189249,0.09964786315094,0.006428208481873544,0.0011403461575837308,0.4869405054335118,0.09189246403710791,0.9954783484797943,0.0026441351053127344,1.4706546990431966,0.3685896832979796,0.022331104890144927,0.007027929080676619,1.1959085565010463,0.31624993044090854,0.003927126454490781,0.8569218699242717,0.0026441351053127344,0.3685896832979796
Dataset_0136,single_output,Strain,gradient_boosting,0.9910432516236536,0.011664971250556532,2.0693127039694845,1.2433476011204514,0.0216152253019694,0.013033806032893528,1.2349726120236881,0.5632281596898484,0.9731102764172269,0.0208828106521512,3.5231753189766324,1.4849781107496685,0.05208020248058956,0.0201499781952401,2.89438827749712,1.2567841392236114,0.01793297520642667,1.4538626150071479,0.0208828106521512,1.4849781107496685
Dataset_0136,single_output,Strain,lightgbm,0.9985542246067713,0.0006744195515103165,0.9427084435191024,0.19000915560006132,0.009878694558929382,0.002148549144230254,0.7491854381710613,0.15352051902983588,0.9885524104403477,0.008862850686250033,2.333257903030808,0.9939686551045417,0.033998321485219175,0.01171854949288387,1.8835656721977614,0.82377074930865,0.01000181416642365,1.3905494595117056,0.008862850686250033,0.9939686551045417
Dataset_0136,single_output,Strain,linear_regression,0.9686452302360816,0.0036151522877997016,4.529865366199324,0.2824117944280637,0.04730634457155405,0.0028086577563756557,3.5394606802212625,0.28454220184877654,0.9435328616946097,0.03619977165227166,5.1593272823431455,1.1770154999652045,0.07820807071868646,0.02451999856446247,4.097364778882585,0.8957170801113354,0.02511236854147192,0.6294619161438213,0.03619977165227166,1.1770154999652045
Dataset_0136,single_output,Strain,random_forest,0.9467456737777877,0.008857855814666115,5.881215129067596,0.25458685930468866,0.061487784542997505,0.003844231671234658,4.6491716623666886,0.2070763222596964,0.8280091388078364,0.11636638106328032,9.018468884586106,2.8698502439676448,0.13527651292923368,0.04632957613769342,7.5537021170423415,2.59180953500779,0.11873653496995129,3.1372537555185103,0.11636638106328032,2.8698502439676448
Dataset_0136,single_output,Strain,ridge,0.9675334352005933,0.0036311540169358227,4.609671627634684,0.27527744094282897,0.04814126676565789,0.002748887400466235,3.69136555600643,0.2678526922123085,0.9436820015428676,0.0320349077658828,5.22684523887375,1.052286467373653,0.0788806089783733,0.021231269135828134,4.233666389906518,0.9091574660432363,0.023851433657725685,0.6171736112390658,0.0320349077658828,1.052286467373653
Dataset_0136,single_output,Strain,svr_rbf,0.1793777071236379,0.037081218817419166,23.228601116648107,1.2464433591885302,0.24249014384204823,0.010165253239431113,19.147063209530188,1.1651508574208451,-0.08956912589678012,0.4768754967123669,24.20436820704516,6.182173906206195,0.353336462756864,0.05818682171925931,21.2205416616158,5.46681953902239,0.268946833020418,0.9757670903970528,0.4768754967123669,6.182173906206195
Dataset_0136,single_output,Strain,xgboost,0.9991158459438587,0.0004288330550000152,0.7413770647744511,0.14845667695200168,0.007761745879516637,0.0016325798076770378,0.6038078581335509,0.11139259289016407,0.9903901269317404,0.00726994643832533,2.100766515188705,0.7344277686817123,0.03157007539898971,0.011173540886962891,1.7637164551871163,0.5992668886972261,0.008725719012118272,1.359389450414254,0.00726994643832533,0.7344277686817123
Dataset_0136,single_output,Temperature (°C),ann,0.9668750899768261,0.03428837484567068,4.982214393079295,2.1615843368076124,0.04275760198360198,0.0192945304653447,3.8209772935504027,1.9719787193929326,0.8911633767210803,0.09721148741149996,8.241144241304411,3.7146525001678516,0.10088512375397655,0.048281190220535286,7.083598712049005,3.1242057941762416,0.07571171325574588,3.258929848225116,0.09721148741149996,3.7146525001678516
Dataset_0136,single_output,Temperature (°C),elasticnet,0.9466362662099586,0.006891989568353217,6.952547942705125,0.24669934823285372,0.059410278980911425,0.0033278972243960515,6.245938530533578,0.2668330288990007,0.9142172021139149,0.06271323901853831,7.658409968677156,1.2081998188158656,0.09423642179115278,0.029635843806291366,6.993072044098694,1.116744137539378,0.03241906409604367,0.7058620259720314,0.06271323901853831,1.2081998188158656
Dataset_0136,single_output,Temperature (°C),extra_trees,0.9584464623121173,0.007552635428053068,6.125017212577343,0.39950807014165013,0.05231328970752008,0.00382338158132871,5.174592614747059,0.4227946116195616,0.8447615602338452,0.10709795290858283,10.13639615136113,1.8603853186643966,0.12644784827036692,0.04558054390534284,8.74111781179137,1.7030785749438084,0.11368490207827209,4.011378938783786,0.10709795290858283,1.8603853186643966
Dataset_0136,single_output,Temperature (°C),gpr,0.9985522793742466,0.0005888967082285959,1.1216430159509745,0.2374321557709513,0.009576331421477334,0.002074973206923555,0.8456551822254554,0.18384476734597427,0.9910188134246615,0.006601887426642362,2.4330588772642407,0.8436516134388099,0.02951441468923837,0.011381546699141525,1.919988735598328,0.7223915794946392,0.00753346594958515,1.3114158613132663,0.006601887426642362,0.8436516134388099
Dataset_0136,single_output,Temperature (°C),gradient_boosting,0.993278664834317,0.0056135485528739475,2.251341316410092,0.9177384882801958,0.019293143734130713,0.007949143854162047,1.4810181534437326,0.5007673029524208,0.980445957285853,0.016392499653723774,3.6989129661833378,1.6009700838631817,0.043846799323665246,0.01804730684683794,3.1140487873146396,1.3322974566733716,0.012832707548463995,1.4475716497732458,0.016392499653723774,1.6009700838631817
Dataset_0136,single_output,Temperature (°C),lightgbm,0.9983178080299838,0.0012578479406140702,1.1541695676732902,0.37805626364664974,0.009892414571768173,0.0033412094827592505,0.913897280585452,0.29405804287405524,0.9885427949099698,0.007626981425166596,2.8771650629816197,1.116502679112269,0.03405155493759154,0.012494743253694011,2.4763017758959323,1.0243286591595429,0.009775013120014053,1.7229954953083295,0.007626981425166596,1.116502679112269
Dataset_0136,single_output,Temperature (°C),linear_regression,0.9490484725778318,0.0067514486620304836,6.792602604060835,0.2587637654839458,0.0580455907939258,0.003385654832833572,6.251868383682133,0.24695284797921188,0.9142502733374718,0.06538976464758293,7.5479556774332535,1.0008517079287147,0.09355307794730507,0.030408264667478434,7.034592250901938,1.0160414671762552,0.034798199240359984,0.7553530733724187,0.06538976464758293,1.0008517079287147
Dataset_0136,single_output,Temperature (°C),random_forest,0.9470295371480505,0.007856242296912747,6.9210783882501445,0.21754836186486204,0.059148021092372105,0.0033400067695085424,5.491589453906797,0.21655730180701382,0.8324761110663517,0.10953378155300406,10.658400368041477,2.6921340538672407,0.13116688880975616,0.046983902267006966,8.997308321691534,2.6270145522528976,0.11455342608169883,3.737321979791332,0.10953378155300406,2.6921340538672407
Dataset_0136,single_output,Temperature (°C),ridge,0.9479659354631127,0.006808405930730874,6.864885492342288,0.253220665369004,0.058662408838946335,0.0033603297372845806,6.243815114924562,0.2553489503907505,0.9148882355181871,0.06349403418041183,7.589070667374272,1.1015342896611744,0.0936501963262535,0.029785004271613385,7.00258940219134,1.053518170498474,0.0330776999449256,0.7241851750319839,0.06349403418041183,1.1015342896611744
Dataset_0136,single_output,Temperature (°C),svr_rbf,0.11368598569181046,0.024547020168865126,28.46998480690161,1.561506711271567,0.2429369178886938,0.010742180306573092,22.164297063726227,1.304581411680714,-0.015907561175943195,0.2499310029607863,28.63145404074684,6.928844650255947,0.3366997399598533,0.05635325337326606,23.381511974795682,5.679194441630219,0.12959354686775365,0.16146923384522793,0.2499310029607863,6.928844650255947
Dataset_0136,single_output,Temperature (°C),xgboost,0.9990682888031006,0.0003191842595186625,0.9049120309257304,0.12247784846586185,0.007748237351957907,0.0012166453749620843,0.7260564088821411,0.10721231462435743,0.9914064908027649,0.004268616189844688,2.5205936435783296,0.7344210007025666,0.030271907239439483,0.009011896606254233,2.156492133140564,0.6423425647813193,0.007661798000335729,1.6156816126525992,0.004268616189844688,0.7344210007025666
Dataset_0136,single_output,Ultimate Compression Strength (MPa),ann,0.8372868613220293,0.08794072055020333,6.1311004311690045,1.6516990261353033,0.10261189802418988,0.02924638813581249,5.138518458628542,1.529503984553138,0.6705136007296116,0.30760561851507046,7.802437884254911,2.3598216378156183,0.17811100389782225,0.07282954813594214,6.446386230589735,2.241607427685145,0.1667732605924177,1.6713374530859069,0.30760561851507046,2.3598216378156183
Dataset_0136,single_output,Ultimate Compression Strength (MPa),elasticnet,0.7418360450955157,0.04268890185847355,8.006330109812788,0.5820107672148563,0.1338011142953218,0.013089418663687374,6.48333880554113,0.5108292214230532,0.5253524963303216,0.549004011097756,8.902675049870878,2.1776206167325354,0.21011041162219826,0.09960379480478435,7.20294167104089,1.5540570947506238,0.21648354876519416,0.8963449400580892,0.549004011097756,2.1776206167325354
Dataset_0136,single_output,Ultimate Compression Strength (MPa),extra_trees,0.9174920925027275,0.016541800252807767,4.519464775204373,0.423357031277125,0.07535990739542324,0.006829666649133055,3.6344070595042917,0.4130349331498324,0.64934504581649,0.3392859549840625,7.862852924506949,1.5594622449802036,0.18361199315462362,0.07420328389041092,6.715017573696155,1.369746719676332,0.26814704668623746,3.3433881493025766,0.3392859549840625,1.5594622449802036
Dataset_0136,single_output,Ultimate Compression Strength (MPa),gpr,0.99352470567863,0.00555029918563555,1.091238987301154,0.6643438560594372,0.018183691786937534,0.011196620270201192,0.8835683197497788,0.5508954172856079,0.8869091825872506,0.11515818561681766,4.3980849730077844,1.064163403099023,0.1031276770714263,0.045279577616522876,3.5077616336737445,0.9038774705684829,0.10661552309137945,3.30684598570663,0.11515818561681766,1.064163403099023
Dataset_0136,single_output,Ultimate Compression Strength (MPa),gradient_boosting,0.9653455918698609,0.01786976076796643,2.8473376153353915,0.7294058481650445,0.04774702077982374,0.013195861998064993,2.135921288566604,0.6060297478378744,0.8287599780683875,0.16976919900476914,5.410013709258838,1.7567852370296695,0.1254843478937635,0.05738744119754348,4.195883215352068,1.014745721708778,0.13658561380147338,2.562676093923446,0.16976919900476914,1.7567852370296695
Dataset_0136,single_output,Ultimate Compression Strength (MPa),lightgbm,0.9831821832642934,0.00608209092723522,2.0141488854902905,0.37061900712144347,0.03365784437297536,0.006560852667711691,1.4960828538438367,0.2338691924580314,0.8763452504889109,0.16436897314942342,4.3730000634127455,1.5040495166264902,0.10333927950699609,0.05780282220263931,3.3522303307203596,1.0747234584585785,0.10683693277538253,2.358851177922455,0.16436897314942342,1.5040495166264902
Dataset_0136,single_output,Ultimate Compression Strength (MPa),linear_regression,0.7440047469082944,0.042642496484884704,7.972155068055826,0.5858202314549926,0.13323082087411328,0.013118891285906242,6.3796387400354355,0.5213220446542701,0.5137492521154747,0.5941706128390943,8.892323377561198,2.308415114730574,0.21075798602988594,0.1051103424666021,7.124867006883773,1.5378330797219895,0.2302554947928197,0.9201683095053719,0.5941706128390943,2.308415114730574
Dataset_0136,single_output,Ultimate Compression Strength (MPa),random_forest,0.9066149605878653,0.016220223830383247,4.81409329966282,0.34751166853315496,0.08039225936445023,0.007088884042655412,3.8406693874954714,0.35472831607736965,0.6850759064655888,0.3066767767188371,7.388465615634942,1.7800249757362248,0.17216549353317068,0.07261673500317223,6.249819755509695,1.4269777525817475,0.22153905412227648,2.5743723159721226,0.3066767767188371,1.7800249757362248
Dataset_0136,single_output,Ultimate Compression Strength (MPa),ridge,0.7431496409879919,0.04265388767122866,7.9856615599672605,0.5842673069336595,0.1334561632514322,0.013106033145804644,6.444094830837319,0.515305493670262,0.5223043301302928,0.5640350803428936,8.88760040748211,2.2220259272767353,0.21008804718596177,0.10150745010564083,7.172564711383493,1.5422706780428388,0.2208453108576991,0.9019388475148489,0.5640350803428936,2.2220259272767353
Dataset_0136,single_output,Ultimate Compression Strength (MPa),svr_rbf,0.26501403923990474,0.021957902998442507,13.581846463981968,0.5338044125218037,0.22656728248046654,0.010176852433863202,11.110226523686078,0.5289521275124294,0.038435341943915,0.24155430187382243,14.417621175330503,2.7875811251223435,0.32063540072393787,0.04314987984637213,12.313619206272906,2.6185323002666316,0.22657869729598973,0.8357747113485345,0.24155430187382243,2.7875811251223435
Dataset_0136,single_output,Ultimate Compression Strength (MPa),xgboost,0.9885211887332197,0.0030657779381235346,1.678926255116572,0.20493592883633244,0.028063445583050878,0.003973563192598436,1.287596520560128,0.15220028378604167,0.9063879190979559,0.10423030995207135,3.9362999665146194,1.163886826100967,0.09211732254967134,0.04438188579701952,3.1047110900878905,0.7565607585978944,0.0821332696352638,2.2573737113980474,0.10423030995207135,1.163886826100967
