train_size,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std
17,0.20988185585714758,0.12118156676286936,0.40694696016415505,0.13473237737718682
25,0.1530138117747095,0.06716485673014944,0.2881212460218472,0.11639487468600646
33,0.1258379646263304,0.0639577735675035,0.18190320160130616,0.06406724379303537
41,0.1739915629946853,0.07110310947524429,0.23962189307768816,0.0483031456664446
49,0.09508289936279714,0.010430505896244984,0.16356196262330264,0.051245242742555305
57,0.09277984428800276,0.01675976727864555,0.14203663443101794,0.0541725066939372
