feature,importance_mean,importance_std
Rotational Speed,2.8709966389921084,0.336647729791987
Plunging Speed,2.153893487103256,0.18207570936096945
Composite Volume Fraction (%),1.095762603193504,0.12635813261473303
Tool Shape,0.5271757462062551,0.0764706999594417
