rank,dataset,model,target,feature,mean_abs_shap,effect_sign,pearson_r_feature_vs_shap,spearman_rho_feature_vs_shap,linearity,interaction_strength_ratio
1,Dataset_0136,gradient_boosting,Elongation (%),Rotational Speed,0.8405380583425295,negative,-0.4721034300471415,-0.5309470424672897,approximately linear,0.03972580926842834
2,Dataset_0136,gradient_boosting,Elongation (%),Plunging Speed,0.6774692140549718,positive,0.8891176181796857,0.815451647837804,approximately linear,0.03972580926842834
3,Dataset_0136,gradient_boosting,Elongation (%),Tool Shape,0.4810800547324285,positive,0.9356155775870493,0.943172990270231,approximately linear,0.03972580926842834
