dataset,mode,target,model,seed,fold,train_r2,train_rmse,train_nrmse,train_mae,test_r2,test_rmse,test_nrmse,test_mae,train_Si Particle Size (um)__r2,train_Si Particle Size (um)__rmse,train_Si Particle Size (um)__nrmse,train_Si Particle Size (um)__mae,test_Si Particle Size (um)__r2,test_Si Particle Size (um)__rmse,test_Si Particle Size (um)__nrmse,test_Si Particle Size (um)__mae,train_Hardness (HV)__r2,train_Hardness (HV)__rmse,train_Hardness (HV)__nrmse,train_Hardness (HV)__mae,test_Hardness (HV)__r2,test_Hardness (HV)__rmse,test_Hardness (HV)__nrmse,test_Hardness (HV)__mae,train_wear rate__r2,train_wear rate__rmse,train_wear rate__nrmse,train_wear rate__mae,test_wear rate__r2,test_wear rate__rmse,test_wear rate__nrmse,test_wear rate__mae,train_Ultimate Compression Strength (MPa)__r2,train_Ultimate Compression Strength (MPa)__rmse,train_Ultimate Compression Strength (MPa)__nrmse,train_Ultimate Compression Strength (MPa)__mae,test_Ultimate Compression Strength (MPa)__r2,test_Ultimate Compression Strength (MPa)__rmse,test_Ultimate Compression Strength (MPa)__nrmse,test_Ultimate Compression Strength (MPa)__mae,train_Elongation (%)__r2,train_Elongation (%)__rmse,train_Elongation (%)__nrmse,train_Elongation (%)__mae,test_Elongation (%)__r2,test_Elongation (%)__rmse,test_Elongation (%)__nrmse,test_Elongation (%)__mae,train_Temperature (°C)__r2,train_Temperature (°C)__rmse,train_Temperature (°C)__nrmse,train_Temperature (°C)__mae,test_Temperature (°C)__r2,test_Temperature (°C)__rmse,test_Temperature (°C)__nrmse,test_Temperature (°C)__mae,train_Strain__r2,train_Strain__rmse,train_Strain__nrmse,train_Strain__mae,test_Strain__r2,test_Strain__rmse,test_Strain__nrmse,test_Strain__mae
Dataset_0136,multi_output,ALL,linear_regression,7,0,0.8243149383005616,4.208111543234231,0.009943552795922095,2.6539340246655363,0.6889346483176426,5.956469136337399,0.013887780686261132,3.2160937840335544,0.9186746937313348,0.20631337543524458,0.08596390643135189,0.1723000321820194,0.8990035083598926,0.32786909093331623,0.10928969697777209,0.24961851544858094,0.9350680422746454,1.3549320075939906,0.0713122109259995,1.1599118167460556,0.9558403248538103,1.2728238221092776,0.06993537484116909,1.0051200076039368,0.919342751351348,0.24896828679097824,0.06710735493018281,0.19952750039966002,0.9184679298741804,0.3435896554951012,0.09162390813202698,0.27624183982999084,0.7823031856556464,7.255608301602181,0.12297641189156239,6.049007462437294,0.535223705754192,11.233288204605849,0.2160247731654971,6.760948827227571,0.2952136706620233,2.346928571384376,0.21933911882096974,1.6340195655940217,-0.3594884893788215,3.040725023462536,0.3577323557014748,2.0544673122769597,0.9474380761552128,6.782087555425291,0.05949199610022185,6.203994928101289,0.9353172485696583,8.251955317880256,0.07712107773719866,7.2158902916660494,0.97216414827372,4.227101962962457,0.04449581013644691,3.158776867198416,0.9381783101905855,6.556180321372965,0.08094049779472796,4.950369694181793
Dataset_0136,multi_output,ALL,linear_regression,7,1,0.8142417273319802,4.552157850945177,0.01060639309151,2.8456784538400632,0.7558123903675183,4.598385478842722,0.011210105994253346,3.194887589332342,0.9285544217722417,0.21268235516712147,0.06464509275596399,0.16986901753496164,0.9006635284627256,0.2878097524624747,0.11992073019269778,0.23857546895727316,0.932665035657679,1.3852985556662734,0.06596659788887016,1.169615760499101,0.9697851216548679,1.0869400816534847,0.05720737271860445,0.9757076594651437,0.9228814695301012,0.2635516641627288,0.06605304866233803,0.21009357567571613,0.9235567034606887,0.28825406541651255,0.09614878766394681,0.20247209688129683,0.7104636212244296,8.316021175236873,0.1341293737941431,6.666070998972341,0.8004011749378466,7.512592933736238,0.15984240284545187,6.856946782622003,0.2998703344525643,2.1199311735871826,0.19448909849423696,1.6851581571161696,-0.23959808458905374,3.8198605146808498,0.41976489172317033,3.313293640274069,0.9387467267509645,7.081299254769803,0.06322588620330181,6.475562341153417,0.969628652028974,6.3819931917411115,0.06318805140337734,6.048464808925059,0.9665104819358801,4.384760751044591,0.048719563900495456,3.543379325928738,0.9662496366165793,5.9083377902929115,0.0649267889043177,4.728752668201552
Dataset_0136,multi_output,ALL,linear_regression,7,2,0.8038358087199305,4.500647197487393,0.010486130469448726,2.8777923794744718,0.7704954455840808,4.783030521165941,0.011304728246669678,3.0910451552863907,0.9183694636266609,0.23709944171297104,0.07184831567059728,0.19418660693790138,0.9215285197734582,0.20514954726225582,0.10257477363112791,0.16704126169742745,0.9363839357912588,1.3915264689082925,0.06325120313219511,1.1939467789836795,0.9621837655740204,1.0122805473582766,0.0674853698238851,0.8901429922923256,0.9243819919906181,0.26917736428200906,0.06517611725956636,0.2106304418235719,0.872526231345638,0.28131873701221166,0.12845604429781357,0.2504268794888045,0.7220272374713295,8.031608149184779,0.12954206692233514,6.448516595646239,0.6408963334689157,8.958367084655642,0.20131161987990207,7.673893573682597,0.20888520096773866,2.6019793395878588,0.23231958389177312,2.101831186976503,0.1068942840155831,1.8775072785607783,0.3237081514759962,1.599677482450789,0.9493435687261162,6.931724144674855,0.05776436787229046,6.49800963746472,0.9326949045287115,6.706436211233525,0.08709657417186396,5.998388682609386,0.9674592624657917,4.516628421491117,0.0460880451172563,3.4974254084886875,0.956744080382238,5.499278791796601,0.07431457826752164,5.057745214783408
Dataset_0136,multi_output,ALL,linear_regression,7,3,0.8243950781101385,4.5261358438798505,0.010545516877632458,2.7770305960725463,0.7373233962133382,4.624610764558525,0.011246895023124407,3.0173774374398676,0.92837490809764,0.22784861379797114,0.06904503448423369,0.1820792025440751,0.846729499248189,0.25069710414899204,0.1259784442959759,0.19931597999662345,0.9535078678682837,1.1921009665247355,0.05418640756930616,1.0107981789332932,0.8979740192235773,1.7781350687258288,0.10776576174095932,1.640771657838751,0.9423624902885134,0.2309988952081646,0.055931935885754146,0.18210693323175947,0.841026926475467,0.3962822441764709,0.13209408139215698,0.3501583326034505,0.7467624827696864,8.162463424062746,0.1457582754296919,6.388339412808239,0.6061783353573853,8.264425715938982,0.18243765377348747,6.597245689577485,0.28558108646497715,2.2227846715828545,0.19846291710561204,1.6261859518753239,0.052386560734065335,3.2026622086654095,0.30794828929475093,2.5215241369813426,0.9461861038103041,6.967001546959095,0.05805834622465912,6.427040257462011,0.9526650909343121,6.827180615116108,0.07262958101187349,6.323458248363514,0.9679906074715637,4.665754831243844,0.04760974317595759,3.6226642356531276,0.9643033415203717,4.599929053744082,0.06388790352422336,3.4891680167179047
Dataset_0136,multi_output,ALL,linear_regression,7,4,0.8152493082466725,4.363005178020761,0.010165436109088447,2.7464324165233016,0.7021362606464772,5.480437140441492,0.014132122590101836,3.60940893737843,0.9287298693477125,0.23482686746578593,0.07115965680781393,0.18473575431111283,0.8415829764748126,0.19977835450044856,0.13318556966696568,0.1739926230675232,0.9584902050464843,1.214678433768578,0.055212656080389916,1.006668878692903,0.7110416039917076,1.7860110083580194,0.17771253814507662,1.7335472452549052,0.9276640251647998,0.2840388150465484,0.06877453148826837,0.22733371216077505,0.8676409090678364,0.16395688838145428,0.13222329708181804,0.1289475662053432,0.7616264193568623,8.149068978816949,0.13143659643253144,6.48313843275673,0.41783587402577904,8.657501043610832,0.2473571726745952,8.01640100276933,0.1929368211198793,2.63786354319915,0.23552353064278125,2.042527116625016,0.5101283901159146,1.3575223770695455,0.246822250376281,1.257792804035677,0.9655659170746577,6.006393655180788,0.0500532804598399,5.526852814920546,0.7118196871982154,10.478111373077041,0.17759510801825493,10.247312141787104,0.9717319006163119,4.711371333847561,0.04807521769232205,3.753770206196031,0.8549043836510736,4.517045594986765,0.12375467383525383,3.7078691785291307
Dataset_0136,multi_output,ALL,linear_regression,2024,0,0.8070334609676861,4.696200941742823,0.010941754291106299,2.8925673232496587,0.7727400217788497,3.822960690468182,0.009434982824028682,2.6521002629173407,0.9072070930885416,0.24438169819217598,0.07405506005823514,0.19383926181057926,0.9419858647351275,0.17496459306354423,0.07989250824819372,0.1570495839069686,0.951456338388897,1.171448415001808,0.05324765522735491,1.0281752139023408,0.8654309799657894,1.8101288352348304,0.12483647139550555,1.5477010853273878,0.9302316082475782,0.2584549014252846,0.06257987927972992,0.206010277597712,0.8531357003799598,0.2956948279955583,0.13259857757648352,0.24430532053708454,0.7093271807931502,8.483512143444692,0.15149128827579808,6.52896920139312,0.8135157094587034,6.661201534308186,0.12810002950592667,6.157825770956972,0.24310687725866853,2.4436397163312216,0.21818211752957337,1.8427499758947463,-0.0031281321786471583,2.5737239052860295,0.30639570301024166,2.270600248044292,0.9430685599680075,7.171243699013006,0.06402896159833041,6.686894388877006,0.9655438084608047,5.791640740188108,0.060329591043626125,5.413292589348309,0.9648365690289596,4.8490432783439195,0.049480033452488976,3.761332943272109,0.9726962216302114,3.791018538738595,0.05575027262850875,2.7739272423003714
Dataset_0136,multi_output,ALL,linear_regression,2024,1,0.8032807565172514,4.362602652730724,0.010164498258925264,2.7766904277511957,0.8334979897385185,5.21501638808774,0.01232573005929506,3.3911481928626985,0.9301989202351715,0.23026992139134472,0.06977876405798325,0.18229952656253853,0.8279093145080141,0.23028683759602792,0.12793713199779327,0.20224938665300787,0.9465072734501302,1.370159515243581,0.06227997796561732,1.1818874635590915,0.8969257814998892,1.1477318991957215,0.09108983326950164,0.9480282632658869,0.9281221726698446,0.2739588764363199,0.06633386838651813,0.21641249970342658,0.8801312844278342,0.23399450081108153,0.10399755591603624,0.1757190308407917,0.7260342498570277,8.0521463095703,0.12987332757371453,6.390997495387534,0.7642135722194853,8.669695063290252,0.18446159709128196,7.7666010707782585,0.1645824345069824,2.6437671363457693,0.23605063717372943,2.0281084455071747,0.603262212320571,1.3255118374242298,0.2285365236938327,1.2221775106128097,0.9560011395471534,6.322208688195246,0.05268507240162705,5.914792414739452,0.9185904733186465,8.882050191873898,0.10209253094107928,8.452518030301414,0.9715191053544504,4.407245282527822,0.044971890638039004,3.5223351487991534,0.9434532898751893,5.756586470921494,0.07333231173148401,4.970744057586724
Dataset_0136,multi_output,ALL,linear_regression,2024,2,0.8251935556189478,4.536019955887289,0.01056854602956032,2.8055916029277084,0.6598473924796071,4.532248941261415,0.011517786381858741,2.8399822698715487,0.9385728207288249,0.2166981905755457,0.06566611835622597,0.17057340615676161,0.5861960732349127,0.30339785968261007,0.23338296898662317,0.25393246692444754,0.9392159979291033,1.4315860134696137,0.06507209152134608,1.2491174055589482,0.9508609270194164,0.7217856034977395,0.06874148604740375,0.6792148822754253,0.9282600660045841,0.2604801590790533,0.06307025643560613,0.2117339632402376,0.8568399178631809,0.2866945312697358,0.12464979620423297,0.20885233208918536,0.743973820369515,8.157089620111025,0.13156596161469394,6.309247785052472,0.6152697251697673,8.001665783103048,0.23957083182943253,6.638671115641022,0.3089182718345901,2.107506757316175,0.1933492437904748,1.5487148756312445,-0.21574042093957546,3.5184108356820314,0.3288234425871058,2.842534118753496,0.9480525662791148,7.024344412398611,0.058536203436655096,6.553747266237224,0.9180824233283797,6.761659449161734,0.08781375908002252,5.887849717563459,0.9693613461869023,4.64144185806175,0.047361651612875,3.5960065186170684,0.9074231016811685,4.579064988232306,0.10406965882346149,3.368821255853805
Dataset_0136,multi_output,ALL,linear_regression,2024,3,0.8114405747453394,4.16996411684878,0.009853645211013446,2.642598846297158,0.7031848923626792,6.045479937924467,0.014085461178761574,3.324265879237558,0.9339738159901328,0.17143156218738748,0.07827925214035958,0.14183724037673606,0.855051990214555,0.4541368858242495,0.13761723812856047,0.39219348508467616,0.935946814350668,1.2295706835586704,0.0702611819176383,1.0057381902546056,0.93520448921132,1.8740814166463158,0.0851855189384689,1.6026600908821942,0.9077939490908995,0.2480019446791194,0.06946833184289058,0.20110891098250222,0.9181589908195041,0.39343901492779837,0.09526368400188823,0.36932592360015015,0.773027537734807,7.194783934690932,0.12194549041849037,6.066202372892482,0.2665012213441159,11.733385350489892,0.27936631786880695,6.635635412178725,0.22555310416804797,2.2795352221498786,0.21304067496727838,1.7495284118392311,0.02215009572761828,3.0381087622913485,0.31980092234645774,2.1832145573184345,0.9355043079251159,6.858860744021867,0.06016544512299884,6.222952195641173,0.9627225333409379,7.513743599088056,0.07022190279521548,7.089481672992682,0.9682844939577051,4.014012946903207,0.046138079849462145,3.1108246020933774,0.9625049258807039,6.971570735905861,0.07113847689699859,4.997350012606047
Dataset_0136,multi_output,ALL,linear_regression,2024,4,0.8163971726256395,4.554451755972925,0.010611490577756117,2.910595060834506,0.6220780993234315,4.610350418140103,0.011882346438505421,2.9009435334501945,0.9227266061636986,0.23599142958243585,0.07151255441891996,0.18924468197166205,0.9023978349706913,0.2130141951467876,0.11211273428778296,0.1772526932305515,0.9483988169217075,1.275142925082977,0.05796104204922623,1.051037146259192,0.8999866727217823,1.6556298392626807,0.11037532261751205,1.5794307839008224,0.9360028518706102,0.2571110174548212,0.062254483645235156,0.19817584879460945,0.7999184800204049,0.31879312429058354,0.14556763666236694,0.25178632702782827,0.7563905808012549,8.263718900268852,0.13328578871401375,6.949738686603178,0.5340226545527913,8.08783895577426,0.21283786725721734,6.067614266409801,0.22433984419561026,2.5957455713868374,0.23176299744525336,1.9512567491483046,-0.4466401456174727,1.7534403777891334,0.35068807555782666,1.5844388479606462,0.9585866978319514,6.717795735685045,0.05598163113070871,6.200284632463998,0.708242576545419,7.847967094386623,0.17060798031275268,7.235400135577346,0.9683348105946448,4.826769457147163,0.049252749562726156,3.8344276806005975,0.9566186220704049,3.9775523793723027,0.07102772106021969,3.4106816800443664
