dataset,mode,target,model,seed,fold,train_r2,train_rmse,train_nrmse,train_mae,test_r2,test_rmse,test_nrmse,test_mae,train_Si Particle Size (um)__r2,train_Si Particle Size (um)__rmse,train_Si Particle Size (um)__nrmse,train_Si Particle Size (um)__mae,test_Si Particle Size (um)__r2,test_Si Particle Size (um)__rmse,test_Si Particle Size (um)__nrmse,test_Si Particle Size (um)__mae,train_Hardness (HV)__r2,train_Hardness (HV)__rmse,train_Hardness (HV)__nrmse,train_Hardness (HV)__mae,test_Hardness (HV)__r2,test_Hardness (HV)__rmse,test_Hardness (HV)__nrmse,test_Hardness (HV)__mae,train_wear rate__r2,train_wear rate__rmse,train_wear rate__nrmse,train_wear rate__mae,test_wear rate__r2,test_wear rate__rmse,test_wear rate__nrmse,test_wear rate__mae,train_Ultimate Compression Strength (MPa)__r2,train_Ultimate Compression Strength (MPa)__rmse,train_Ultimate Compression Strength (MPa)__nrmse,train_Ultimate Compression Strength (MPa)__mae,test_Ultimate Compression Strength (MPa)__r2,test_Ultimate Compression Strength (MPa)__rmse,test_Ultimate Compression Strength (MPa)__nrmse,test_Ultimate Compression Strength (MPa)__mae,train_Elongation (%)__r2,train_Elongation (%)__rmse,train_Elongation (%)__nrmse,train_Elongation (%)__mae,test_Elongation (%)__r2,test_Elongation (%)__rmse,test_Elongation (%)__nrmse,test_Elongation (%)__mae,train_Temperature (°C)__r2,train_Temperature (°C)__rmse,train_Temperature (°C)__nrmse,train_Temperature (°C)__mae,test_Temperature (°C)__r2,test_Temperature (°C)__rmse,test_Temperature (°C)__nrmse,test_Temperature (°C)__mae,train_Strain__r2,train_Strain__rmse,train_Strain__nrmse,train_Strain__mae,test_Strain__r2,test_Strain__rmse,test_Strain__nrmse,test_Strain__mae
Dataset_0136,multi_output,ALL,xgboost,7,0,0.9881060602135608,0.7684444351853186,0.0018157949791713578,0.49793052150035394,0.9381007629183035,2.1429819970232256,0.004996460706512534,1.2069799540724075,0.9871545598889973,0.08199531244127989,0.03416471351719995,0.06395597636699678,0.9196768955006656,0.29239340681944087,0.09746446893981364,0.18824959397315974,0.9916640351225867,0.48547424129231925,0.025551275857490487,0.3845905303955079,0.9894236368967514,0.622907465939761,0.034225684941745105,0.5015613555908214,0.9868526936150361,0.1005172783773757,0.027093606031637657,0.07465843718392508,0.973612721228458,0.19546686516328535,0.05212449737687609,0.12264938831329353,0.9914578513414575,1.437246814272859,0.02436011549615015,1.1674120766775948,0.9201986207742264,4.654683067599504,0.08951313591537507,3.2569360733032227,0.9615926269653382,0.5478711579401427,0.05120291195702269,0.43676402228219163,0.7730886755742236,1.2422742009541894,0.14614990599461053,1.0344640493392947,0.9989509493291043,0.9581334419830776,0.008404679315641032,0.7009833199637276,0.9945092234611016,2.4042493633825317,0.022469620218528333,2.0264511108398438,0.9990697052324069,0.7727708928339613,0.008134430450883802,0.6571492876325331,0.9961955669926983,1.6263927307475974,0.02007892260182219,1.3185481071472172
Dataset_0136,multi_output,ALL,xgboost,7,1,0.9871444085485762,0.7941629250122039,0.0018503761155017682,0.4916307185506585,0.9211433195533169,2.3345300213565117,0.005691199466983207,1.41374739592416,0.9940107110369554,0.06157882766781978,0.018716968895993856,0.047387706493509214,0.9704060611006868,0.15709144246077456,0.0654547676919894,0.1346714224134173,0.9934598283201188,0.43173537872505247,0.02055882755833583,0.3230180937668371,0.9718557032109003,1.0490359702403098,0.0552124194863321,0.8473007202148446,0.9958692507108788,0.06099592315487516,0.015287198785682998,0.052783743891222784,0.9569566476592898,0.21630112662837253,0.07214847452580804,0.1925973799569265,0.9894584173242115,1.5867807635970554,0.02559323812253315,1.2210307680327313,0.9545329687740187,3.5855779307233067,0.07628889214304908,2.417644827706474,0.9390291106119457,0.625595745299997,0.05739410507339422,0.4851309348796976,0.6091871981703463,2.1448229451654792,0.23569482913906367,1.6503273010253905,0.9989004646434033,0.9487524203026961,0.008471003752702645,0.7762903673895474,0.9867193402278104,4.220210641203225,0.041784263774289364,3.6340114048549106,0.9992830771925192,0.6415457778342204,0.0071282864203802265,0.5357734154010643,0.998345317730165,1.3082278697717096,0.014376130437051753,1.019678715297155
Dataset_0136,multi_output,ALL,xgboost,7,2,0.9905723821877419,0.9484087183997928,0.0022097127642120057,0.5623309318185439,0.86544955498316,2.3146472604317854,0.005470686032691527,1.5032167699580288,0.9910346438440735,0.07857564953857862,0.02381080289047837,0.058176806548546116,0.9901873221999364,0.0725451544937625,0.03627257724688125,0.06238627093178888,0.9937648306385415,0.4356444649620407,0.019802021134638213,0.3321885733768858,0.9703608308997088,0.8961789995740831,0.059745266638272204,0.6482129778180804,0.9915842878440089,0.08979897022429419,0.02174309206399375,0.07452037745508659,0.9505286559594222,0.17525285469696836,0.08002413456482575,0.15350365447998066,0.9850212474191238,1.8644005127227143,0.030070976011656682,1.453013347757273,0.9566681013284344,3.1118796616566398,0.06992988003722786,2.9529898507254466,0.9758921500749361,0.45421694199072093,0.04055508410631437,0.398527191425192,0.22526400351082976,1.7486667908228384,0.3014942742797997,1.232311711992536,0.9989204361258778,1.0119245851888936,0.008432704876574113,0.7580345416891163,0.9853990768874167,3.1236184746985582,0.04056647369738387,2.6671578543526784,0.9977890793676313,1.1773002692641796,0.012013268053716119,0.8618556844777071,0.9797388940963727,3.7636959853760747,0.05086075655913615,2.805955069405692
Dataset_0136,multi_output,ALL,xgboost,7,3,0.9881540476729833,0.7594465137710602,0.001769446677006198,0.4501155759219465,0.9341917876936908,2.081985408024676,0.005063317220809543,1.208330529183757,0.9965306876373936,0.0501459076431757,0.015195729588841122,0.03833826821425866,0.9125202785589179,0.18939727445763657,0.09517450977770683,0.11668830973761425,0.9945214216656045,0.4092203723871275,0.018600926017596706,0.28278719145676184,0.9660675366232641,1.0254560522287244,0.06214885165022572,0.7542964390345982,0.9935658480361252,0.07717967680546053,0.018687573076382698,0.059379543041360845,0.9451730781563336,0.23272324307827433,0.07757441435942478,0.17618273707798554,0.990685658814986,1.5654287145205128,0.0279540841878663,1.1240891555259964,0.8672224075474658,4.798718490539588,0.10593197550860017,3.940938677106583,0.9430597766020773,0.6275242376780362,0.05602894979268181,0.5097410004714439,0.8547885205087965,1.2537068668596787,0.12054873719804604,0.8650944301060266,0.9993552199212289,0.7626135090133765,0.006355112575111471,0.6176378973599138,0.997982925218004,1.4093265017000147,0.014992835124468242,1.2608468191964286,0.9993597210334668,0.6598843307450686,0.0067335135790313125,0.5188359753838904,0.995587767243054,1.617210523169049,0.02246125726623679,1.3442662920270638
Dataset_0136,multi_output,ALL,xgboost,7,4,0.9895770700633347,0.7698867845285736,0.0017937716321728184,0.4412705759391407,0.8439615474054477,1.6923334964557586,0.004363933719586793,1.1089596965361614,0.9923004179824704,0.07718405336400913,0.023389107080002768,0.04953429707165425,0.9274021998372046,0.13524126913686207,0.09016084609124136,0.11735580648694713,0.9971524063447348,0.3181449508062603,0.014461134127557286,0.2657090811893857,0.8515000820152673,1.2803525752993776,0.1273982661989431,0.7873825073242183,0.9924459696955765,0.09178884060343072,0.022224900872501386,0.07502654884601463,0.8419482166486282,0.17916471372456044,0.14448767235851656,0.15537930079868875,0.9900282291650518,1.6667293323548498,0.026882731167013705,1.2274862355199347,0.9185378756404226,3.23852831346877,0.092529380384822,2.7330054146902905,0.9560747177361217,0.6153976583081295,0.05494621949179728,0.46382672540072734,0.38904937403433504,1.5160339210395217,0.27564253109809483,1.3772628239222937,0.9995382766347114,0.6955213372616835,0.005796011143847363,0.5027844659213362,0.988933243567223,2.0533407775417953,0.03480238606003043,1.645538330078125,0.999499472884677,0.6269210254060988,0.006397153320470396,0.5045266776249323,0.9903598400950536,1.164312197990051,0.031898964328494546,0.946793692452567
Dataset_0136,multi_output,ALL,xgboost,2024,0,0.9892418656947789,0.7757968523486956,0.0018075415944750596,0.49741869565175495,0.9352296747411899,2.565881588641644,0.006332539274517248,1.4651389493261064,0.9917247709859793,0.07297956982937417,0.02211502116041642,0.05431951241833825,0.9635182102532897,0.13874627348003046,0.06335446277626962,0.11359426259994503,0.9916653292985668,0.4854015134587351,0.022063705157215233,0.3656564440046033,0.9389785010675636,1.2189289099541252,0.08406406275545691,0.7697568893432614,0.9965768418302055,0.05724913114875585,0.013861775096551053,0.047216837065560534,0.9206268776184088,0.21738138004294805,0.0974804394811426,0.15370200157165514,0.9910168386235261,1.4913791774484593,0.026631771025865343,1.110072326660156,0.8794542238849128,5.355591527028884,0.10299214475055546,4.01236629486084,0.9554524898662974,0.592831966014764,0.0529314255370325,0.47715843064444413,0.8644521980540565,0.946084638695927,0.11262912365427703,0.7787881135940555,0.9990304204332666,0.9358583594527349,0.008355878209399419,0.7971616472516742,0.990591423918814,3.0264250882905586,0.03152526133635999,2.256755828857422,0.9992263688256112,0.7192459406127157,0.007339244291966487,0.6303456715175086,0.9889862883912841,2.407749954875038,0.03540808757169173,2.1710092544555657
Dataset_0136,multi_output,ALL,xgboost,2024,1,0.9906392745882353,0.7902250915238975,0.0018411581815561452,0.4896673893623163,0.9282305266803411,1.9669532189305179,0.004648908577004296,1.3334794510335342,0.9919018021736724,0.07843327205121804,0.023767658197338802,0.057392729890757596,0.9655089755400855,0.10309639528771398,0.05727577515984109,0.09066097225461696,0.9943544379121066,0.4451202556349758,0.0202327388924989,0.35912428231074894,0.973131287723034,0.5859881764162356,0.046506998128272636,0.5032063075474339,0.991410491403192,0.09470481612362325,0.022930948213952362,0.0769840692980537,0.9146781880825323,0.19741618723320947,0.0877405276592042,0.17809198325020933,0.9876632426628023,1.7086929684919432,0.027559564007934568,1.382272707182785,0.955584324541149,3.7628123136005596,0.08005983645958638,3.3788990565708708,0.9703827755788628,0.49778702980721856,0.04444527051850166,0.4176445336177431,0.7037622668573937,1.1453863806856242,0.19748041046303863,0.8921554565429689,0.9993538316455804,0.7661626127367468,0.00638468843947289,0.5856796790813578,0.9937391425444486,2.4631593923724586,0.028312176923821365,2.312098911830357,0.9994083407414314,0.6352230378424177,0.0064818677330858955,0.5485737241547678,0.9912095014737438,2.269698203935595,0.02891335291637701,1.979243469238282
Dataset_0136,multi_output,ALL,xgboost,2024,2,0.9884778781029284,0.8935402608896057,0.0020818738604138063,0.5058411899975367,0.9013880352853455,1.4709242080393898,0.0037380538959069626,1.0135098220864118,0.9960459885972563,0.054978635522651274,0.016660192582621598,0.04091088286761577,0.8086330529508011,0.20632348896502148,0.1587103761269396,0.17068679332733164,0.9934165344182302,0.47114011749605333,0.021415459886184242,0.35177880648908927,0.8583428515190809,1.2255018849920762,0.1167144652373406,0.9061061314174107,0.9907504901194626,0.09353055736315136,0.02264662405887442,0.07490657924783645,0.9130943001243416,0.22337397366628872,0.09711911898534294,0.1384118979317801,0.9849458888530452,1.9779741202914423,0.03190280839179745,1.4608026438745956,0.9701480163056388,2.2288909668111723,0.0667332624793764,1.743321228027343,0.9556107037685201,0.534125608096463,0.04900234936664799,0.41064668195001,0.774831137586758,1.5141897018919295,0.1415130562515822,1.278246661594936,0.9993680535450978,0.7747541113056621,0.006456284260880517,0.604424838362069,0.9915042173598794,2.177541506631373,0.028279759826381468,1.8016880580357142,0.9992074874188864,0.7464851239132072,0.0076171951419715025,0.5974178971915409,0.9931626711509195,1.2444250029207888,0.028282386430017927,1.0561079842703671
Dataset_0136,multi_output,ALL,xgboost,2024,3,0.9844194881180789,0.8016949537977834,0.001894409021474476,0.5060425449145839,0.9305990752610694,2.5776203475156207,0.006005639206699955,1.4598150080661383,0.9833249348542177,0.08615221611621075,0.03933891146858939,0.0694435188688081,0.8761800011696619,0.41973583330984454,0.12719267676055895,0.3204655000141688,0.9939218293442533,0.37876477029035793,0.021643701159449025,0.3015539761247304,0.9590945459093998,1.4890408230628323,0.06768367377558328,1.2763421194893974,0.9845215774479109,0.10161053184479145,0.028462333850081636,0.08347105841801081,0.9560620132976871,0.2882783399856632,0.06980105084398625,0.23441326795305528,0.9903985983097582,1.4797845595578731,0.02508109422979446,1.130145526754445,0.8456636557330675,5.382174088528823,0.12814700210782912,3.0090894426618298,0.9416354575371471,0.6257848258077604,0.05848456315960378,0.45407721420814257,0.8869259429386329,1.0331150919944019,0.10874895705204231,0.9699698039463586,0.9986429516113032,0.9949111513152503,0.008727290801010968,0.8267232960668104,0.9936705880049802,3.0960991393398163,0.02893550597513847,2.664341517857143,0.9984910677219623,0.8755436864877808,0.010063720534342308,0.6768832239611399,0.9965967797740566,2.1003349386492123,0.02143198916988992,1.7440834045410156
Dataset_0136,multi_output,ALL,xgboost,2024,4,0.9873529077303145,0.8255166585956947,0.0019233845726833521,0.5279568658697192,0.9182345930867939,1.9348723366448595,0.0049867843727960295,1.1981078326556143,0.9915435752629017,0.07806828370578542,0.023657055668419826,0.05906773484986405,0.9882805513402797,0.07381292410317997,0.0388489074227263,0.051045138495309006,0.994634915807317,0.41116610604913484,0.018689368456778856,0.3288983575228986,0.9535534789781603,1.12826444381874,0.07521762958791599,0.9098179408482139,0.9911819805370399,0.09543900499344744,0.02310871791608897,0.08188640489249394,0.9798103497928699,0.10126744536776551,0.046240842633682895,0.09151544134957477,0.9899093497299553,1.6818531568371757,0.027126663819954447,1.35975683804216,0.8984154581324648,3.7762775500552577,0.09937572500145415,2.7338566371372752,0.9456634171451055,0.6870250012453958,0.061341517968338914,0.5656779486557532,0.6399003922013515,0.8748267835097094,0.17496535670194188,0.8107552664620535,0.9994091772184025,0.8023899495891421,0.006686582913242851,0.6397915544181034,0.9876662266212181,1.613593731776046,0.03507812460382709,1.4748927525111608,0.9991279384114795,0.8010121242986371,0.008173593105088134,0.6606192227067615,0.9800156945412133,2.6996580983392984,0.04820818032748747,2.3148716517857144
Dataset_0136,multi_output,ALL,xgboost,99,0,0.9907764283262958,0.8742372800894137,0.002036946993381518,0.522142346506216,0.9153264188180836,1.79241701497648,0.004369617296383423,1.1791780541624344,0.9923534455041795,0.07505098289006347,0.022811848902754856,0.0537656878573554,0.9635580359116557,0.12194856735252496,0.06418345650132892,0.10174781680107116,0.9935654060251103,0.4558276496416212,0.021706078554362913,0.35550362723214285,0.9819435904413413,0.6020932466470598,0.03909696406799088,0.4300867080688491,0.99155237150896,0.09179091987870633,0.023005243077370004,0.06945418003627234,0.9655533910066185,0.1461127366028259,0.057075287735478875,0.11074009656906125,0.9877227697664597,1.8582927905420419,0.029972464363581322,1.435863930838448,0.9485908093346925,2.819280553265144,0.06556466402942195,2.584402084350586,0.972044091075741,0.4992388289949543,0.04457489544597806,0.3854875223977226,0.5644176750255294,1.2058238816762736,0.22330071882893954,1.0294056177139284,0.9991013422753634,0.9237539496133781,0.007697949580111484,0.7466561453683036,0.994290563336847,2.161566797316249,0.026686009843410484,1.6790733337402344,0.9990955721282574,0.7565618420995781,0.008406242689995312,0.6082653318132673,0.9889308666699012,2.8312275669054916,0.032730954530699324,2.3187907218933095
Dataset_0136,multi_output,ALL,xgboost,99,1,0.9888263077009858,0.8153418358823902,0.001899678089194758,0.46290403070590763,0.9304324335685995,1.6833252407240817,0.003977705618573411,1.0642409666217105,0.9961507872316735,0.05098955749854655,0.015451381060165623,0.04126868987905569,0.8906200346862578,0.20317479890332435,0.10209788889614291,0.1448727900641305,0.9933377051673679,0.44046106105707394,0.02002095732077609,0.3249736391264818,0.9861702032598889,0.6392491276394556,0.03874237137208822,0.4215639386858255,0.992175561557246,0.08283084683718193,0.020055895117961728,0.05974345950422625,0.9491558373738537,0.23420178290075483,0.06888287732375141,0.17910961968558173,0.9895062826854846,1.6596041271231567,0.026767808501986397,1.179024952855603,0.9435323577129417,3.4700540747052635,0.07711231277122808,3.267153058733259,0.9523873662091484,0.5825376645253434,0.05201229147547709,0.4667793865861563,0.7499705110397563,1.215953012662271,0.15199412658278388,0.819647489275251,0.9985862578669724,1.065730390853108,0.008881086590442566,0.8069710567079741,0.9976112925210676,1.7226025886491165,0.016250967817444496,1.2473362513950892,0.9996401931890073,0.4696723108386378,0.004792574600394263,0.36156703028185605,0.9959667983864303,1.6861614550210544,0.01938116614966729,1.3700036185128357
Dataset_0136,multi_output,ALL,xgboost,99,2,0.9847350134669897,0.9576165511926702,0.002231166242294199,0.5987598741653517,0.7519162241072129,3.3113757580646426,0.008404507000164067,2.1019749757611024,0.9906097487732318,0.07120594642453032,0.027386902470973203,0.05389768797775793,0.8936566576444399,0.31278726791082034,0.1008991186809098,0.21847846508026114,0.9926784797762105,0.4434470939821292,0.023339320735901538,0.35638143605199335,0.9555037171602746,1.2761875883562104,0.06077083754077192,1.127992902483259,0.988264125137742,0.09676498179882594,0.026082205336610764,0.08026507226352037,0.9559530511881642,0.23293199395200878,0.05837894585263378,0.2038940119062152,0.9887684174528145,1.7421568293858058,0.028099303699771063,1.3698538944639007,0.7701529576298923,6.205603244639572,0.1551400811159893,4.669914463588169,0.936242441759277,0.7213000797870487,0.06741122241000455,0.5294129864922884,-0.26268763783446714,2.630401656139906,0.3507202208186541,2.108485630580357,0.9984353280034947,1.2069522836943778,0.010776359675842659,0.9348460230334051,0.9815775004742527,3.6237906172204717,0.04263283079082908,3.0711757114955356,0.9981465533661578,1.0936220104613807,0.011511810636435587,0.8666620188745958,0.9692573224879342,4.051584256593884,0.05627200356380394,3.3138836451939175
Dataset_0136,multi_output,ALL,xgboost,99,3,0.9852101556774275,0.868813462219474,0.0020242624935216075,0.5070250608298579,0.9220936260440151,2.147466348206174,0.005495052068081306,1.4460701701300482,0.9922570559942873,0.07772555689375535,0.023553199058713743,0.05732806789463965,0.9735986843704281,0.07592881699146142,0.054234869279615294,0.06424683502742222,0.9969842127439303,0.3293792183128114,0.014971782650582337,0.24862991859172934,0.8004151445275041,1.3231576371407099,0.1385505379204932,0.8645553588867188,0.9917830112385038,0.09439485685998232,0.022855897544789908,0.07972219796016307,0.9291904447931052,0.1505782877307366,0.08337668202144882,0.1433012330191476,0.9819810903690396,1.9224708931785246,0.035601312836639344,1.4454330970501075,0.9651800579166008,3.755888112775155,0.06365912055551111,3.301703316824777,0.934697817800832,0.6296836466143455,0.06628248911729953,0.5445333283523034,0.8195672990406876,1.3289764412472849,0.1476640490274761,1.046467890058245,0.9993829137617213,0.7764511436531062,0.006470426197109218,0.599853515625,0.9833485074621001,3.243927192647225,0.04841682377085411,2.937404087611607,0.9993849878336779,0.6820141463868004,0.0069593280243551055,0.5736753003350616,0.98335524419768,2.026366045354141,0.04503035656342536,1.7648124694824219
Dataset_0136,multi_output,ALL,xgboost,99,4,0.9870649029268203,0.8601014070973726,0.002032375725655417,0.530090739933728,0.9400219410736163,2.292408103753281,0.005343608633457532,1.465128222523903,0.989693022488168,0.07873116705994956,0.02385792941210593,0.058002448986316575,0.9894337088242289,0.1003295053032141,0.04180396054300588,0.08332047462463381,0.9942979271423179,0.40229715186280685,0.01828623417558213,0.3203076592807111,0.9535499314999397,1.3353470606837008,0.0878517803081382,1.0440582275390622,0.9900479284180667,0.09517001563635372,0.023043587321151023,0.08215515610267385,0.9979294295329972,0.04663862657495713,0.017666146429908002,0.04320514025006946,0.9873179176794956,1.760814793908086,0.029844318540815016,1.359256454993938,0.9180992218583917,4.841867396152278,0.09683734792304556,4.111845833914621,0.950021132868938,0.6223142369613387,0.05556377115726239,0.48073666342373567,0.7333600645274516,1.3769434230025228,0.15826935896580724,1.1593355178833007,0.99902735742217,0.9474821893439133,0.008311247274946608,0.7344928609913793,0.9947367261353723,2.1389673599991794,0.02376630399999088,1.8675275530133928,0.9990490344685855,0.7847648306353349,0.008007804394238111,0.675683935757341,0.993044505136933,2.2529352001915233,0.030862126030020868,1.9466048104422424
Dataset_0136,multi_output,ALL,lightgbm,42,0,0.9905669673227033,0.9718004477757919,0.0022642135316304564,0.5697159146651606,0.8900518703227125,2.398636870702651,0.005669196101873436,1.3732788444557034,0.9848001204218421,0.10143195627901226,0.030736956448185537,0.07356144008263413,0.9864874200886236,0.09289267504911528,0.04423460716624537,0.06860186565575548,0.9890908069617791,0.5537051003998469,0.025168413654538493,0.44882724136112423,0.9647760787087754,1.1265488806017798,0.07268057294205031,0.8576378653712506,0.9940803325929862,0.07489091245640934,0.018133392846588218,0.0591506919110686,0.9333744484749303,0.23642736899038386,0.09571958258719991,0.16122553227559455,0.9872539363451512,1.7875288314300846,0.028831110184356204,1.3244831897232439,0.9025060413420027,4.95662150522302,0.10546003202602171,3.565417801955526,0.9825632910827367,0.39666302474441123,0.03541634149503672,0.2840442549585366,0.4567851843458216,1.2188550543437198,0.2101474231627103,0.8254217255610115,0.997935560571189,1.362538202577679,0.012165519665872135,1.0108234053778509,0.9889859042790677,3.2849487343545762,0.028815339775040142,2.940109022813168,0.9982447232832392,1.0388335340524293,0.010600342184208461,0.7871211792416654,0.9974480150197653,1.447749962981369,0.017442770638329747,1.1945380975576185
