rank,dataset,model,target,feature,mean_abs_shap,effect_sign,pearson_r_feature_vs_shap,spearman_rho_feature_vs_shap,linearity,interaction_strength_ratio
1,Dataset_0136,xgboost,Si Particle Size (um),Rotational Speed,0.671658651696311,negative,-0.9771645859745297,-0.9686196045011367,approximately linear,0.008336211413142747
2,Dataset_0136,xgboost,Si Particle Size (um),Tool Shape,0.25166497848652025,negative,-0.942086036160589,-0.943172990270231,approximately linear,0.008336211413142747
3,Dataset_0136,xgboost,Si Particle Size (um),Plunging Speed,0.2128932630574262,positive,0.9841868847782116,0.943172990270231,approximately linear,0.008336211413142747
