train_size,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std
8,0.5543573716808604,0.3295074038025739,2.6507575811301574,0.8811802910532804
12,0.33725329535949156,0.13445433417221225,1.88662258160968,0.5377500770531084
16,0.3844570769927266,0.05919735153152057,1.6440895239472932,0.5423782872750054
20,0.4125904570410494,0.10168842098048603,1.4564345397204268,0.43274431611488956
24,0.4102212710327938,0.07692899950044911,1.3243864032582642,0.2407652292490616
28,0.41293676265535184,0.06525294969852573,1.14288038467997,0.18466762659810848
