train_size,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std
8,3.8475427627563477,0.8834238319450519,18.288794898986815,8.738967618742935
12,1.7421615839004516,0.9066187839885461,8.710092258453368,8.706471524173462
16,1.1566612720489502,0.12611087772952476,5.015591859817505,2.959139252285412
20,0.9824497699737549,0.17708872077444318,3.016327428817749,0.60865752373515
24,0.9335132956504821,0.041189302306716344,2.4494977235794066,0.7791535006455609
28,0.9312594413757325,0.07080788575960283,2.0763970375061036,0.5202583375092138
