train_size,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std
8,0.23484959128337152,0.05186378216267478,0.4057340643968555,0.13497557915122516
12,0.21427553954362283,0.0944782889622628,0.35814165673214904,0.15944081049292474
16,0.18202341653147447,0.06050948178401817,0.3332901341878354,0.15147135162113867
20,0.1107677167680448,0.04119968169285005,0.22669679492859623,0.13690733252201567
24,0.1732047228432366,0.08813315675975973,0.29064889734885024,0.2785341733938451
28,0.10222946847000888,0.04922219472230895,0.2269887898586091,0.0937658086477037
