train_size,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std
8,11.162930279340138,1.2902447028952428,20.30929942360215,5.282661099466343
12,9.579994555373725,5.0372796103967925,15.14761812759455,8.832435833314285
16,7.016162657402316,3.844026872093512,12.757376525785721,6.046745030523199
20,2.0783058573404984,0.7630373302333501,3.7701110541298464,0.8054552225450261
24,2.895779156155077,1.0147781399941727,4.535440836526286,0.8787150364022949
28,2.3833795108022136,0.5999303414214165,4.026398555309715,0.9439794220175396
