train_size,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std
8,7.439667831016735,1.8529116114996464,17.643576321305268,4.692690757361753
12,6.524419537130898,1.00348385484859,14.833465814021334,5.479133695716897
16,3.4818638352073448,1.272239349139874,11.80766304626919,4.93502224443111
20,1.5310786561023715,0.38685226556365077,4.363496964619026,1.308887987862792
24,1.0208878915745632,0.14420783295308406,3.120082501876438,1.6835696161357498
28,1.0030936635806316,0.15251582079785403,2.3990417766128282,1.1530063860130069
