train_size,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std
8,6.640301657381495,2.4144675471032633,11.844467433007981,2.3220548302971875
12,6.923737628894985,2.376063470393493,12.1853537994036,1.880411598011046
16,4.9306297555970415,1.4910590217180475,8.029251449815721,2.580292721732946
20,4.162425179094692,0.8893897826438185,6.098740602104766,1.1993871422942437
24,3.4313825755129153,1.009560140284322,5.57887485690466,2.047075238014842
28,2.8935662005851897,1.4311981838221843,4.934713325873519,1.9382577616299401
