train_size,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std
8,3.577824287737716,1.80211077572135,14.013341800394466,5.8866716567974775
12,1.5100766699708217,0.47254902949951333,8.063902964677927,4.971249988315015
16,1.102685742346353,0.268289887212336,6.279985946397008,2.6787053561527614
20,0.8838783270461272,0.17507521111346105,2.8921355758124014,0.5244205978328091
24,0.7228343095591996,0.09841974555671547,2.1738919020592204,0.3884306181277129
28,0.7594959863840731,0.05754614160034153,1.892149772106236,0.627363168220299
