train_size,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std
8,1.3836056955311655,0.45340212525990753,2.9207101064138974,0.4784126130935804
12,1.131970745858485,0.25709825745074205,2.5676794009062553,0.8159579207940878
16,0.7202671204508279,0.17972165750767405,2.0526425471523675,0.3804632146999655
20,0.5493071772634407,0.0513601210937462,1.3217643461226527,0.19882717294398736
24,0.45731118708779067,0.07095684762950069,1.2373725233698805,0.2533408074057288
28,0.4617568739721392,0.06852055607973988,1.10414231321818,0.15041341137926026
