dataset,mode,target,model,seed,fold,train_r2,train_rmse,train_nrmse,train_mae,test_r2,test_rmse,test_nrmse,test_mae
Dataset_3772,single_output,Hardness (HV),gradient_boosting,123,1,0.9328935009682299,1.4457233811122492,0.07228616905561246,0.8414211239097221,0.8158844914361082,2.1620081965403797,0.1544291568957414,1.981600918337323
Dataset_3772,single_output,Hardness (HV),gradient_boosting,123,2,0.9483700539214075,1.2380686186584713,0.058955648507546254,0.9966777387920591,0.906275059800449,1.8922672291193894,0.1113098370070229,1.754029095955892
Dataset_3772,single_output,Hardness (HV),gradient_boosting,123,3,0.9932908993309012,0.45344547087811066,0.021592641470386222,0.3693934589559723,0.7381622173835547,2.981911694287042,0.19879411295246946,2.2427577621123516
Dataset_3772,single_output,Hardness (HV),gradient_boosting,123,4,0.9707069493186365,0.9719527646293102,0.05115540866470054,0.730016325753555,0.9637015750264185,0.9261900906776853,0.05788688066735533,0.8588661175872119
Dataset_3772,single_output,Hardness (HV),gradient_boosting,7,0,0.8846638977288243,1.829829954633052,0.09630683971752906,1.4933107428970693,0.8072267677575573,2.6925974042489376,0.14958874468049654,2.414880415617702
Dataset_3772,single_output,Hardness (HV),gradient_boosting,7,1,0.9826162902929326,0.7406681879197958,0.03526991371046647,0.47122354916822534,0.8017174367142126,2.342470158873929,0.15616467725826194,1.4675202252419655
Dataset_3772,single_output,Hardness (HV),gradient_boosting,7,2,0.9504430613587818,1.1960812730785275,0.059804063653926376,0.8561182869447066,0.9253376490643638,1.571123402288628,0.09819521264303925,1.2581419357362276
Dataset_3772,single_output,Hardness (HV),gradient_boosting,7,3,0.8967576458490198,1.7800202942893104,0.08476287115663383,1.4434415075453075,0.7972565347095495,2.623928843622493,0.15434875550720548,2.488362342931773
Dataset_3772,single_output,Hardness (HV),gradient_boosting,7,4,0.9659642063224411,1.1051712051145843,0.052627200243551636,0.8092155157077877,0.9673178711374857,0.6409844370632748,0.05827131246029771,0.5379604226648566
Dataset_3772,single_output,Hardness (HV),gradient_boosting,2024,0,0.9473819872079381,1.181604603460895,0.056266885879090234,0.8315953276528363,0.6320133531182132,3.2384594232645445,0.21589729488430295,2.6669183470099025
Dataset_3772,single_output,Hardness (HV),gradient_boosting,2024,1,0.964782740623445,1.1063163465169839,0.05268173078652304,0.8110522824600949,0.8843768347377954,1.3927087235615099,0.09947919454010785,1.1047579622392334
Dataset_3772,single_output,Hardness (HV),gradient_boosting,2024,2,0.9664743332653924,1.0754976980078477,0.051214176095611796,0.8234741750195348,0.8915338740267023,1.1093955519271685,0.10085414108428804,0.8768127922423494
Dataset_3772,single_output,Hardness (HV),gradient_boosting,2024,3,0.9845110469658954,0.6460440799365172,0.03589133777425096,0.4204575432371215,0.7918265002348457,2.7638185377752187,0.17273865861095117,1.9518599878484164
Dataset_3772,single_output,Hardness (HV),gradient_boosting,2024,4,0.9747998784101437,0.8936180386567222,0.04468090193283611,0.6922161312747422,0.9099608221964377,1.6345564493931206,0.10215977808707004,1.3605760550504564
Dataset_3772,single_output,Hardness (HV),gradient_boosting,99,0,0.9859899312214716,0.7045639306665883,0.03355066336507563,0.503617195096186,0.6723849088468348,2.1795455539448803,0.19814050490408003,1.1878867965078843
Dataset_3772,single_output,Hardness (HV),gradient_boosting,99,1,0.9347327664830919,1.3576871160125397,0.06465176742916856,1.0978047117143186,0.8961395205444239,1.8982420173997905,0.11166129514116414,1.6851042815559327
Dataset_3772,single_output,Hardness (HV),gradient_boosting,99,2,0.9800324422405756,0.7425304825968004,0.04125169347760002,0.5728259324589382,0.8781537226889785,2.097948029747298,0.09990228713082372,1.6052572640707155
Dataset_3772,single_output,Hardness (HV),gradient_boosting,99,3,0.9671142190433467,1.0939442216331192,0.05209258198252949,0.8522313536872852,0.911355271544198,0.9395898745602521,0.10439887495113913,0.8643847339549942
Dataset_3772,single_output,Hardness (HV),gradient_boosting,99,4,0.9164742382277096,1.5309754484681302,0.07290359278419667,1.2605099693154318,0.7669990640674433,3.2092978036398083,0.20058111272748802,2.970147614730755
Dataset_3772,single_output,wear rate,xgboost,42,0,0.9850218001763436,0.08406483122009155,0.029078115261186976,0.0685527884619577,0.9544027158448637,0.13691305743146626,0.07918626803439344,0.1260316581726073
Dataset_3772,single_output,wear rate,xgboost,42,1,0.9866435973054037,0.08220929620219254,0.028436283708817896,0.06771160546664533,0.9628447291042691,0.10140426196776464,0.07505866911011447,0.09228420639038097
Dataset_3772,single_output,wear rate,xgboost,42,2,0.9779505233185732,0.09262065315444762,0.03566447945877844,0.06950869237965555,0.9674495790155532,0.13277436871374615,0.060794124868931404,0.08847239303588861
Dataset_3772,single_output,wear rate,xgboost,42,3,0.986657427672125,0.08062329787203634,0.028866200455437294,0.0663471528415022,0.864041961727654,0.1402861288795105,0.10774664276460096,0.11480302156720855
Dataset_3772,single_output,wear rate,xgboost,42,4,0.9891459420191926,0.07023610814597987,0.024294745121404313,0.05148172496927203,0.9079544121520255,0.21815569717383346,0.09358888767646222,0.17952513613019683
Dataset_3772,single_output,wear rate,xgboost,123,0,0.9861253613889805,0.08381974552234628,0.02899333985553313,0.0716142710277013,0.9627389296884338,0.11075979560037431,0.06632323089842773,0.07151942110061638
Dataset_3772,single_output,wear rate,xgboost,123,1,0.9903023062323042,0.06936445886556389,0.023993240700644722,0.05794564661486398,0.8738069771649567,0.19335806369134065,0.13216545706858554,0.15091193335396902
Dataset_3772,single_output,wear rate,xgboost,123,2,0.9860414438735253,0.07966908521817148,0.027557622005593734,0.05568124047641097,0.9320401213224303,0.18709126989828878,0.07860977726818856,0.14757482147216816
Dataset_3772,single_output,wear rate,xgboost,123,3,0.9868929567144673,0.07577347068715347,0.027129778262496775,0.06288804429152918,0.9776860799148922,0.11359815859325967,0.0537361204320055,0.08458352988106858
Dataset_3772,single_output,wear rate,xgboost,123,4,0.9801199318392855,0.0930073007241735,0.035813361849893526,0.07142126228069437,0.9592870153622034,0.1472570246329611,0.06742537757919466,0.10863879939488008
Dataset_3772,single_output,wear rate,xgboost,7,0,0.977490790987656,0.09343326932200147,0.03597738518367403,0.07418594523838595,0.9719345799141886,0.14111060663941516,0.05375642157692006,0.09360328817367536
Dataset_3772,single_output,wear rate,xgboost,7,1,0.9881747567378575,0.07300929779230932,0.026140099460189522,0.05583919433067587,0.9473502904927387,0.1674731136551608,0.07978709559559827,0.16455340685163236
Dataset_3772,single_output,wear rate,xgboost,7,2,0.9865714152895309,0.07956822966326892,0.027522735961006198,0.0685382353683998,0.8999510481716508,0.1767771693252956,0.11531452663098217,0.14740237372262147
Dataset_3772,single_output,wear rate,xgboost,7,3,0.9870322400634464,0.07707743284094488,0.02666116666929951,0.05727173351419389,0.9553030908454399,0.149651893326668,0.0712628063460324,0.11484925787789482
Dataset_3772,single_output,wear rate,xgboost,7,4,0.9900455610974932,0.07434298804133392,0.025715319280987175,0.06276276174084897,0.5326718252982167,0.2130291054340642,0.24542523667518934,0.1659165207999094
Dataset_3772,single_output,wear rate,xgboost,2024,0,0.9891577179775191,0.07175650578861811,0.024820652296305125,0.05834708677019391,0.9269883411701109,0.14594181968096817,0.09349251741253561,0.11543655014038079
Dataset_3772,single_output,wear rate,xgboost,2024,1,0.9903047887523978,0.07072518221658568,0.024463916366857724,0.056792698827283127,0.864368846153119,0.1845273859899729,0.11716024507299864,0.16780609239850733
Dataset_3772,single_output,wear rate,xgboost,2024,2,0.9843587604971795,0.08625519391820596,0.02983576406717605,0.06532399841834763,0.8895695989839124,0.17625879795645352,0.10947751425866677,0.11348815863473075
Dataset_3772,single_output,wear rate,xgboost,2024,3,0.9769104185039733,0.08835896385233244,0.03535772863238593,0.07206845724171604,0.9628977801076741,0.185442492146381,0.06414475688217952,0.15369024985177177
Dataset_3772,single_output,wear rate,xgboost,2024,4,0.9845480141590265,0.0887668162302894,0.03070453691812155,0.07685458755493167,0.9744931249352368,0.08399011617235685,0.05478807317179184,0.06738487461635044
Dataset_3772,single_output,wear rate,xgboost,99,0,0.9849482962082744,0.08638387432334659,0.030928705450535842,0.0697895541872297,0.9640005555095472,0.10455884491111087,0.05834756970486095,0.07881180191040038
Dataset_3772,single_output,wear rate,xgboost,99,1,0.9900610573910831,0.06595795452074607,0.02281492719500037,0.0504924524241481,0.902992837161988,0.23116743565279274,0.09712917464403056,0.1835599812098913
Dataset_3772,single_output,wear rate,xgboost,99,2,0.9781471280856356,0.09313243007581523,0.03586154411852723,0.07180073402667868,0.9551536445458595,0.16378984033885827,0.05864297899708497,0.13044529451642703
Dataset_3772,single_output,wear rate,xgboost,99,3,0.9873146635741665,0.08254805791896196,0.028553461749900366,0.06871698997760645,0.8940746197775347,0.13580107863378424,0.10066796044016621,0.10749899183000851
Dataset_3772,single_output,wear rate,xgboost,99,4,0.9864615520272901,0.07850924218588858,0.027156431057035135,0.06497244131154035,0.9870218083311469,0.08174312521290694,0.04423329286412712,0.07583237402779718
Dataset_3772,single_output,wear rate,lightgbm,42,0,0.985071430658538,0.08392544063780395,0.029029899909306107,0.06666347909555527,0.9368444705161802,0.16113173041031606,0.09319359769249048,0.12285093607560682
Dataset_3772,single_output,wear rate,lightgbm,42,1,0.9799675008771154,0.10068012455078021,0.0348253630407403,0.07365785071107724,0.9466423247048161,0.12151907147733794,0.08994749924303326,0.09155495330377939
Dataset_3772,single_output,wear rate,lightgbm,42,2,0.9719470562125413,0.10447152079636825,0.040227770811077486,0.07547065625951802,0.9187325740390163,0.20979454538582587,0.09605977352830858,0.13449498029674573
Dataset_3772,single_output,wear rate,lightgbm,42,3,0.9811232116888788,0.09589695753493843,0.03433475028103776,0.0723673879554363,0.9018713950923564,0.1191818434896492,0.09153751420095942,0.08809373887610457
Dataset_3772,single_output,wear rate,lightgbm,42,4,0.9801530877140017,0.09497533748131973,0.03285207107620883,0.06935229640829153,0.8904083590792502,0.23804210723966387,0.1021201661259819,0.18245444470811353
Dataset_3772,single_output,wear rate,lightgbm,123,0,0.9839834650312719,0.09005747809199052,0.031150978240052064,0.06299013653027119,0.9556798007130411,0.12079677368493869,0.07233339741613096,0.10007408890643688
Dataset_3772,single_output,wear rate,lightgbm,123,1,0.9800665795864127,0.09944745716581249,0.03439898207049896,0.0751293581284897,0.9066728020176075,0.1662833364692671,0.11365915001316958,0.11294576274992998
Dataset_3772,single_output,wear rate,lightgbm,123,2,0.9754548949938298,0.1056457496388852,0.03654297808332245,0.07296118462390473,0.9269747671220164,0.19393835191937334,0.08148670248713166,0.11775549432673886
Dataset_3772,single_output,wear rate,lightgbm,123,3,0.9830987333375375,0.08604476246996036,0.030807290537042745,0.06433677667088951,0.937948785936149,0.18943424720725172,0.08960938846133001,0.14498204678121965
Dataset_3772,single_output,wear rate,lightgbm,123,4,0.976643096817036,0.10081281369440359,0.03881895020962787,0.07547212802266082,0.9469489995542637,0.16809559768003732,0.07696684875459586,0.08512722206681124
Dataset_3772,single_output,wear rate,lightgbm,7,0,0.9675469454377092,0.11218872658596094,0.04319935563571849,0.07969759046047734,0.9266248329574367,0.22816469077619767,0.08691988220045625,0.15752584378946777
Dataset_3772,single_output,wear rate,lightgbm,7,1,0.9861654509410364,0.07896881725788887,0.02827383360468632,0.060707419491393286,0.9340495186218742,0.18743733035987267,0.08929839464500841,0.1374655314855135
Dataset_3772,single_output,wear rate,lightgbm,7,2,0.9848720247005052,0.08445297972214892,0.029212376244257668,0.05954412112439891,0.8950962066718792,0.18101538993249727,0.11807918456131594,0.12193706916509546
Dataset_3772,single_output,wear rate,lightgbm,7,3,0.9792896443711819,0.09740663459096889,0.033693059353500136,0.0704517464415935,0.9066079126268841,0.21632091474783635,0.10300995940373162,0.17388444391743324
Dataset_3772,single_output,wear rate,lightgbm,7,4,0.9805398977376227,0.10394513770905904,0.035954734593240764,0.0763387857215292,0.7328288061362525,0.16107301083190265,0.18556798482938106,0.10244742085018872
Dataset_3772,single_output,wear rate,lightgbm,2024,0,0.9883137912965836,0.07449682290418944,0.025768530925004994,0.05966496899063199,0.7821559392942331,0.25209051820391504,0.16149296489680648,0.21991397852142625
Dataset_3772,single_output,wear rate,lightgbm,2024,1,0.982321353110609,0.09550364508003839,0.033034813241106326,0.06840318566190738,0.8855913793848645,0.16947688620616985,0.10760437219439355,0.13124115474744638
Dataset_3772,single_output,wear rate,lightgbm,2024,2,0.978010711756034,0.10227164911459023,0.035375873093943355,0.07903757319924323,0.8903835255677369,0.17560803944888093,0.10907331642787634,0.10024738472888586
Dataset_3772,single_output,wear rate,lightgbm,2024,3,0.9703502282170676,0.10012747428959633,0.04006701652244751,0.07262864606295523,0.9545218878996442,0.20531019785610388,0.07101701759118087,0.14952659422885844
Dataset_3772,single_output,wear rate,lightgbm,2024,4,0.9807843631204012,0.09898876006681594,0.034240318252098216,0.0702584468670555,0.9785051488490095,0.07710220094218555,0.050294977783552235,0.04742434554126022
Dataset_3772,single_output,wear rate,lightgbm,99,0,0.9820293475425784,0.0943890835389062,0.03379487416358977,0.06830514442760968,0.943108238810431,0.13144303139269597,0.07334990591110263,0.08987594014523015
Dataset_3772,single_output,wear rate,lightgbm,99,1,0.9831201375946834,0.08595705717612187,0.029732638248399126,0.05586838685197639,0.8394704234090573,0.29737351341937635,0.12494685437788923,0.24441010011116848
Dataset_3772,single_output,wear rate,lightgbm,99,2,0.9795940413949467,0.08999640792519158,0.03465398841940376,0.06484628400179758,0.9376961863988261,0.1930548414631858,0.06912096006558749,0.14853800248457955
Dataset_3772,single_output,wear rate,lightgbm,99,3,0.9836181209362593,0.09380753480978285,0.03244812687989722,0.07022073678479429,0.8829241971086879,0.14276993968862087,0.1058339063666574,0.08754760621591132
Dataset_3772,single_output,wear rate,lightgbm,99,4,0.9777780009218706,0.10058376961037813,0.03479203376353446,0.07710232466799327,0.9914921247849142,0.06618425758240211,0.03581399219826952,0.05475738258619004
Dataset_3772,single_output,wear rate,gradient_boosting,42,0,0.9693994738580058,0.12015697386108232,0.04156242610206929,0.08320159851958876,0.9450270739444454,0.15033143660884918,0.08694704257307645,0.13900344865861303
Dataset_3772,single_output,wear rate,gradient_boosting,42,1,0.978055345231027,0.10537571984870568,0.03644957448934821,0.0732440943003603,0.9285740990079427,0.14059628851029057,0.10406831125854225,0.10913664066864204
Dataset_3772,single_output,wear rate,gradient_boosting,42,2,0.9643178817789898,0.11782406713515581,0.045369298088238655,0.08772229949486347,0.9531825341069488,0.1592354984539021,0.07291002676460721,0.13044653225970976
Dataset_3772,single_output,wear rate,gradient_boosting,42,3,0.9733150972023615,0.11401804459485593,0.040822787180399556,0.06354498849675892,0.660816102567807,0.22157966405134036,0.17018407377215075,0.1824415598619522
Dataset_3772,single_output,wear rate,gradient_boosting,42,4,0.9744339145203279,0.10779447175159365,0.03728622336616868,0.07759795387525834,0.8300065812914466,0.29647025390041337,0.12718586610914343,0.21952660019498652
Dataset_3772,single_output,wear rate,gradient_boosting,123,0,0.9643524301021019,0.13435395724334068,0.04647317787732296,0.08344059472650438,0.9156445963692295,0.1666521560437635,0.0997917102058464,0.1284270755596647
Dataset_3772,single_output,wear rate,gradient_boosting,123,1,0.9760113946042681,0.10909510631474709,0.03773611425622521,0.06501655081277836,0.876946910972471,0.1909373438412131,0.13051082969324204,0.1542596630858597
Dataset_3772,single_output,wear rate,gradient_boosting,123,2,0.9825806986433793,0.08899896338147673,0.030784836866647087,0.06343912442205643,0.89383468022291,0.2338398703025403,0.09825204634560518,0.1893117536172759
Dataset_3772,single_output,wear rate,gradient_boosting,123,3,0.9764298346253786,0.10161226399990807,0.03638104690293881,0.07951658758309134,0.9438765825963288,0.1801587702723805,0.08522174563499547,0.15767861661756186
Dataset_3772,single_output,wear rate,gradient_boosting,123,4,0.9472278588519607,0.15153413125914425,0.05834968473590459,0.09075613418005951,0.9069703674370663,0.222597459453011,0.10192191366896111,0.17169532127341114
Dataset_3772,single_output,wear rate,gradient_boosting,7,0,0.973622913524097,0.10114276921795885,0.03894600277934495,0.07959592130834116,0.955823590887507,0.17703905834933673,0.06744345079974733,0.11984605139573568
Dataset_3772,single_output,wear rate,gradient_boosting,7,1,0.9728970148181708,0.11053038771661608,0.03957407365435593,0.06575690545079547,0.9277631013882998,0.19616731647338156,0.09345751142133471,0.15774650094834847
Dataset_3772,single_output,wear rate,gradient_boosting,7,2,0.9811266288381338,0.09432988701287259,0.03262880906706074,0.08008363213435413,0.9188369744860254,0.15922051261063508,0.10386204345116447,0.14366467749621073
Dataset_3772,single_output,wear rate,gradient_boosting,7,3,0.9841924681576536,0.08509945781386596,0.029435993709396736,0.05992136100018238,0.9329980688539808,0.18322601227167792,0.08725048203413235,0.1447936880127228
Dataset_3772,single_output,wear rate,gradient_boosting,7,4,0.9471911435750738,0.17123202840822796,0.059229342237366985,0.1314382274898038,0.5935786765238087,0.19866264073361456,0.22887401006176808,0.1519211496316077
Dataset_3772,single_output,wear rate,gradient_boosting,2024,0,0.9709188091990564,0.11751871268016141,0.040649848730598896,0.07637532392669606,0.8319982705704354,0.22138109197820544,0.14182004611031732,0.16900710208782022
Dataset_3772,single_output,wear rate,gradient_boosting,2024,1,0.9716521794361024,0.12093590932639178,0.04183186071476713,0.0946722283810105,0.870322491004041,0.18043194516576866,0.114559965184615,0.1247843415070464
Dataset_3772,single_output,wear rate,gradient_boosting,2024,2,0.9837942151165369,0.08779801712920696,0.030369428270220322,0.06642106103574102,0.9161596732101174,0.15357939788638353,0.09539093036421335,0.11630857675484726
Dataset_3772,single_output,wear rate,gradient_boosting,2024,3,0.9555428471421696,0.12260647510573978,0.04906221492826723,0.07426079118914224,0.9299980462127988,0.25472078728932684,0.08810819345877788,0.18872590659266741
Dataset_3772,single_output,wear rate,gradient_boosting,2024,4,0.9595714947110019,0.14358277255398905,0.049665434989273276,0.11529131744262137,0.9138960788136214,0.15431602197782562,0.100662767108823,0.12844600507610707
Dataset_3772,single_output,wear rate,gradient_boosting,99,0,0.9257336325560965,0.19188275165248536,0.06870130743017738,0.13778666716299523,0.7516327497874579,0.2746376294329141,0.15325760571033145,0.23726929718922551
Dataset_3772,single_output,wear rate,gradient_boosting,99,1,0.9842163368593771,0.08311913007311576,0.028750996220379025,0.05508814765579657,0.8539571256017021,0.28363834323129533,0.11917577446693081,0.21769111094581284
Dataset_3772,single_output,wear rate,gradient_boosting,99,2,0.9432524421912827,0.15007911597222057,0.057789417008941295,0.08355908376924681,0.915205557580933,0.22522006346473145,0.08063733027738328,0.12482931637388361
Dataset_3772,single_output,wear rate,gradient_boosting,99,3,0.9773809919483707,0.11022818159248698,0.0381280462097845,0.07638413925664236,0.8958310236897523,0.1346704780574996,0.09982985771497374,0.11579959605224019
Dataset_3772,single_output,wear rate,gradient_boosting,99,4,0.978718017391384,0.09843337750669505,0.03404821082901939,0.07771830162145686,0.9889015177938059,0.07559201825390856,0.04090477178241803,0.06444218141170577
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,42,0,0.9750033484628953,2.721926246262845,0.03817568367830077,2.2179495239257814,0.7383158982775855,8.11741727026547,0.17344908697148437,6.322423934936523
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,42,1,0.9470080598404524,3.5337853158174286,0.06221453020805332,2.643598580195987,0.9679225254791896,4.023775763730767,0.05643444268907107,2.5103496006556947
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,42,2,0.98118057990144,2.523936048594789,0.03539882256093673,2.0037600708007814,0.06398758288436468,8.84094935352189,0.3400365135969957,6.41616603306362
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,42,3,0.9612217599734661,3.4602402919402486,0.048530719382051175,2.4687805175781254,0.7007104280360945,7.544293812462037,0.17109182021685082,5.628976266043525
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,42,4,0.974164948274331,2.625902909136612,0.03682893280696511,2.000390088311558,0.8085811907818317,8.568992366380055,0.16801945816431485,5.83404606410435
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,123,0,0.953692815537739,3.6799222630185735,0.051611812945562045,2.561452146257674,0.9308257198634992,4.352081070496652,0.07662114560733543,3.574857711791994
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,123,1,0.9554132432423089,3.468977546590906,0.053866110971908486,2.6513839826912715,0.8718488105445669,6.678472992466815,0.11168015037569924,4.657265799386159
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,123,2,0.9561911844882646,3.6564069897164093,0.051282005465868294,2.4948058661099144,0.9288106240300368,3.6881991940147145,0.08739808516622549,3.098417009626112
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,123,3,0.9770818883699047,2.507111600894335,0.03868999384096196,2.0678644745925387,0.7465747878643259,8.812242265788532,0.14190406225102303,7.28517063685826
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,123,4,0.9886797105592572,1.8459344298884477,0.025889683448645832,1.4167260005556297,0.5453736892855472,10.303223475331523,0.2279726402330241,6.631357421875005
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,7,0,0.9784733162978524,2.370469226637952,0.03658131522589432,1.8711623164585665,0.7709991139111746,9.113029437037897,0.14396570990581195,7.8593126296997085
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,7,1,0.9691633230808807,2.9134057710636108,0.04086123101070983,2.198747263941273,0.8434787788545604,6.533277915689618,0.15518474859120235,4.8504542759486595
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,7,2,0.9554144268338546,3.5052667280756866,0.04916222620022001,2.687835388183594,0.7815174802743636,7.266596826662355,0.15099421977480224,6.435768563406804
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,7,3,0.9544137903954184,3.6484034274455017,0.056652227134246926,2.7522852404364224,0.9657368295665328,2.8547252117460187,0.05479844921289987,2.2362987409319226
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,7,4,0.9796260423286454,2.598030377059031,0.03643801370349273,1.9554284878434804,0.42156125949274104,8.207965709146153,0.21771792331952666,4.493710763113837
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,2024,0,0.9629699445784096,3.179448924932702,0.04937032492131525,2.3995773969377803,0.8118811475718308,7.635556863058786,0.127684897375565,5.9023254394531275
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,2024,1,0.9553841509603712,3.538546050050877,0.049628976859058586,2.5237303740402743,0.9490896476197828,4.076234577598148,0.079926168188199,3.89237191336495
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,2024,2,0.9800857671477947,2.4356961177507586,0.03416123587308217,1.775987233129041,0.6140922792842218,9.24559150174907,0.2196102494477214,6.524982997349326
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,2024,3,0.9773984136929471,2.481103221086008,0.03828862995503099,1.8382731470568445,0.6383231759849785,8.911006928705449,0.184492897074647,7.299464896065849
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,2024,4,0.961598069029608,3.4686914544073653,0.04864924900992097,2.505017626532193,0.8295340397703506,5.71819957679426,0.12430868645204912,4.564480154854912
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,99,0,0.9875954546153315,2.1117187285128596,0.029617373471428607,1.54082139151437,-2.1130882903350625,11.515969831858438,0.5483795158027828,7.7813991546630845
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,99,1,0.9587200460565359,3.488430445014746,0.04892609319796278,2.4471282432819232,0.9422898527783428,3.9325738598186395,0.081928622079555,3.504284711565288
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,99,2,0.9730592540325295,2.8574900303276562,0.04007699902282828,2.193592581913389,0.41510241456400665,10.905843933998515,0.24343401638389536,7.848734392438615
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,99,3,0.9422093600616268,3.571684071520662,0.05642470887078455,2.4363258203966875,0.9491363964077032,5.073553213972669,0.07829557428970169,4.278426470075331
Dataset_3772,single_output,Ultimate Compression Strength (MPa),xgboost,99,4,0.9725112553571382,2.712769166729691,0.04186372170879153,2.1819058753704215,0.7921201219060504,8.864907835457162,0.15417231018186373,7.876889256068637
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,42,0,0.9513876316204418,3.795848105983927,0.05323770134619814,2.906909497294987,0.779491507085357,7.451468372544035,0.1592194096697443,4.549299290916636
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,42,1,0.9190951957859863,4.3663888288178425,0.07687304276087752,2.41046444741438,0.9315728450497216,5.876894950579987,0.08242489411753139,5.445763575963034
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,42,2,0.9722114966473662,3.0669578441577916,0.043014836523952195,2.474322284942682,-0.5461560507644803,11.362784228184001,0.4370301626224616,7.923846652959968
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,42,3,0.9310139569039411,4.615224477671995,0.06472965606833092,3.0596085776090733,0.8750395855911132,4.874824997580465,0.11055278370746037,3.9558352415324043
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,42,4,0.9622339817135079,3.174860123941469,0.04452819248164753,2.4190778671352406,0.7214595238025647,10.336692756845093,0.20268025013421756,7.326245540926637
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,123,0,0.924607252127692,4.695471865420237,0.06585514537756294,2.9618052420937695,0.9135425397402703,4.86548221594906,0.08565989816811725,4.519611617241651
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,123,1,0.9202162231995633,4.640404538818399,0.07205597109966459,3.0466087592961,0.9442670463450635,4.404249190359898,0.07364965201270732,3.6839799430172633
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,123,2,0.930615108889872,4.601572092766284,0.06453817801916248,3.0231530439529783,0.914085558324726,4.051724072065872,0.09601241876933347,3.199004819827859
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,123,3,0.97169555852599,2.786195240139827,0.04299684012561462,2.3754006905061584,0.638516586666638,10.524602597826426,0.16947830270251893,8.468199671577812
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,123,4,0.9868275614842822,1.9912261850467923,0.027927435975410832,1.5311766532976658,0.37006128147977035,12.128161960712616,0.268351852211807,8.697415852148216
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,7,0,0.9740952295208632,2.6003728992291513,0.040129211407857274,2.1196403505723103,0.674307885081386,10.867954559642719,0.1716896454919861,8.869125894721005
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,7,1,0.9515541334735204,3.6517038973071663,0.05121604344049322,2.598600187645823,0.7333271447114684,8.527739484386402,0.20255913264575778,6.435088845686518
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,7,2,0.9212494225210921,4.658550064329789,0.06533730805511626,3.117210626278265,0.9636040455372966,2.9658506211158766,0.061628064854355895,2.3388043526293103
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,7,3,0.9320048617236222,4.455793382582735,0.06918933823886235,2.6168155683112047,0.906521751846104,4.715261899118485,0.09051275360626712,3.8363487309963853
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,7,4,0.9655554453639256,3.378055742883758,0.04737806091001063,2.639009247792353,0.14009261379239746,10.007663339958421,0.26545526100685474,6.657531617734948
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,2024,0,0.9473285667161425,3.7919468379227395,0.05888116207954565,2.8236675364070707,0.7752738446087417,8.34548087731137,0.13955653640988913,6.113924560354514
Dataset_3772,single_output,Ultimate Compression Strength (MPa),lightgbm,2024,1,0.9212431114193196,4.7013712366619105,0.06593788550717967,3.035268973430363,0.9516542990150982,3.972236044805948,0.07788698127070488,3.0040572002234853
