train_size,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std
8,6.726966904324014,2.3774006765882194,16.67721544060154,3.520079350732288
12,5.353505650440507,0.6261887466225224,14.897175012178531,2.319676133606948
16,4.7401657870542095,1.5476420111720763,11.503818448175942,3.5787366263179843
20,4.527955451389202,0.88890615012247,8.380966060184283,2.7230611416773023
24,4.08769685306933,0.8708541920254228,7.529498352342996,2.3371181074146032
28,3.7832583353982505,0.7369704118416287,7.764152463137535,2.3824072538918544
