train_size,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std
8,0.17752217047857183,0.03397868517379895,0.3943056102479444,0.07213501924005358
12,0.15274492819967161,0.034614831670615735,0.29637191956647774,0.11269783270047645
16,0.11992639394926659,0.028261130796924796,0.2640431264540627,0.053700619023628444
20,0.10510563042774057,0.006462033371429501,0.1984930692418953,0.03765351703761284
24,0.10282437166857752,0.01179864602252273,0.18825679295708242,0.05610103476665987
28,0.09564117800597868,0.007172189157329029,0.17449197535281719,0.05532552655226177
