train_size,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std
8,2.468993674434928,0.4628205228778884,3.133549935843971,0.8435269539553234
12,2.1379293162610984,0.2201493957550338,3.006287311316221,0.4915550300104692
16,2.0300608576264882,0.5125849538291192,2.400042971725926,0.9962200582155589
20,1.3698835582744726,0.4065669310448341,2.3587618305886844,0.6394264511823653
24,1.6859294334469326,0.42852480654767305,2.4345342664185767,0.7177219684839733
28,1.476553878342157,0.4552296503291613,2.3217410493131907,0.8006265664369228
