train_size,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std
8,0.1013641976614275,0.029958748989771303,0.33270595170028555,0.09645851930836212
12,0.08257041079068093,0.011413884259232435,0.24273099100370987,0.08939697638741302
16,0.07426166855835904,0.01553673205687242,0.22445673673704497,0.07143925025697616
20,0.07491808828828074,0.009001060326382353,0.17364635968702957,0.043315786609926334
24,0.08001440209823665,0.0112509995334008,0.17233275330031753,0.043798768161949914
28,0.08148677697808622,0.009896909322154467,0.15943634229728915,0.04407109953326024
