train_size,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std
8,1.7535817566187295,0.5647613472940788,3.0385674579650432,1.1885294721680733
12,1.8589078963190844,0.5449833535898894,3.1700369339623506,1.0829768674730766
16,1.4326263672183628,0.4371602642844282,3.013180194452204,1.006426831520052
20,0.8484247305904455,0.28031747295863624,2.3074688478356107,0.8283377905308296
24,1.2489202732563465,0.9354468059894783,2.6042351010364366,1.371579521293054
28,0.9961363404516483,0.2687311790117058,1.9019581433522916,0.7746663862497176
