train_size,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std
8,2.0515961095722046,1.4959779512091418,13.590250043789945,2.5649066316030082
12,1.7648884308105592,0.6632842520164864,11.677631850270313,1.1321047706528908
16,2.4198844006826787,0.5323191653610281,10.501330550561406,1.361887294023342
20,2.9373262902145845,0.6961919310767296,8.951556934074693,1.5818759815364285
24,2.8724209370188896,0.5651931426095247,8.123210124893749,2.138440151181105
28,2.9943542562927883,0.3671491416392629,7.51270617053199,1.4827350320168604
