dataset,mode,target,model,seed,fold,train_r2,train_rmse,train_nrmse,train_mae,test_r2,test_rmse,test_nrmse,test_mae
Dataset_3772,single_output,Si Particle Size (um),ridge,42,4,0.9163067019367181,0.06293411816979134,0.07866764771223918,0.044983701405061645,0.8359881877170392,0.07009272838772436,0.12744132434131702,0.06573074681375678
Dataset_3772,single_output,Si Particle Size (um),ridge,123,0,0.942993106857253,0.051719939251370695,0.06464992406421337,0.03968575481216441,0.6813650199141209,0.10067808816632172,0.20135617633264344,0.08144063287802222
Dataset_3772,single_output,Si Particle Size (um),ridge,123,1,0.9108336138825418,0.06574469121151805,0.08218086401439756,0.050799357366957475,0.8427871940365778,0.05591322689171188,0.1694340208839754,0.046386691312308374
Dataset_3772,single_output,Si Particle Size (um),ridge,123,2,0.9046057402483345,0.06442174114548854,0.08052717643186068,0.04759656742017116,0.9280591456065473,0.057193588835194056,0.09224772392773235,0.05193686888173426
Dataset_3772,single_output,Si Particle Size (um),ridge,123,3,0.8921654862470936,0.06463192676144718,0.08181256552081921,0.05001793690866177,0.9476356530745645,0.05830215042820142,0.08969561604338681,0.04264828909849191
Dataset_3772,single_output,Si Particle Size (um),ridge,123,4,0.9055094484978461,0.06264370818552262,0.09637493567003481,0.04952586473752371,0.8864570582087654,0.07388727913216224,0.11027952109277947,0.05689711782665653
Dataset_3772,single_output,Si Particle Size (um),ridge,7,0,0.8942946128416394,0.061810886714214815,0.09811251859399178,0.048885108186690264,0.899979361906112,0.07945944109844139,0.11036033485894638,0.06465768895163149
Dataset_3772,single_output,Si Particle Size (um),ridge,7,1,0.9110136127243953,0.061118930633488264,0.07736573497909907,0.04722413274905309,0.9011259749001199,0.07167786482790159,0.11946310804650263,0.05553449085583034
Dataset_3772,single_output,Si Particle Size (um),ridge,7,2,0.9033758992696344,0.06606412127609035,0.08258015159511294,0.05108080632215549,0.9281564354421215,0.04991351395608026,0.09786963520800052,0.04030503660202016
Dataset_3772,single_output,Si Particle Size (um),ridge,7,3,0.9284437333713033,0.056723055114328576,0.07090381889291071,0.04589010052083768,0.791735199570581,0.08760334115044706,0.14129571153297912,0.05363468988424063
Dataset_3772,single_output,Si Particle Size (um),ridge,7,4,0.915757427304599,0.06514631721177548,0.08143289651471934,0.0485738079467578,0.8258778744319997,0.05486187486214557,0.14437335490038306,0.04868076776742259
Dataset_3772,single_output,Si Particle Size (um),ridge,2024,0,0.8918178427738509,0.06799797583816722,0.08499746979770902,0.05158076559377397,0.9385250051405191,0.044331193625303675,0.08209480300982161,0.03896864963766388
Dataset_3772,single_output,Si Particle Size (um),ridge,2024,1,0.9143857640588863,0.06517975385446075,0.08147469231807593,0.04841195526062496,0.8541813347631863,0.054338560677378224,0.11812730582038743,0.04885191047984029
Dataset_3772,single_output,Si Particle Size (um),ridge,2024,2,0.9091617771426421,0.06558391006170242,0.08197988757712801,0.049721499012965825,0.8743477177341078,0.05240121198363082,0.11644713774140183,0.044370883569261714
Dataset_3772,single_output,Si Particle Size (um),ridge,2024,3,0.9102917419636519,0.05289644255908857,0.08531684283723963,0.041977914327154274,0.8389167156063249,0.11702720447583802,0.1462840055947975,0.1055464510837028
Dataset_3772,single_output,Si Particle Size (um),ridge,2024,4,0.9358119523302909,0.054802427749723596,0.06850303468715449,0.04410618488992093,0.6839864638856739,0.09817213416190483,0.2045252795039684,0.06979200885015077
Dataset_3772,single_output,Si Particle Size (um),ridge,99,0,0.9129554967286939,0.06474285240180506,0.08195297772380387,0.04884702101043391,0.8786675981723616,0.056706617045267874,0.11813878551097473,0.04451824776847718
Dataset_3772,single_output,Si Particle Size (um),ridge,99,1,0.8989034130488182,0.0655113458992806,0.08188918237410076,0.04830726507838783,0.9338206803178809,0.0502555363597624,0.08105731670929418,0.04711380848756725
Dataset_3772,single_output,Si Particle Size (um),ridge,99,2,0.9243391392333584,0.052702763413043585,0.08108117448160553,0.04352889686520661,0.8416841950482483,0.09805085198918334,0.1307344693189111,0.07080973262266878
Dataset_3772,single_output,Si Particle Size (um),ridge,99,3,0.9103889801819645,0.06769849985006474,0.08462312481258091,0.05194031653076579,0.8595078906430007,0.04397306191860137,0.12563731976743248,0.03626403369201257
Dataset_3772,single_output,Si Particle Size (um),ridge,99,4,0.9103861018550294,0.059876856017146915,0.07484607002143363,0.04564988468723611,0.8738842998652263,0.08636161229726198,0.14393602049543663,0.0764550191143843
Dataset_3772,single_output,Si Particle Size (um),elasticnet,42,0,0.7129044739155384,0.1131659781479913,0.14145747268498912,0.09120577710340691,0.8037319652050475,0.08931443858188524,0.1685178086450665,0.0775170148882626
Dataset_3772,single_output,Si Particle Size (um),elasticnet,42,1,0.7534289347267172,0.10574766913102294,0.13218458641377867,0.08092755697902437,0.7624430423498969,0.09454078130127608,0.1818091948101463,0.08478045432836465
Dataset_3772,single_output,Si Particle Size (um),elasticnet,42,2,0.7334447664893428,0.09530163734232695,0.15127244022591582,0.07721418922454404,0.20602332237494314,0.21436750142747477,0.3199514946678728,0.17123565575749544
Dataset_3772,single_output,Si Particle Size (um),elasticnet,42,3,0.7299603644425178,0.11137253700759077,0.14097789494631743,0.0909044460983835,0.5829719156850384,0.06999449201885607,0.19998426291101734,0.06193470762619707
Dataset_3772,single_output,Si Particle Size (um),elasticnet,42,4,0.7485904243379119,0.10907663151056857,0.1363457893882107,0.08800145049202482,0.6714812039735198,0.09920087730105685,0.18036523145646702,0.0802683227983109
Dataset_3772,single_output,Si Particle Size (um),elasticnet,123,0,0.7784992986021652,0.10194874234441043,0.12743592793051303,0.0818565241412912,0.6144979027303077,0.11073925736776957,0.22147851473553914,0.08992672441843487
Dataset_3772,single_output,Si Particle Size (um),elasticnet,123,1,0.7521748294889128,0.10960561775445243,0.13700702219306554,0.08927952047261839,0.5779677906462071,0.09161010825546645,0.2776063886529287,0.07632290956120058
Dataset_3772,single_output,Si Particle Size (um),elasticnet,123,2,0.7024040454961017,0.11378495677937807,0.14223119597422257,0.08836581577737984,0.7653823713971399,0.10328562305144878,0.16658971459911093,0.09059477717067019
Dataset_3772,single_output,Si Particle Size (um),elasticnet,123,3,0.6700295935103591,0.11305914757336513,0.1431128450295761,0.08715785280962832,0.8178416589500399,0.10874048335509272,0.16729305131552727,0.0949097454660054
Dataset_3772,single_output,Si Particle Size (um),elasticnet,123,4,0.7061998605056194,0.11046107482407166,0.16994011511395643,0.09072613100505884,0.49213110718886743,0.15626632887497488,0.23323332667906702,0.10862238588826177
Dataset_3772,single_output,Si Particle Size (um),elasticnet,7,0,0.6747396089328719,0.10842564220611663,0.17210419397796292,0.08863704419183968,0.5572472011762857,0.16717885759194243,0.2321928577665867,0.1273334203010866
Dataset_3772,single_output,Si Particle Size (um),elasticnet,7,1,0.7036400579758622,0.1115382201132895,0.14118762039656899,0.084591636538748,0.6272335188804614,0.13917536844457765,0.23195894740762937,0.11429485103578141
Dataset_3772,single_output,Si Particle Size (um),elasticnet,7,2,0.7268330946832795,0.11108028147565349,0.13885035184456684,0.08911276421316511,0.7807848928425131,0.08718854892070402,0.17095793906020396,0.07882125398489757
Dataset_3772,single_output,Si Particle Size (um),elasticnet,7,3,0.7350571302801441,0.10914702310723615,0.13643377888404518,0.08669481921989801,0.7412872555594952,0.09763862268608786,0.1574816494936901,0.0854388198034446
Dataset_3772,single_output,Si Particle Size (um),elasticnet,7,4,0.7673964447536825,0.10825107881758675,0.13531384852198342,0.08792578861186284,0.7159954069262082,0.07006584226072014,0.18438379542294772,0.05386386364282566
Dataset_3772,single_output,Si Particle Size (um),elasticnet,2024,0,0.7018214897666799,0.11289022443743588,0.14111278054679482,0.08979902614861734,0.65479824147864,0.10505014932541891,0.19453731356559056,0.09995197415860145
Dataset_3772,single_output,Si Particle Size (um),elasticnet,2024,1,0.757184967930113,0.10976844403027361,0.137210555037842,0.0897030142526112,0.8119546268303608,0.061706781828672196,0.1341451778884178,0.05039540498053003
Dataset_3772,single_output,Si Particle Size (um),elasticnet,2024,2,0.7482643091897707,0.1091780636887078,0.13647257961088474,0.08351411390007225,0.6253659180937674,0.0904814982672006,0.20106999614933468,0.07911087067937551
Dataset_3772,single_output,Si Particle Size (um),elasticnet,2024,3,0.6745234801317763,0.1007558069204897,0.16250936600078983,0.08244522702728861,0.4207635929618585,0.22191646119521208,0.2773955764940151,0.17096070506472133
Dataset_3772,single_output,Si Particle Size (um),elasticnet,2024,4,0.7607699899104706,0.10579875186119346,0.13224843982649181,0.08134692431954535,0.5663989476132234,0.1149954225075493,0.2395737968907277,0.11057276683425367
Dataset_3772,single_output,Si Particle Size (um),elasticnet,99,0,0.7363278834734829,0.11268166521955754,0.1426350192652627,0.08928958099367403,0.6513673884697877,0.09612344926108186,0.2002571859605872,0.08950531808439446
Dataset_3772,single_output,Si Particle Size (um),elasticnet,99,1,0.6938299560128915,0.1140065026746889,0.1425081283433611,0.09141659866945381,0.7442687360661526,0.09879038451477676,0.15933932986254315,0.08697147434818699
Dataset_3772,single_output,Si Particle Size (um),elasticnet,99,2,0.6905192581403715,0.10658953394611016,0.16398389837863103,0.08434280746911595,0.5462565081650921,0.16599478319218178,0.2213263775895757,0.1317906045918725
Dataset_3772,single_output,Si Particle Size (um),elasticnet,99,3,0.7650865705257187,0.10961052497360844,0.13701315621701055,0.0876958271322119,0.7045647447438739,0.06376640023454415,0.1821897149558404,0.051222392769820026
Dataset_3772,single_output,Si Particle Size (um),elasticnet,99,4,0.715181881918449,0.10674686030864788,0.13343357538580985,0.08289813921361798,0.55563658146213,0.16210832320969193,0.2701805386828199,0.13224402184822845
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,42,0,0.8737521883498471,0.07504376221217811,0.09380470276522263,0.06917896587383274,0.717867130360648,0.10708378878431793,0.20204488449871305,0.08602501081190855
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,42,1,0.8679121194583711,0.0773982664569302,0.09674783307116273,0.06938902709496529,0.5998822196863546,0.12269566961623488,0.23595321080045167,0.0965821866196277
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,42,2,0.8240701245952339,0.07742416901241984,0.12289550636892041,0.06841024610353168,0.39793322178749924,0.1866712368676192,0.2786137863695809,0.1435459672059602
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,42,3,0.8878812881415391,0.07176346600066409,0.09083983038058746,0.06303195204273006,0.6171568242356794,0.06706434225896178,0.1916124064541765,0.05159286166868561
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,42,4,0.8881633561276583,0.072749979122358,0.0909374739029475,0.06185948556022467,0.8616520122182632,0.0643756793451031,0.11704668971836929,0.05497117530482992
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,123,0,0.8779743421625648,0.07566933172979728,0.0945866646622466,0.06565141401345588,0.5638927099393337,0.11778362257722519,0.23556724515445038,0.09702520603344725
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,123,1,0.8877337577184774,0.0737708352274467,0.09221354403430836,0.06565015001038212,0.6544925239929235,0.08288946224614446,0.2511801886246802,0.062206231402296745
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,123,2,0.8816257985214024,0.07176288147633894,0.08970360184542367,0.06125821299484588,0.9142496599736802,0.0624420968641235,0.10071305945826371,0.052643302620536056
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,123,3,0.8515644704709889,0.07582931692928375,0.09598647712567564,0.07040158660489068,0.67991253499495,0.14414549086612802,0.22176229364019698,0.12960799996667527
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,123,4,0.8556224261212974,0.07743425703426153,0.11912962620655622,0.06796110713479235,0.8800675639822312,0.07593778592896379,0.11333997899845343,0.04857805222995195
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,7,0,0.8575008439461802,0.07176663101777915,0.1139152873298082,0.060333153862545084,0.8070845210895952,0.11035302264197075,0.15326808700273717,0.09372332897663183
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,7,1,0.862944555889057,0.07585113870233472,0.0960140996232085,0.06897698985802445,0.7438449269567828,0.11537067494526619,0.1922844582421103,0.09483086339237902
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,7,2,0.892314655350572,0.06974309744616161,0.08717887180770201,0.061264113372377825,0.6870103909193839,0.10418115538690609,0.20427677526844332,0.09089534256561811
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,7,3,0.8636243548362884,0.07830764913260108,0.09788456141575134,0.06813394561207177,0.6961293372710584,0.1058174080643477,0.17067323881346402,0.08096692331757971
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,7,4,0.8876041187293704,0.07524874434703839,0.09406093043379798,0.06537976302080399,0.902126714304654,0.04113161378713262,0.10824108891350688,0.03568382598730506
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,2024,0,0.873485630087981,0.07353398372107596,0.09191747965134495,0.06590848743146831,0.4818393134227913,0.12870410654869155,0.23834093805313247,0.11892362265316869
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,2024,1,0.8937279275392078,0.0726188385261766,0.09077354815772073,0.06349008518790668,0.8284855436364946,0.058932102682744944,0.12811326670161943,0.0441297456142601
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,2024,2,0.8721513271557324,0.07780564420451665,0.0972570552556458,0.06880142189204266,0.9587404446208905,0.030027447274034277,0.06672766060896507,0.02670472779828335
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,2024,3,0.8206443006395661,0.07479418677371175,0.12063578511888991,0.06682246889003021,0.5360640664340579,0.1986051923625914,0.24825649045323922,0.16326153306460436
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,2024,4,0.8786743024240601,0.07534407639414024,0.0941800954926753,0.06563706619325858,0.4898922543148472,0.1247286863844139,0.25985142996752897,0.10806468350868619
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,99,0,0.8898280069577384,0.07283778941586719,0.09219973343780656,0.06361105830596817,0.8631142102068068,0.060231617333432824,0.12548253611131838,0.045615148085669396
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,99,1,0.8842148262914787,0.07010915789749488,0.08763644737186858,0.058981112004178056,0.8696857420294701,0.0705210436685378,0.11374361882022226,0.06410436120268075
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,99,2,0.8368348505795569,0.07739474081420368,0.11906883202185183,0.06969371769175484,0.5820329949728651,0.15931630841093647,0.2124217445479153,0.13952475254972868
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,99,3,0.8841196173829814,0.07698450035669531,0.09623062544586913,0.06947168997191297,0.8710122404192204,0.042134223101329485,0.12038349457522708,0.027245373390144108
Dataset_3772,single_output,Si Particle Size (um),svr_rbf,99,4,0.8786602963167205,0.06967432483371049,0.0870929060421381,0.05965286585317096,0.7704270018990962,0.11651895123924629,0.19419825206541047,0.11060304471450942
Dataset_3772,single_output,Si Particle Size (um),gpr,42,0,0.9475078239053232,0.04838936886869384,0.0604867110858673,0.03506295854251386,0.9641373856305685,0.03817841186819564,0.07203473937395403,0.03309751088668354
Dataset_3772,single_output,Si Particle Size (um),gpr,42,1,0.9759667404140656,0.03301460354718981,0.04126825443398726,0.028927095871682247,0.7746866136699286,0.09207226077847541,0.17706203995860656,0.06381035537333468
Dataset_3772,single_output,Si Particle Size (um),gpr,42,2,0.9999999999573419,1.2056113151984804e-06,1.9136687542833024e-06,9.145155180883145e-07,0.819715327023075,0.10214908398228337,0.15246131937654236,0.07924014169057055
Dataset_3772,single_output,Si Particle Size (um),gpr,42,3,0.9467293122842662,0.04946619531101938,0.06261543710255618,0.03833856694530426,0.883298680344872,0.03702704876153747,0.10579156789010705,0.03398927802447363
Dataset_3772,single_output,Si Particle Size (um),gpr,42,4,0.9535625179419028,0.04687865489099601,0.05859831861374501,0.03104329114459572,0.8799936980189076,0.059956659524898814,0.10901210822708876,0.05508868741832962
Dataset_3772,single_output,Si Particle Size (um),gpr,123,0,0.980714537549802,0.030082182966999774,0.037602728708749714,0.023657195997357005,0.7750454282873642,0.08459323744301271,0.16918647488602542,0.06897430377392105
Dataset_3772,single_output,Si Particle Size (um),gpr,123,1,0.9484929917761619,0.049968149893364226,0.06246018736670528,0.03540477853355338,0.8905723615617257,0.046648116285054525,0.1413579281365289,0.04358277602894082
Dataset_3772,single_output,Si Particle Size (um),gpr,123,2,0.9471893539347777,0.04793272036522036,0.059915900456525444,0.03592986820717461,0.9571134639463128,0.04415908216095834,0.07122432606606184,0.037633460102738665
Dataset_3772,single_output,Si Particle Size (um),gpr,123,3,0.9312276873827717,0.05161489226229264,0.06533530666112992,0.04128143659118134,0.9924988372974821,0.022066376336248236,0.033948271286535756,0.02052432482172043
Dataset_3772,single_output,Si Particle Size (um),gpr,123,4,0.9416639665190223,0.04922114520757449,0.07572483878088385,0.036492509064374186,0.945322782375115,0.05127348137518266,0.07652758414206368,0.04772198145448882
Dataset_3772,single_output,Si Particle Size (um),gpr,7,0,0.9254069752934335,0.0519236868696153,0.08241855058669097,0.03906962968280455,0.9584426492524426,0.051218236653945454,0.07113643979714647,0.04223020400417366
Dataset_3772,single_output,Si Particle Size (um),gpr,7,1,0.9999597025411119,0.0013006270730307886,0.0016463633835832766,0.0009880402164564068,0.9028577837526065,0.0710473618833069,0.11841226980551149,0.06189110417248071
Dataset_3772,single_output,Si Particle Size (um),gpr,7,2,0.9458569148184074,0.049453203508673084,0.06181650438584135,0.0361417144990358,0.95723591096962,0.03850914020323329,0.07550811804555546,0.031219371214133596
Dataset_3772,single_output,Si Particle Size (um),gpr,7,3,0.9999999999337825,1.7255285557865584e-06,2.1569106947331977e-06,1.321615396910164e-06,0.8335759565815183,0.07831063899316991,0.12630748224704824,0.056411617519098116
Dataset_3772,single_output,Si Particle Size (um),gpr,7,4,0.9564778876528119,0.04682513539360135,0.058531419242001684,0.03450340870693438,0.8598167211341163,0.049225685430578564,0.12954127744889093,0.046730639590668685
Dataset_3772,single_output,Si Particle Size (um),gpr,2024,0,0.9374624650130886,0.05169976221180864,0.0646247027647608,0.038448331930257526,0.9549381583791927,0.03795461957434564,0.07028633254508451,0.03260175139999683
Dataset_3772,single_output,Si Particle Size (um),gpr,2024,1,0.9590706671626331,0.04506683470635913,0.05633354338294891,0.03059645405793886,0.8483914358002008,0.05540684725220704,0.12044966793958051,0.051012371853556115
Dataset_3772,single_output,Si Particle Size (um),gpr,2024,2,0.9511018353525214,0.04811818860518123,0.060147735756476535,0.03529780184599109,0.9160501254992354,0.04283178431087646,0.09518174291305881,0.03988475094695461
Dataset_3772,single_output,Si Particle Size (um),gpr,2024,3,0.9999167742781551,0.0016111613643821215,0.002598647361906648,0.0011977091372992418,0.7789182168769082,0.1371001948889489,0.1713752436111861,0.0969208999688764
Dataset_3772,single_output,Si Particle Size (um),gpr,2024,4,0.9786044086257661,0.03163988252740557,0.039549853159256965,0.026465821278545,0.7070563459950077,0.0945208104226811,0.1969183550472523,0.06524243246130697
Dataset_3772,single_output,Si Particle Size (um),gpr,99,0,0.9511340991451506,0.04850919956030701,0.061404050076337986,0.03611764913670325,0.9423146892629723,0.03910010828377305,0.08145855892452718,0.034595537599361625
Dataset_3772,single_output,Si Particle Size (um),gpr,99,1,0.9441182705466977,0.048706081835624956,0.06088260229453119,0.03622890162279074,0.9532621440134557,0.042233507998434526,0.06811856128779763,0.036857570091244386
Dataset_3772,single_output,Si Particle Size (um),gpr,99,2,0.999611295271118,0.003777527727246651,0.005811581118841003,0.0026854390662948598,0.8804809564704683,0.08519376066146123,0.1135916808819483,0.055851395933439886
Dataset_3772,single_output,Si Particle Size (um),gpr,99,3,0.96024737763879,0.04509010293428419,0.056362628667855234,0.030881187310842217,0.7566556004972074,0.05787239005878354,0.16534968588223867,0.054806859843786956
Dataset_3772,single_output,Si Particle Size (um),gpr,99,4,0.9480188983421576,0.04560306614559184,0.0570038326819898,0.03532521986827776,0.914085008452898,0.07128048399151864,0.11880080665253107,0.05886371822189536
Dataset_3772,single_output,Si Particle Size (um),random_forest,42,0,0.9411344992592058,0.05124282810470038,0.06405353513087547,0.03948719789304606,0.9490743145794953,0.04549517366501238,0.0858399503113441,0.04022378637566129
Dataset_3772,single_output,Si Particle Size (um),random_forest,42,1,0.9451644745001796,0.04986901068608558,0.062336263357606975,0.03701813653779172,0.9405135338618972,0.04730906824498123,0.09097897739419468,0.03829732160035727
Dataset_3772,single_output,Si Particle Size (um),random_forest,42,2,0.940662221927164,0.044964771959975045,0.0713726539047223,0.035554948458310545,0.6272999239532342,0.14687058135210976,0.21920982291359667,0.12325248204837481
Dataset_3772,single_output,Si Particle Size (um),random_forest,42,3,0.9479568302294645,0.048892948267539066,0.06188980793359375,0.03753483177422833,0.4293901829367085,0.08187490971392235,0.23392831346834955,0.06124082577475442
Dataset_3772,single_output,Si Particle Size (um),random_forest,42,4,0.9489883171979666,0.04913326619938041,0.06141658274922551,0.0376120925594201,0.8253500812961837,0.07233018827704717,0.13150943323099487,0.06262533257747542
Dataset_3772,single_output,Si Particle Size (um),random_forest,123,0,0.9441641949747761,0.05118594324079,0.06398242905098749,0.03934496025304061,0.9115320136120942,0.05304950127698207,0.10609900255396414,0.03989114057239048
Dataset_3772,single_output,Si Particle Size (um),random_forest,123,1,0.9553112746128,0.04654350565981828,0.05817938207477285,0.034780769020251665,0.8114338357111239,0.06123538900833119,0.1855617848737309,0.0552310770975054
Dataset_3772,single_output,Si Particle Size (um),random_forest,123,2,0.9438681696227996,0.04941695023050728,0.0617711877881341,0.03790827631819003,0.9116041687585685,0.06339798361660415,0.1022548122848454,0.05087673658352226
Dataset_3772,single_output,Si Particle Size (um),random_forest,123,3,0.9254459125442946,0.053740776866341565,0.0680262998308121,0.03933873693037489,0.876771306814998,0.0894381174558409,0.1375971037782168,0.07744246947496947
