dataset,mode,target,model,train_r2_mean,train_r2_std,train_rmse_mean,train_rmse_std,train_nrmse_mean,train_nrmse_std,train_mae_mean,train_mae_std,test_r2_mean,test_r2_std,test_rmse_mean,test_rmse_std,test_nrmse_mean,test_nrmse_std,test_mae_mean,test_mae_std,gap_r2,gap_rmse,stability_test_r2_std,stability_test_rmse_std
Dataset_3772,single_output,Hardness (HV),svr_rbf,0.6791933921069594,0.026235716493249153,3.1503359395117343,0.17572808117462987,0.1551775781062836,0.007091653538948951,2.489601681718347,0.14947099445074,0.43659204448518146,0.1974970360234243,3.765235874075884,0.9675575181749411,0.2562565763045557,0.05252588178578175,3.2471799020096,0.9336006360499394,0.24260134762177793,0.6148999345641495,0.1974970360234243,0.9675575181749411
Dataset_3772,single_output,Hardness (HV),xgboost,0.9853247952461243,0.005397481334347894,0.6607982316321517,0.14197869830235726,0.03259893920667786,0.007120243423488697,0.5114998066425324,0.10141813394785641,0.8549790024757385,0.20173243442644465,1.6550394361695293,0.6067216721120292,0.11837531708207981,0.06624880476088951,1.2778395438194274,0.42073851554832203,0.13034579277038572,0.9942412045373776,0.20173243442644465,0.6067216721120292
Dataset_3772,single_output,Si Particle Size (um),ann,0.9358745753200356,0.024395492946434477,0.05178679140048404,0.009913379349054875,0.06817983394152238,0.01459100845725596,0.03965921476254102,0.007314034019652031,0.8051400439009951,0.1106291519373765,0.0794268911806049,0.027024246999945854,0.14774746914389608,0.04494794104470303,0.06481964252883109,0.01933795627088911,0.13073453141904046,0.027640099780120865,0.1106291519373765,0.027024246999945854
Dataset_3772,single_output,Si Particle Size (um),elasticnet,0.72555250860563,0.03155939662239371,0.10879970464783095,0.004412751387266383,0.14299930328554203,0.011822276584064161,0.0866021030402033,0.003835410464879746,0.6399358336708343,0.13927120054519396,0.11520963139902651,0.0433526833467334,0.2069527674265301,0.04513381923785273,0.09594361760124896,0.03200493489034371,0.08561667493479574,0.0064099267511955604,0.13927120054519396,0.0433526833467334
Dataset_3772,single_output,Si Particle Size (um),extra_trees,0.953366710330644,0.00879646877087035,0.04467736954400529,0.0032743459881285015,0.0588530061495287,0.007305137246286953,0.03463889849480007,0.002612268219416371,0.7785578884695447,0.10113779309627394,0.0873358680932359,0.028315871610647893,0.160102556817881,0.03897211782948874,0.07361106247165537,0.023700977250287435,0.17480882186109936,0.042658498549230615,0.10113779309627394,0.028315871610647893
Dataset_3772,single_output,Si Particle Size (um),gpr,0.9612017001312424,0.023504389195824975,0.037035812196653334,0.019129154308926814,0.047725750746104856,0.025165244868541534,0.02760348981555293,0.014146518693295123,0.8818586512437281,0.07762007153743473,0.061197173164924464,0.026529655271150417,0.11324170329491488,0.04221014078602626,0.049951321775847025,0.01711952999144285,0.07934304888751431,0.02416136096827113,0.07762007153743473,0.026529655271150417
Dataset_3772,single_output,Si Particle Size (um),gradient_boosting,0.9820776923035532,0.019278572168736078,0.026118249238476752,0.010268592177908738,0.03450720824618889,0.013786890518548806,0.01958287777599569,0.0085436340423587,0.912077687493032,0.09595334701326287,0.050762140315783064,0.02235352507245601,0.0941513730117193,0.04186477575197454,0.04160569119812415,0.019065910899105174,0.07000000481052127,0.024643891077306312,0.09595334701326287,0.02235352507245601
Dataset_3772,single_output,Si Particle Size (um),lightgbm,0.9799885483169096,0.006942974049044207,0.028880642963881254,0.0034643765233922786,0.038305026257966765,0.007823408290769761,0.022418034500733305,0.003202498010271063,0.9057079260774872,0.04826579382372194,0.05651025826702608,0.02228812949648986,0.10264512672491101,0.027825071722500993,0.04610674187896553,0.016459789731149418,0.07428062223942244,0.02762961530314483,0.04826579382372194,0.02228812949648986
Dataset_3772,single_output,Si Particle Size (um),linear_regression,0.9126613487271722,0.013119437206185384,0.06137817420290125,0.0052429016146075345,0.0805441189067097,0.007592413069675727,0.04716891486931311,0.0033795064097648015,0.8499805696341415,0.07730438818788458,0.07075845556670939,0.020867393991035956,0.13107850974666369,0.03439306248517411,0.05665667411759956,0.01673633246309363,0.06268077909303071,0.009380281363808134,0.07730438818788458,0.020867393991035956
Dataset_3772,single_output,Si Particle Size (um),random_forest,0.9429584216155442,0.007016275614817066,0.04958316015149844,0.0022227916297371995,0.06514906509563695,0.005201808050122142,0.0379417001494218,0.0017393415285000067,0.8132934724335121,0.11830211586499834,0.07855082419452385,0.02936083718363882,0.14350897667870594,0.04172199879453087,0.064381048825447,0.02222847678158463,0.12966494918203209,0.028967664043025407,0.11830211586499834,0.02936083718363882
