dataset,mode,target,model,train_r2_mean,train_r2_std,train_rmse_mean,train_rmse_std,train_nrmse_mean,train_nrmse_std,train_mae_mean,train_mae_std,test_r2_mean,test_r2_std,test_rmse_mean,test_rmse_std,test_nrmse_mean,test_nrmse_std,test_mae_mean,test_mae_std,gap_r2,gap_rmse,stability_test_r2_std,stability_test_rmse_std
Dataset_0172,single_output,Hardness (HV),extra_trees,0.914646009837974,0.01320203041956416,1.7806452358673253,0.12370467715062491,0.06826212515180648,0.006339824978062048,1.477668343403971,0.10642433737837238,0.6923781142435957,0.12533269178680423,3.168035371759782,0.575522191155783,0.15722002075580874,0.0334091980479664,2.751430418023604,0.5509483692472321,0.2222678955943782,1.3873901358924565,0.12533269178680423,0.575522191155783
Dataset_0172,single_output,Hardness (HV),gpr,0.9617230515722582,0.006973392346403603,1.1922725980495785,0.11415340210287994,0.04563930099333573,0.004566864243846312,0.9478006529899703,0.09301081826473127,0.9029830058587901,0.0774876304006225,1.7108297944934199,0.4807734786565849,0.08647282385217553,0.03405087534824525,1.3852001370862104,0.32501901380557024,0.058740045713468136,0.5185571964438414,0.0774876304006225,0.4807734786565849
Dataset_0172,single_output,Hardness (HV),gradient_boosting,0.9813347079240965,0.0061551240017745845,0.8245865782557823,0.14920672450996753,0.0316351030174501,0.006256020932541256,0.605282133981804,0.1017711441078561,0.9322616168608379,0.03639514179397635,1.4694014757967029,0.3583828380902922,0.07317205115366193,0.021128501280903426,1.129683139089071,0.27223533696426927,0.049073091063258634,0.6448148975409206,0.03639514179397635,0.3583828380902922
Dataset_0172,single_output,Hardness (HV),lightgbm,0.9905276058668112,0.002741508415388727,0.5887047817042148,0.0992007065674349,0.022568951657875615,0.004065664082326102,0.4360040020812059,0.06163929169017703,0.9412744635611552,0.03280680132839171,1.3730562807728426,0.36067562194738706,0.06860828413046612,0.022124770248933518,1.0596932209828642,0.2691395971667307,0.04925314230565603,0.7843514990686278,0.03280680132839171,0.36067562194738706
Dataset_0172,single_output,Hardness (HV),linear_regression,0.9270036833672503,0.012006029532307972,1.646163152419114,0.13902410113242047,0.06309958168133346,0.006538646026200598,1.3113575545272167,0.09292450471274435,0.8991002357334728,0.08103868894016587,1.7381922570640258,0.49502802397006745,0.08810235724693906,0.03527135826889538,1.4275980861553208,0.34079384028595894,0.0279034476337775,0.09202910464491176,0.08103868894016587,0.49502802397006745
Dataset_0172,single_output,Hardness (HV),random_forest,0.9326931051759599,0.0065808096091760976,1.584017286355141,0.05314246692339065,0.060677784218931864,0.0035263065815699652,1.2980254923884451,0.05435287633816185,0.791348503128804,0.07985447627023444,2.6212341054122423,0.432169279880042,0.12997424078497272,0.025448252263507675,2.2416989587618685,0.412435053138229,0.14134460204715593,1.0372168190571014,0.07985447627023444,0.432169279880042
Dataset_0172,single_output,Hardness (HV),ridge,0.9267274087709033,0.011997610100998795,1.649327398948859,0.13851556603485,0.06322074751832532,0.006525959529308167,1.3226634348506996,0.09613915389834399,0.8998667384089832,0.07676557548145266,1.7405891152779922,0.4697312198731683,0.08811121773341282,0.033852326020715404,1.4362521406275608,0.3313093222134801,0.02686067036192008,0.09126171632913316,0.07676557548145266,0.4697312198731683
Dataset_0172,single_output,Hardness (HV),svr_rbf,0.7925550930616418,0.01917388195002758,2.782419602062893,0.1195263182956623,0.10649707798499693,0.0051012586963880575,2.0614314312223097,0.09439361705605871,0.6971269933792911,0.06984771598377124,3.217733495654744,0.5270199225814586,0.15825352318529762,0.021165507557442197,2.5786711005966954,0.46497662747364843,0.09542809968235078,0.435313893591851,0.06984771598377124,0.5270199225814586
Dataset_0172,single_output,Hardness (HV),xgboost,0.9881705203556854,0.0032206752805214807,0.6587464237609203,0.0980584352136073,0.025275095553072585,0.0042425332740441786,0.4969959523315798,0.06845614622995001,0.9496387519103598,0.029015055170705763,1.2668394785964805,0.32880492800731786,0.0633627473111159,0.02028421039620664,0.9433867728097098,0.24416652975177836,0.038531768445325576,0.6080930548355602,0.029015055170705763,0.32880492800731786
Dataset_0172,single_output,Si Particle Size (um),ann,0.9586428845416388,0.009875279256975896,0.1879958079724055,0.022919363552611607,0.05041324068461571,0.00689172586889524,0.14711634946743374,0.020570677884298297,0.9194124440085819,0.032306610848103746,0.24719606493772736,0.04509173522060234,0.08499044783392634,0.013817969610461526,0.19524866429851376,0.033377347580308796,0.03923044053305691,0.05920025696532186,0.032306610848103746,0.04509173522060234
Dataset_0172,single_output,Si Particle Size (um),elasticnet,0.850656577400419,0.009927453192970255,0.3596005090304525,0.014111541353043478,0.09635237593631128,0.0062012277379373615,0.27257629635773484,0.013036849860109898,0.8154413966657816,0.06906782210949634,0.38014744783521814,0.10183281041379602,0.12859141408220773,0.020989746052336885,0.2964741362100522,0.060485587761589917,0.035215180734637364,0.020546938804765658,0.06906782210949634,0.10183281041379602
Dataset_0172,single_output,Si Particle Size (um),extra_trees,0.9608058839142138,0.004409907873546121,0.18400331737359718,0.00980057821058139,0.04937892586303914,0.004667688893654431,0.119938749217523,0.006774624422003025,0.8878717529761502,0.056745903415516115,0.29386917289282094,0.10002566550853387,0.09917404220257164,0.025840994269666632,0.21318853558258333,0.07038099218600055,0.07293413093806367,0.10986585551922376,0.056745903415516115,0.10002566550853387
Dataset_0172,single_output,Si Particle Size (um),gpr,0.9868798352412519,0.0074787682603135505,0.09727560145182958,0.044411938685041855,0.026366823476727426,0.01236933953000079,0.07021471421020979,0.032279993651640866,0.9595092523614477,0.016388376849493406,0.17515259398792066,0.03807387034516412,0.06061846400043489,0.013939934843449672,0.12658660991825582,0.026109615246677795,0.027370582879804206,0.07787699253609108,0.016388376849493406,0.03807387034516412
Dataset_0172,single_output,Si Particle Size (um),gradient_boosting,0.9878239333791785,0.0033215856608667976,0.10200663354123683,0.015362404319721877,0.027227953720180248,0.0036011565604391056,0.06939801543503826,0.010581292670391726,0.9656274346873076,0.018140540571599605,0.16323617077376887,0.055858873882561014,0.0552036412486428,0.014813263043354176,0.11398600051470664,0.03148654082180114,0.022196498691870903,0.061229537232532036,0.018140540571599605,0.055858873882561014
Dataset_0172,single_output,Si Particle Size (um),lightgbm,0.9949170129404935,0.0014655831131058302,0.06560124103360608,0.009472155634257904,0.017674960193406034,0.0033226408059903985,0.04595486514152976,0.00674653969962621,0.9714422089657365,0.018057518942315765,0.14613816047127015,0.053247133839968146,0.04903148506824509,0.012262698633183638,0.10144604535566751,0.026126699481027794,0.023474803974756986,0.08053691943766407,0.018057518942315765,0.053247133839968146
Dataset_0172,single_output,Si Particle Size (um),linear_regression,0.871094461654688,0.009188370238052496,0.3341273944455479,0.015254854234544596,0.08949036485763556,0.005503709065099318,0.26975686571745106,0.013670276178309166,0.8233606678389376,0.0669030605449731,0.36719787776228957,0.06310585617222847,0.1263627553076222,0.01970648221087808,0.3001055704126332,0.04853126580765912,0.04773379381575038,0.03307048331674167,0.0669030605449731,0.06310585617222847
Dataset_0172,single_output,Si Particle Size (um),random_forest,0.9698056093927913,0.002677795983053896,0.16164489492801898,0.008162708259058815,0.04326254659003032,0.0022671679221440777,0.10180923628489978,0.0035677748725229212,0.9168295975204832,0.03555288348269982,0.25443886328763704,0.07845419874725909,0.08557985772545618,0.01674873423819793,0.18155167033733688,0.051389176962089604,0.05297601187230805,0.09279396835961806,0.03555288348269982,0.07845419874725909
Dataset_0172,single_output,Si Particle Size (um),ridge,0.8708358499578108,0.009201982425033884,0.3344622157462169,0.015256880201556047,0.08958010971460069,0.005507949002744612,0.2690654021576998,0.013675063219417442,0.8252690381496596,0.0643000504934731,0.3659819882596704,0.06529724312605344,0.1256938957476321,0.018696359174673386,0.2984024738247748,0.04794435639350996,0.04556681180815125,0.0315197725134535,0.0643000504934731,0.06529724312605344
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,0.9689444551490428,0.008504259748854909,0.16265386266212828,0.02143974398766701,0.0433940985228363,0.00451086275206968,0.10285802236310446,0.006727397406751446,0.9194771209104552,0.04425376310390081,0.24900200575112652,0.0968944583558925,0.08267699170324544,0.021165884492481215,0.1673645338817023,0.04973220779737064,0.049467334238587624,0.08634814308899824,0.04425376310390081,0.0968944583558925
Dataset_0172,single_output,Si Particle Size (um),xgboost,0.9932623359983487,0.0011486236829959205,0.07622835704321991,0.007225375830352716,0.020372606274156057,0.0015864792591586733,0.05415898371427188,0.0044702304045195805,0.9786206553866702,0.008627889648602055,0.1303219334706538,0.03955601455839909,0.0438992631820842,0.008365896989855721,0.09363976706731889,0.01937626210016689,0.014641680611678476,0.054093576427433884,0.008627889648602055,0.03955601455839909
Dataset_0172,single_output,Ultimate Compression Strength (MPa),ann,0.8454609463913659,0.10267012365356395,7.050771260604705,2.5831677704823086,0.08353289939101853,0.029378125288947298,5.661653131861342,2.2169542088583043,0.680082812858596,0.1624370230862227,9.63292769377526,1.9259389205948763,0.15106881491039248,0.04629807994814295,7.744915460296281,1.5331870337533622,0.16537813353276998,2.582156433170555,0.1624370230862227,1.9259389205948763
Dataset_0172,single_output,Ultimate Compression Strength (MPa),elasticnet,0.7944006070346639,0.026535668842920634,8.592514178851722,0.39455011882076224,0.10258919679227657,0.006941391073327262,6.814036359747182,0.3506819544827171,0.7158001371593141,0.14035351646447608,9.193872308267965,1.4695767914692806,0.14288332885304736,0.03827545206184275,7.302737302756554,1.2229371165649532,0.07860046987534974,0.6013581294162424,0.14035351646447608,1.4695767914692806
Dataset_0172,single_output,Ultimate Compression Strength (MPa),extra_trees,0.8953078881062525,0.0162071564540936,6.128748000913905,0.4105726169010636,0.07312307243172521,0.00541525943105061,5.1215567892327964,0.4136919880627559,0.6887397488733012,0.12278145260970354,9.66868037793413,1.217796960611825,0.15044702705553437,0.03434411880712556,8.20329366947491,1.2521815042521731,0.20656813923295125,3.539932377020225,0.12278145260970354,1.217796960611825
Dataset_0172,single_output,Ultimate Compression Strength (MPa),gpr,0.9831465894204778,0.006270400461070884,2.4230743587234707,0.4424815272497538,0.028900895257770093,0.005344426373637352,1.8560011333456157,0.325988613927471,0.8729113934579686,0.06701823430361463,6.0466989657672885,1.1487438972053463,0.09446099861990492,0.027115162823251077,4.567542419109257,0.7166043334306259,0.11023519596250919,3.623624607043818,0.06701823430361463,1.1487438972053463
Dataset_0172,single_output,Ultimate Compression Strength (MPa),gradient_boosting,0.9483824584104891,0.03041342102575134,4.179544193976668,1.0827885695397508,0.04979531364325446,0.012618863239203434,3.1005121981080874,0.915655943943278,0.8569283499419271,0.07498685602977614,6.4947910777778475,1.6085636374143144,0.10024858403013628,0.027912217246952534,4.9428070771116825,1.23089158875881,0.09145410846856195,2.315246883801179,0.07498685602977614,1.6085636374143144
Dataset_0172,single_output,Ultimate Compression Strength (MPa),lightgbm,0.9876118769684206,0.0036648824865820975,2.0908693033896015,0.35270428429642164,0.024951797423943017,0.004370977998358933,1.5479106910290077,0.23758345252629154,0.894812427344705,0.059170797310104835,5.52035048819241,1.44928891173938,0.08517840487198292,0.025229876861824607,4.082725383649396,1.143946165440275,0.09279944962371556,3.429481184802808,0.059170797310104835,1.44928891173938
Dataset_0172,single_output,Ultimate Compression Strength (MPa),linear_regression,0.7966994400959548,0.02635979759970419,8.544196151024135,0.39681412890170387,0.10201269178427098,0.006943364283850897,6.763823352039753,0.34546469447213335,0.7150498886088661,0.15014408517605024,9.156580077549323,1.5748620818587589,0.14237517911266298,0.039942478766240616,7.252685989117783,1.2110060096064028,0.08164955148708875,0.6123839265251885,0.15014408517605024,1.5748620818587589
Dataset_0172,single_output,Ultimate Compression Strength (MPa),random_forest,0.9070020761114991,0.014633521041231484,5.774173219727272,0.3734188326989544,0.06892613770113132,0.0053977557103819926,4.599148745241739,0.3247839304843239,0.7324614742966908,0.12475399396476365,8.881132073018703,1.4888628442971015,0.13799558753171276,0.03425115949655959,7.294452018528792,1.3493091619787358,0.17454060181480824,3.106958853291431,0.12475399396476365,1.4888628442971015
Dataset_0172,single_output,Ultimate Compression Strength (MPa),ridge,0.7964611317486445,0.02637940453903913,8.549214754060518,0.39659358027592945,0.10207256510876465,0.006943170011901905,6.775701732516609,0.34699446775025583,0.7159996808080547,0.14683797910541277,9.156528267848714,1.5380910444706568,0.14235872018582799,0.03938411113576647,7.264592660605654,1.2128604657421456,0.08046145094058987,0.6073135137881955,0.14683797910541277,1.5380910444706568
Dataset_0172,single_output,Ultimate Compression Strength (MPa),svr_rbf,0.3211610485246673,0.020307353671491897,15.663724891180438,0.467320389731197,0.1868253475172888,0.006545331264221025,12.417472238675243,0.4505351111940112,0.16238153208962214,0.2850030965244483,16.343341258781834,2.8097593643126015,0.24978776317784296,0.04844878268960769,13.474733592848256,2.465210741135818,0.15877951643504518,0.6796163676013958,0.2850030965244483,2.8097593643126015
Dataset_0172,single_output,Ultimate Compression Strength (MPa),xgboost,0.973378314538167,0.006765447872463129,3.075044746061766,0.3709477688841101,0.03672639518015547,0.004935618402968143,2.155260599805367,0.2180583972374689,0.8938132810067582,0.05748112047180229,5.5887091978515935,1.495663889174174,0.08574927659171833,0.02374469241624092,3.9700627109491258,0.9581549260951031,0.07956503353140887,2.5136644517898277,0.05748112047180229,1.495663889174174
Dataset_0172,single_output,wear rate,ann,0.9704634617372693,0.004337056488325346,0.24682101207131837,0.01627996538467303,0.04204598079289272,0.0031421829622644178,0.19127387548366792,0.014096410712074122,0.9446917484272467,0.029861684380583498,0.30902450947802795,0.06017783456396562,0.06620220619221102,0.01566397904076551,0.24128641773023016,0.04525202938768905,0.025771713310022593,0.06220349740670958,0.029861684380583498,0.06017783456396562
Dataset_0172,single_output,wear rate,elasticnet,0.9547885672878331,0.003079068306151779,0.30603969923206975,0.00959052867763223,0.052103371757525524,0.0017428014470342403,0.22555759516758278,0.006055347776476787,0.94658736175866,0.020381095537031397,0.31773907770148624,0.07989299371829287,0.0665491209022709,0.010837329022388376,0.24060965556722824,0.04201376888491832,0.008201205529173139,0.011699378469416488,0.020381095537031397,0.07989299371829287
Dataset_0172,single_output,wear rate,extra_trees,0.9635783485705578,0.004342345292015176,0.274273299314329,0.012490062514135572,0.04670465329864922,0.0024039841791065135,0.21969061006495696,0.011234107477332821,0.8961918737403302,0.03848812169869823,0.43857515559808896,0.08220313701442211,0.09310907387688738,0.016718882418239465,0.3646737960476656,0.07184875322607447,0.06738647483022764,0.16430185628375998,0.03848812169869823,0.08220313701442211
Dataset_0172,single_output,wear rate,gpr,0.985202415697281,0.0014429043293611424,0.1749094897685,0.006322876727984007,0.029798627127203398,0.0016148099229191266,0.1438178687806551,0.0061322581489391586,0.9727999020081971,0.007918256869707463,0.2245836021015176,0.023048151219688284,0.04794404072306766,0.0063286086287920075,0.1887582189993673,0.024911350661419723,0.01240251368908385,0.049674112333017606,0.007918256869707463,0.023048151219688284
Dataset_0172,single_output,wear rate,gradient_boosting,0.9941496873793028,0.001234574827709828,0.1096524119485463,0.011954829013584044,0.018655316998271818,0.0019017675474985536,0.07947010757724535,0.008069781522141075,0.9833166714660851,0.009839171901722597,0.17272469626458897,0.04912512931047178,0.036432829592197236,0.00902490241745444,0.13022211292253577,0.03457953934522257,0.010833015913217614,0.06307228431604267,0.009839171901722597,0.04912512931047178
Dataset_0172,single_output,wear rate,lightgbm,0.9968149333286328,0.0005974841375621968,0.08089515417977365,0.007554249447994378,0.013784817107147547,0.0014126877717270565,0.06188208460445801,0.005529356369981296,0.9817286600279536,0.00928964993777811,0.18395086000521524,0.059420176514837206,0.038464636868894904,0.00926609815029805,0.13869284802306553,0.036724298966627676,0.015086273300679243,0.10305570582544159,0.00928964993777811,0.059420176514837206
Dataset_0172,single_output,wear rate,linear_regression,0.9669637303172177,0.002472834891830828,0.2617265179104641,0.012651501342667518,0.04453371738937355,0.0015955818779945243,0.19798855184056705,0.008499679983036525,0.9584319155774611,0.012060812576286231,0.2803165046105237,0.04968052154953109,0.05920031500907283,0.006914629578397891,0.21281542816574853,0.03635804715306637,0.008531814739756616,0.018589986700059624,0.012060812576286231,0.04968052154953109
Dataset_0172,single_output,wear rate,random_forest,0.9700753502723424,0.00260502118663699,0.24889411407192516,0.009162053693697582,0.04236127498342594,0.001238243425628105,0.18713206994932818,0.009103169605753178,0.9151390152534414,0.033244132274774726,0.3950633838245407,0.09115684613349684,0.08341123671186276,0.016140384789714246,0.3177641345077607,0.0752497055958471,0.05493633501890094,0.14616926975261554,0.033244132274774726,0.09115684613349684
Dataset_0172,single_output,wear rate,ridge,0.9666765964003382,0.002477887774103659,0.26285919028245347,0.012566120061750683,0.044727003747129034,0.0015864884962231885,0.19896644583911485,0.008233041864426385,0.9585449781632112,0.012468357463498852,0.2800261563296055,0.05215297314507062,0.05903980215329072,0.006781384763670825,0.21298555915375053,0.035781844326371465,0.008131618237127047,0.01716696604715201,0.012468357463498852,0.05215297314507062
Dataset_0172,single_output,wear rate,svr_rbf,0.9780448903435519,0.00440625027584477,0.2123970737548929,0.021363107043371885,0.03608275637242026,0.0027809791352678744,0.14962140223156986,0.007719408617101905,0.9340206687372438,0.02813945533053539,0.3515404694032005,0.0985564267621024,0.0735534597350437,0.014206076438386367,0.274194719546355,0.05822188535683609,0.044024221606308145,0.1391433956483076,0.02813945533053539,0.0985564267621024
Dataset_0172,single_output,wear rate,xgboost,0.9961515766770848,0.000441573001846623,0.08924778434491597,0.00594226495361152,0.01520095393243721,0.0011196289410868444,0.06700796635534864,0.005463852199706155,0.9884183869199794,0.005073006453215734,0.14673934031801447,0.04160925100055808,0.030714946032415265,0.0061721492335469275,0.11022120251464848,0.024934363582393097,0.007733189757105352,0.057491555973098504,0.005073006453215734,0.04160925100055808
