dataset,mode,target,model,seed,fold,train_r2,train_rmse,train_nrmse,train_mae,test_r2,test_rmse,test_nrmse,test_mae
Dataset_0172,single_output,Si Particle Size (um),ridge,99,1,0.874453221034453,0.34194697214378716,0.08790410594955969,0.2779207179043829,0.8255824651192487,0.3281372114160211,0.13125488456640844,0.27389305219620375
Dataset_0172,single_output,Si Particle Size (um),ridge,99,2,0.8728606650682974,0.33300825310318233,0.08538673156491856,0.2589661602202709,0.8271698368844655,0.38409271014279567,0.1338302125933086,0.33344208624414856
Dataset_0172,single_output,Si Particle Size (um),ridge,99,3,0.8655077853513855,0.32396739149179954,0.10123980984118737,0.27728097137564445,0.8563245687384262,0.41060274639321087,0.10805335431400287,0.24827054342378646
Dataset_0172,single_output,Si Particle Size (um),ridge,99,4,0.8802825705220745,0.3228673288315545,0.08278649457219348,0.255241050275674,0.7841387572906459,0.4071233051720803,0.12762486055551106,0.36063984648381764
Dataset_0172,single_output,Si Particle Size (um),elasticnet,42,0,0.8544999045918408,0.3521224493639311,0.09028780752921312,0.2540542749060863,0.7766592161221517,0.4437238806534891,0.15196023310050996,0.351364663642151
Dataset_0172,single_output,Si Particle Size (um),elasticnet,42,1,0.8582697583966457,0.36775190765555044,0.0945377654641518,0.2810493208106357,0.6919953620887389,0.2976928129685542,0.1488464064842771,0.26293321810896353
Dataset_0172,single_output,Si Particle Size (um),elasticnet,42,2,0.8475469893522354,0.3675242254358798,0.09423698088099483,0.276156556294519,0.8900329970586269,0.29467199835021685,0.11881935417347454,0.2603294420176219
Dataset_0172,single_output,Si Particle Size (um),elasticnet,42,3,0.8490169387365613,0.37345961638479963,0.09575887599610249,0.2905829215728317,0.887952616306852,0.2682489810085579,0.09614658817511035,0.21608159768021537
Dataset_0172,single_output,Si Particle Size (um),elasticnet,42,4,0.8430234161656831,0.3354676983728845,0.11182256612429482,0.25644967108373107,0.7448575010935327,0.6074482120364347,0.15985479264116703,0.40391297044364344
Dataset_0172,single_output,Si Particle Size (um),elasticnet,123,0,0.8500545740278056,0.36855590741569216,0.09450151472197237,0.2875278756043751,0.8481458128726787,0.31733344948312975,0.11373958762836192,0.24440649693758462
Dataset_0172,single_output,Si Particle Size (um),elasticnet,123,1,0.8444969640399487,0.36953872629049384,0.0947535195616651,0.28392093791359957,0.8546992011407385,0.34928883115120085,0.11267381650038737,0.270135630742295
Dataset_0172,single_output,Si Particle Size (um),elasticnet,123,2,0.851792081409629,0.3548355542370524,0.09098347544539806,0.2530475256517738,0.7695483056450965,0.44838569607962975,0.15071788103516967,0.36958138032306603
Dataset_0172,single_output,Si Particle Size (um),elasticnet,123,3,0.8680004035335677,0.3362053559890823,0.1053935285232233,0.26556517334065666,0.7507184614422528,0.4805441877181742,0.12321645838927545,0.334332764860823
Dataset_0172,single_output,Si Particle Size (um),elasticnet,123,4,0.8404591485855878,0.36956458474657927,0.09476014993502034,0.27054807889824695,0.8899267912993355,0.3201950690660555,0.1291109149459901,0.2719763597283701
Dataset_0172,single_output,Si Particle Size (um),elasticnet,7,0,0.8578871941649714,0.3383476472404439,0.10573363976263873,0.25832754226153143,0.7352193917990253,0.5305346024997143,0.13888340379573674,0.3759154978504744
Dataset_0172,single_output,Si Particle Size (um),elasticnet,7,1,0.8677191646258818,0.3642934420348027,0.09340857488071865,0.28321677765137804,0.7168232340512726,0.3169983932265666,0.15463336254954468,0.28033953201706047
Dataset_0172,single_output,Si Particle Size (um),elasticnet,7,2,0.8388246316857966,0.3732740081106372,0.09571128413093263,0.2794011628486751,0.8536404188351703,0.3515229031546822,0.11071587500934874,0.25934762540510675
Dataset_0172,single_output,Si Particle Size (um),elasticnet,7,3,0.8493057820649964,0.35809234571586324,0.09181855018355468,0.2679932112874438,0.7984301575677002,0.41710647390384104,0.14686847672670458,0.33037989242676463
Dataset_0172,single_output,Si Particle Size (um),elasticnet,7,4,0.8424181461654809,0.35910304081986144,0.09267175246964167,0.27395546488053407,0.9040795239555743,0.316847560709957,0.11315984311069895,0.2486458102626075
Dataset_0172,single_output,Si Particle Size (um),elasticnet,2024,0,0.8250750221919563,0.3845261544060199,0.09859644984769743,0.2888870140493781,0.9395231919464584,0.24064468250111754,0.09327313275237115,0.20637126202504544
Dataset_0172,single_output,Si Particle Size (um),elasticnet,2024,1,0.8539851722540583,0.37297641933267794,0.09563497931607128,0.2887612962260951,0.8547303340082648,0.27818244713726514,0.11171985828805828,0.24024733509919016
Dataset_0172,single_output,Si Particle Size (um),elasticnet,2024,2,0.8519109581887833,0.343838527606317,0.08816372502726078,0.246648406209602,0.7668003116264068,0.5167875052304721,0.16405952546999114,0.401731617944011
Dataset_0172,single_output,Si Particle Size (um),elasticnet,2024,3,0.8574467024499697,0.3618790809104303,0.09302804136514918,0.2782540535053185,0.8402639700738121,0.30854415472506413,0.1101943409732372,0.2597763542054662
Dataset_0172,single_output,Si Particle Size (um),elasticnet,2024,4,0.8650299853248375,0.33496284687807687,0.10467588964939903,0.2629875220804696,0.7257742587600229,0.5237240517556799,0.13891884661954376,0.3794691576930108
Dataset_0172,single_output,Si Particle Size (um),elasticnet,99,0,0.8381121224006222,0.3795324016059298,0.09731600041177689,0.287189987549703,0.9055574748916655,0.27273388543493526,0.10822773231545052,0.23094165341150077
Dataset_0172,single_output,Si Particle Size (um),elasticnet,99,1,0.8550122967895017,0.36746972142491885,0.09446522401668866,0.27785643544639455,0.8605162464896953,0.29344196611099976,0.1173767864443999,0.2529450965782026
Dataset_0172,single_output,Si Particle Size (um),elasticnet,99,2,0.8545075010568011,0.35623397008910274,0.09134204361259046,0.25814301192995825,0.7589443393638242,0.4536124458234871,0.15805311701166797,0.3667818215978517
Dataset_0172,single_output,Si Particle Size (um),elasticnet,99,3,0.8434841278080146,0.3494877191179685,0.10921491222436516,0.27966892253133896,0.7970380841047225,0.4880202826434072,0.1284263901693177,0.2818347487100494
Dataset_0172,single_output,Si Particle Size (um),elasticnet,99,4,0.8585354489992963,0.3509693745763161,0.08999214732726055,0.26421426440909407,0.8241577141009198,0.367451722507821,0.11518862774539843,0.3120714755402286
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,42,0,0.9542695324037004,0.19740806708069644,0.05061745309761448,0.10906071297289695,0.9159918517509901,0.2721381890349486,0.09319800994347555,0.2006508602589855
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,42,1,0.9686666671279696,0.17291272965426396,0.044450573175903334,0.1104851369184348,0.9309436374408757,0.14095859789152604,0.07047929894576302,0.09938658920795253
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,42,2,0.9683749827546949,0.16739148178680074,0.042920892765846354,0.1056192658647502,0.9788871628644913,0.12911627038826798,0.05206301225333386,0.1001025061470245
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,42,3,0.9758068607638419,0.14949464832511647,0.03833196110900423,0.09700318205746353,0.9170744696134943,0.23077106257402136,0.08271364249964923,0.16788349721530574
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,42,4,0.9689273442610363,0.14925279025043026,0.04975093008347675,0.09651861116574972,0.8579963826798305,0.4531766863024145,0.11925702271116172,0.24513426663113247
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,123,0,0.976719593662803,0.14522187630767502,0.0372363785404295,0.0951120845269128,0.8539435187081305,0.31121669314144873,0.11154720184281317,0.18859348093327352
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,123,1,0.9679546420695223,0.16775407737085535,0.04301386599252702,0.10623794024264324,0.9502915493432459,0.2042987979520377,0.06590283804904441,0.15413818188434777
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,123,2,0.9629347456792648,0.1774495561504978,0.045499886192435335,0.10668521254606146,0.9295135780640251,0.24797878603587198,0.08335421379357041,0.19166052289765062
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,123,3,0.9784785497998458,0.13575445552291526,0.042556255649816695,0.09302248724182317,0.8321256265892432,0.3943487539097818,0.10111506510507227,0.2083608288821204
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,123,4,0.9637971916749081,0.176045741479574,0.045139933712711286,0.10691249694259883,0.9784017310345231,0.14183496272655885,0.05719151722845115,0.112349946273211
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,7,0,0.9790833060753357,0.12980549406438804,0.04056421689512127,0.0937805839585755,0.8774089482345265,0.3609940239987661,0.09450105340281838,0.20342842476910208
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,7,1,0.9727937217563469,0.16521042804945937,0.042361648217810105,0.10367770460878921,0.9354519334163823,0.1513456250435835,0.07382713416760171,0.11974922239505356
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,7,2,0.9602146277241355,0.1854556750445971,0.04755273719092234,0.11330201683582218,0.9760934288757918,0.1420697749806052,0.04474638582066306,0.10094897153367799
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,7,3,0.95742493046615,0.19033752880796834,0.04880449456614573,0.10561608342981256,0.9052986446018889,0.28589874557370026,0.10066857238510571,0.22456997111745564
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,7,4,0.9751698471818319,0.14254621045744142,0.036786118827726824,0.09547500042789771,0.9461906373261597,0.2373141474469155,0.08475505265961268,0.1477296847682283
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,2024,0,0.972427078839161,0.15266566029757817,0.039145041101943126,0.10280926147436187,0.9759179730012051,0.15185474206309896,0.058858427156239915,0.1013182035248585
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,2024,1,0.9689564066418865,0.17197641365190597,0.04409651632100153,0.10528779528876908,0.9528017582455881,0.15856420865869095,0.06368040508381162,0.12287129098303948
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,2024,2,0.9456926067528852,0.20822005432312538,0.0533897575187501,0.10858936105672717,0.9029792817857436,0.3333344994548503,0.10582047601741279,0.26360967193076706
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,2024,3,0.9782752975177555,0.1412705914703119,0.036316347421674014,0.09983195003176902,0.8966013679229886,0.24824086548378382,0.08865745195849423,0.1627534177508198
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,2024,4,0.9792768019299289,0.13125213617443907,0.04101629255451221,0.09361215786564761,0.8523685718372712,0.3842711854217493,0.10192869639834201,0.23248150357653355
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,99,0,0.976359546390914,0.14503392378299249,0.03718818558538269,0.09618220733150266,0.9367302634412433,0.22323038975761142,0.08858348799905216,0.18134202652573303
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,99,1,0.9675693385421638,0.17379363961904729,0.044677028179703676,0.11535575297998178,0.9623952947741229,0.15236369817747367,0.060945479270989464,0.12137787523953812
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,99,2,0.966552200091142,0.17080430303593377,0.043795975137418924,0.09993024532217723,0.8949354194593964,0.29947078441613384,0.10434522105091772,0.180897354513313
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,99,3,0.975403182056179,0.1385454252051364,0.04329544537660513,0.09876597600422242,0.8656647368467363,0.39703209046121835,0.10448212906874167,0.21495522452348778
Dataset_0172,single_output,Si Particle Size (um),svr_rbf,99,4,0.9624823765626659,0.18074365864005681,0.04634452785642483,0.11257733198222047,0.9609202549034865,0.17322656288310473,0.05430299776899835,0.13781982355994557
Dataset_0172,single_output,Si Particle Size (um),gpr,42,0,0.9820648754878978,0.12362726831582842,0.031699299568161136,0.08847254103090392,0.963224008838805,0.18005740122269923,0.06166349356941755,0.139094576056127
Dataset_0172,single_output,Si Particle Size (um),gpr,42,1,0.9829901307980704,0.12740138742208568,0.03275099933729709,0.0930574765674986,0.9371238710592095,0.13450320088418338,0.06725160044209169,0.09665518614774658
Dataset_0172,single_output,Si Particle Size (um),gpr,42,2,0.9987888964081026,0.03275733894424889,0.008399317678012537,0.022963903877971984,0.9719756316517135,0.14875637622841634,0.05998240976952272,0.10126317606005074
Dataset_0172,single_output,Si Particle Size (um),gpr,42,3,0.9976467248297216,0.04662468274503492,0.011955046857701265,0.03309817708044815,0.9358670178994886,0.20294480470280396,0.07274007337018062,0.13900556899064018
Dataset_0172,single_output,Si Particle Size (um),gpr,42,4,0.9837590691961509,0.10790429465742452,0.03596809821914151,0.08240558359926924,0.9720254669036946,0.20114038593600073,0.052931680509473875,0.14045841770473538
Dataset_0172,single_output,Si Particle Size (um),gpr,123,0,0.9870478359457286,0.10831982104862331,0.027774313089390597,0.07852253214489276,0.9266378838686522,0.22056591097891123,0.07905588207129435,0.15307137710157018
Dataset_0172,single_output,Si Particle Size (um),gpr,123,1,0.9999640175059755,0.005621292089177044,0.001441356945942832,0.004172654079862374,0.9665701628255418,0.16753973666732586,0.05404507634429866,0.10144999792126146
Dataset_0172,single_output,Si Particle Size (um),gpr,123,2,0.9818544578363756,0.12415848357725368,0.03183550860955223,0.08782694187581343,0.964334450364476,0.17639499468291994,0.059292435187536116,0.1269176883690845
Dataset_0172,single_output,Si Particle Size (um),gpr,123,3,0.9846749564707332,0.11455635440999966,0.03591108288714723,0.08273233270669166,0.9460445228775669,0.22356614547420603,0.05732465268569386,0.15597228810066724
Dataset_0172,single_output,Si Particle Size (um),gpr,123,4,0.9817966521335161,0.12483317826017287,0.03200850724619818,0.09211334017675211,0.9797629584519666,0.13729266585967295,0.05535994591115845,0.10833462232135263
Dataset_0172,single_output,Si Particle Size (um),gpr,7,0,0.9814221457449872,0.12233319813487559,0.038229124417148624,0.08568545645260156,0.9611213389219272,0.20329480322873,0.0532185348766309,0.1545730923915635
Dataset_0172,single_output,Si Particle Size (um),gpr,7,1,0.9829450397940265,0.13080617428882835,0.03354004468944317,0.09212351713096782,0.9524643540056912,0.12987870576267174,0.06335546622569353,0.11271197781431927
Dataset_0172,single_output,Si Particle Size (um),gpr,7,2,0.9780291113702521,0.1378168203264229,0.03533764623754434,0.1030251208366152,0.9923879653849986,0.08016659257466377,0.025249320495957094,0.06406883155808606
Dataset_0172,single_output,Si Particle Size (um),gpr,7,3,0.9842045944736437,0.11593435059784828,0.029726756563550845,0.08210166266817995,0.9559700808742323,0.19494320248804453,0.06864197270705792,0.16789629992854946
Dataset_0172,single_output,Si Particle Size (um),gpr,7,4,0.9977217365476129,0.043178539826709404,0.011142848987537913,0.032168985404072856,0.9679240951821639,0.1832247607664074,0.06543741455943122,0.10854371256994615
Dataset_0172,single_output,Si Particle Size (um),gpr,2024,0,0.9999659680204382,0.005363441854685911,0.0013752415012015158,0.003869230589707534,0.9545904975283235,0.20852359840978643,0.08082310015883196,0.122836385906248
Dataset_0172,single_output,Si Particle Size (um),gpr,2024,1,0.9851832331106773,0.11881181195265829,0.030464567167348282,0.0841297699539052,0.9507724700086666,0.16193706994043824,0.06503496784756556,0.1192473695555963
Dataset_0172,single_output,Si Particle Size (um),gpr,2024,2,0.9811789576604788,0.12257867220982661,0.03143042877175042,0.08395951945063049,0.9671986944703845,0.19381776745147197,0.06152944998459428,0.15208220065177694
Dataset_0172,single_output,Si Particle Size (um),gpr,2024,3,0.9830266178402169,0.12487026675537354,0.0321003256440549,0.09052626225061151,0.9504192115307211,0.17189870090022502,0.0613923931786518,0.1507707268466167
Dataset_0172,single_output,Si Particle Size (um),gpr,2024,4,0.9826748281102902,0.12000981534315447,0.03750306729473577,0.08897041532326473,0.9656816435289312,0.1852727936417343,0.04914397709329823,0.13150636539869895
Dataset_0172,single_output,Si Particle Size (um),gpr,99,0,0.9929703562448076,0.07908759191799743,0.020278869722563445,0.054412821548620226,0.9315529830977523,0.23218414874865678,0.0921365669637527,0.16502329118396106
Dataset_0172,single_output,Si Particle Size (um),gpr,99,1,0.9815889572388441,0.13094688398550658,0.033662438042546684,0.09361563087508909,0.973915374215228,0.12689739776902617,0.05075895910761047,0.10608527674171388
Dataset_0172,single_output,Si Particle Size (um),gpr,99,2,0.9999008598036876,0.009299078557359772,0.002384379117271737,0.006508436953194566,0.9470369527951535,0.21262424118692802,0.07408510145885994,0.1278453335598337
Dataset_0172,single_output,Si Particle Size (um),gpr,99,3,0.9808651950873478,0.12219818233067758,0.038186931978336745,0.08930943791908484,0.9698045993010668,0.18823526674208232,0.049535596511074295,0.1327867372504401
Dataset_0172,single_output,Si Particle Size (um),gpr,99,4,0.9797306633717148,0.1328511067439658,0.03406438634460662,0.09959610475859486,0.9833250734498383,0.11315417745001013,0.0354715289811944,0.08646474782580957
Dataset_0172,single_output,Si Particle Size (um),random_forest,42,0,0.9697000370826978,0.160687880951002,0.041202020756667186,0.09663886408831583,0.9378786053207663,0.2340180645605221,0.08014317279469935,0.17336971284579658
Dataset_0172,single_output,Si Particle Size (um),random_forest,42,1,0.9700627287009578,0.16901676189985032,0.04344903904880471,0.10844551084149756,0.91853222270623,0.15310263156973422,0.07655131578486711,0.11722659227192551
Dataset_0172,single_output,Si Particle Size (um),random_forest,42,2,0.9719679597917033,0.15759604781013611,0.04040924302824003,0.09945302104026282,0.9182808658788315,0.25402095944049796,0.10242780622600724,0.18544360821290468
Dataset_0172,single_output,Si Particle Size (um),random_forest,42,3,0.9699269738720696,0.16667409252203616,0.0427369468005221,0.10452244197293749,0.885094051612097,0.27164922889733706,0.09736531501696669,0.19032944658516077
Dataset_0172,single_output,Si Particle Size (um),random_forest,42,4,0.9699215505777016,0.14684561899742485,0.04894853966580828,0.09945937724551955,0.8865627992155111,0.40503784740246757,0.10658890721117568,0.23834220679122484
Dataset_0172,single_output,Si Particle Size (um),random_forest,123,0,0.9706678789620222,0.16300784266228527,0.04179688273391931,0.1027190974100624,0.9471078274163421,0.1872829191877749,0.0671264943325358,0.13099913579630248
Dataset_0172,single_output,Si Particle Size (um),random_forest,123,1,0.9665871070128077,0.1712961339298644,0.04392208562304216,0.10465934126627123,0.9495801822203543,0.20575544347012095,0.06637272370003902,0.14021955118646776
Dataset_0172,single_output,Si Particle Size (um),random_forest,123,2,0.9691449068223583,0.16190298516729695,0.04151358594033256,0.10136103307869919,0.9024750257818382,0.29168877666816634,0.0980466476195517,0.2392311126729248
Dataset_0172,single_output,Si Particle Size (um),random_forest,123,3,0.9737426782246772,0.14994898803866158,0.047005952363216794,0.10264046282819998,0.8742269560530842,0.3413359698006464,0.08752204353862729,0.2329032073713324
